"UID","dply_num","lab_date","sample_type","col_sample_type_alt","sampleid","mf","neighborhood","neighb_UID","ec_conc"
"02_10_1848",2,"2017-06-20",10,"","1848",FALSE,"3",203,1220.85
"02_10_1874",2,"2017-06-11",10,"","1874",FALSE,"6",206,353414.260666667
"02_10_1875",2,"2017-06-11",10,"","1875",FALSE,"6",206,31721.3165
"02_10_1885",2,"2017-06-11",10,"","1885",FALSE,"6",206,3495.765
"02_10_1886",2,"2017-06-14",10,"","1886",FALSE,"6",206,1763.755
"02_10_1887",2,"2017-06-14",10,"","1887",FALSE,"6",206,3523.0445
"02_10_1955",2,"2017-06-15",10,"","1955",FALSE,"6",206,23805.4176666667
"02_10_1956",2,"2017-06-15",10,"","1956",FALSE,"6",206,750.5945
"02_10_1957",2,"2017-06-15",10,"","1957",FALSE,"6",206,
"02_10_1977",2,"2017-07-02",10,"","1977",FALSE,"6",206,417913.83
"02_10_1978",2,"2017-07-02",10,"","1978",FALSE,"6",206,331.656
"02_02_1030",2,"2017-04-11",2,"","1030",FALSE,"1",201,25
"02_02_1031",2,"2017-04-11",2,"","1031",FALSE,"1",201,39470
"02_02_1032",2,"2017-04-11",2,"","1032",FALSE,"1",201,25
"02_02_1033",2,"2017-04-11",2,"","1033",FALSE,"1",201,
"02_02_1034",2,"2017-04-11",2,"","1034",FALSE,"1",201,615
"02_02_1066",2,"2017-04-12",2,"","1066",FALSE,"1",201,327.5
"02_02_1067",2,"2017-04-12",2,"","1067",FALSE,"1",201,275
"02_02_1076",2,"2017-04-13",2,"","1076",FALSE,"1",201,25
"02_02_1077",2,"2017-04-13",2,"","1077",FALSE,"1",201,27358.3333333333
"02_02_1078",2,"2017-04-13",2,"","1078",FALSE,"1",201,25
"02_02_1097",2,"2017-04-17",2,"","1097",FALSE,"7",207,480
"02_02_1098",2,"2017-04-17",2,"","1098",FALSE,"7",207,
"02_02_1099",2,"2017-04-17",2,"","1099",FALSE,"7",207,46765
"02_02_1100",2,"2017-04-17",2,"","1100",FALSE,"7",207,25
"02_02_1128",2,"2017-04-18",2,"","1128",FALSE,"7",207,
"02_02_1129",2,"2017-04-18",2,"","1129",FALSE,"7",207,281550
"02_02_1152",2,"2017-04-19",2,"","1152",FALSE,"7",207,21493.3333333333
"02_02_1153",2,"2017-04-19",2,"","1153",FALSE,"7",207,993825
"02_02_1154",2,"2017-04-19",2,"","1154",FALSE,"7",207,1022.5
"02_02_1174",2,"2017-04-20",2,"","1174",FALSE,"7",207,25
"02_02_1199",2,"2017-04-23",2,"","1199",FALSE,"8",208,485
"02_02_1200",2,"2017-04-23",2,"","1200",FALSE,"8",208,50
"02_02_1212",2,"2017-04-24",2,"","1212",FALSE,"8",208,25
"02_02_1213",2,"2017-04-24",2,"","1213",FALSE,"8",208,475
"02_02_1214",2,"2017-04-24",2,"","1214",FALSE,"8",208,34490
"02_02_1232",2,"2017-04-25",2,"","1232",FALSE,"8",208,
"02_02_1233",2,"2017-04-25",2,"","1233",FALSE,"8",208,300
"02_02_1251",2,"2017-04-26",2,"","1251",FALSE,"8",208,485
"02_02_1252",2,"2017-04-26",2,"","1252",FALSE,"8",208,22175
"02_02_1253",2,"2017-04-26",2,"","1253",FALSE,"8",208,155
"02_02_1292",2,"2017-05-02",2,"","1292",FALSE,"9",209,
"02_02_1293",2,"2017-05-02",2,"","1293",FALSE,"9",209,88785
"02_02_1294",2,"2017-05-02",2,"","1294",FALSE,"9",209,405
"02_02_1301",2,"2017-05-03",2,"","1301",FALSE,"9",209,2150
"02_02_1302",2,"2017-05-03",2,"","1302",FALSE,"9",209,
"02_02_1325",2,"2017-05-04",2,"","1325",FALSE,"9",209,260
"02_02_1326",2,"2017-05-04",2,"","1326",FALSE,"9",209,25
"02_02_1343",2,"2017-05-07",2,"","1343",FALSE,"9",209,17488.3333333333
"02_02_1344",2,"2017-05-07",2,"","1344",FALSE,"9",209,2130
"02_02_1345",2,"2017-05-07",2,"","1345",FALSE,"9",209,25
"02_02_1383",2,"2017-05-08",2,"","1383",FALSE,"4",204,50
"02_02_1384",2,"2017-05-08",2,"","1384",FALSE,"4",204,111748.333333333
"02_02_1385",2,"2017-05-08",2,"","1385",FALSE,"4",204,352.5
"02_02_1391",2,"2017-05-09",2,"","1391",FALSE,"4",204,25
"02_02_1392",2,"2017-05-09",2,"","1392",FALSE,"4",204,1140
"02_02_1423",2,"2017-05-11",2,"","1423",FALSE,"4",204,100
"02_02_1424",2,"2017-05-11",2,"","1424",FALSE,"4",204,
"02_02_1435",2,"2017-05-14",2,"","1435",FALSE,"4",204,
"02_02_1436",2,"2017-05-14",2,"","1436",FALSE,"4",204,25
"02_02_1437",2,"2017-05-14",2,"","1437",FALSE,"4",204,32120
"02_02_1456",2,"2017-05-16",2,"","1456",FALSE,"10",210,50
"02_02_1457",2,"2017-05-16",2,"","1457",FALSE,"10",210,205260
"02_02_1458",2,"2017-05-16",2,"","1458",FALSE,"10",210,2117.5
"02_02_1489",2,"2017-05-17",2,"","1489",FALSE,"10",210,25
"02_02_1490",2,"2017-05-17",2,"","1490",FALSE,"10",210,19373.3333333333
"02_02_1521",2,"2017-05-18",2,"","1521",FALSE,"10",210,50
"02_02_1522",2,"2017-05-18",2,"","1522",FALSE,"10",210,835075
"02_02_1538",2,"2017-05-21",2,"","1538",FALSE,"10",210,205
"02_02_1539",2,"2017-05-21",2,"","1539",FALSE,"10",210,108393.333333333
"02_02_1540",2,"2017-05-21",2,"","1540",FALSE,"10",210,437.5
"02_02_1557",2,"2017-05-23",2,"","1557",FALSE,"5",205,77598.3333333333
"02_02_1558",2,"2017-05-23",2,"","1558",FALSE,"5",205,25
"02_02_1559",2,"2017-05-23",2,"","1559",FALSE,"5",205,375
"02_02_1573",2,"2017-05-24",2,"","1573",FALSE,"5",205,2695
"02_02_1574",2,"2017-05-24",2,"","1574",FALSE,"5",205,67870
"02_02_1595",2,"2017-05-25",2,"","1595",FALSE,"5",205,1740
"02_02_1596",2,"2017-05-25",2,"","1596",FALSE,"5",205,25
"02_02_1628",2,"2017-05-28",2,"","1628",FALSE,"5",205,25
"02_02_1629",2,"2017-05-28",2,"","1629",FALSE,"5",205,25691.6666666667
"02_02_1630",2,"2017-05-28",2,"","1630",FALSE,"5",205,53821.6666666667
"02_02_1639",2,"2017-05-30",2,"","1639",FALSE,"2",202,155
"02_02_1640",2,"2017-05-30",2,"","1640",FALSE,"2",202,16810
"02_02_1641",2,"2017-05-30",2,"","1641",FALSE,"2",202,370
"02_02_1681",2,"2017-05-31",2,"","1681",FALSE,"2",202,25
"02_02_1682",2,"2017-05-31",2,"","1682",FALSE,"2",202,
"02_02_1688",2,"2017-06-01",2,"","1688",FALSE,"2",202,3087.5
"02_02_1689",2,"2017-06-01",2,"","1689",FALSE,"2",202,904575
"02_02_1719",2,"2017-06-04",2,"","1719",FALSE,"2",202,
"02_02_1720",2,"2017-06-04",2,"","1720",FALSE,"2",202,14831.6666666667
"02_02_1730",2,"2017-06-04",2,"","1730",FALSE,"2",202,2930
"02_02_1754",2,"2017-06-06",2,"","1754",FALSE,"3",203,1022.5
"02_02_1755",2,"2017-06-06",2,"","1755",FALSE,"3",203,25
"02_02_1756",2,"2017-06-06",2,"","1756",FALSE,"3",203,40080
"02_02_1803",2,"2017-06-07",2,"","1803",FALSE,"3",203,
"02_02_1804",2,"2017-06-07",2,"","1804",FALSE,"3",203,398350
"02_02_1837",2,"2017-06-08",2,"","1837",FALSE,"3",203,56996.6666666667
"02_02_1838",2,"2017-06-08",2,"","1838",FALSE,"3",203,657.5
"02_02_1858",2,"2017-06-10",2,"","1858",FALSE,"3",203,25
"02_02_1859",2,"2017-06-10",2,"","1859",FALSE,"3",203,66288.3333333333
"02_02_1860",2,"2017-06-10",2,"","1860",FALSE,"3",203,25
"02_02_1866",2,"2017-06-11",2,"","1866",FALSE,"6",206,682.5
"02_02_1867",2,"2017-06-11",2,"","1867",FALSE,"6",206,1141000
"02_02_1868",2,"2017-06-11",2,"","1868",FALSE,"6",206,25
"02_02_1900",2,"2017-06-14",2,"","1900",FALSE,"6",206,25
"02_02_1901",2,"2017-06-14",2,"","1901",FALSE,"6",206,897.5
"02_02_1972",2,"2017-06-18",2,"","1972",FALSE,"6",206,7220
"02_02_1973",2,"2017-06-18",2,"","1973",FALSE,"6",206,103910
"02_02_1974",2,"2017-06-18",2,"","1974",FALSE,"6",206,
"02_02_1975",2,"2017-06-18",2,"","1975",FALSE,"6",206,11048.3333333333
"02_02_1976",2,"2017-06-18",2,"","1976",FALSE,"6",206,
"02_03_1005",2,"2017-04-10",3,"","1005",FALSE,"1",201,0.5
"02_03_1008",2,"2017-04-09",3,"","1008",FALSE,"1",201,24.2
"02_03_1013",2,"2017-04-09",3,"","1013",FALSE,"1",201,12.1
"02_03_1023",2,"2017-04-10",3,"","1023",FALSE,"1",201,8.75
"02_03_1027",2,"2017-04-10",3,"","1027",FALSE,"1",201,2
"02_03_1041",2,"2017-04-11",3,"","1041",FALSE,"1",201,1
"02_03_1042",2,"2017-04-11",3,"","1042",FALSE,"1",201,0.5
"02_03_1072",2,"2017-04-12",3,"","1072",FALSE,"1",201,0.5
"02_03_1074",2,"2017-04-12",3,"","1074",FALSE,"1",201,0.5
"02_03_1075",2,"2017-06-21",3,"","1075",FALSE,"1",201,0.5
"02_03_1108",2,"2017-04-17",3,"","1108",FALSE,"7",207,164.2
"02_03_1110",2,"2017-04-17",3,"","1110",FALSE,"7",207,6
"02_03_1111",2,"2017-04-17",3,"","1111",FALSE,"7",207,8664
"02_03_1115",2,"2017-04-18",3,"","1115",FALSE,"7",207,30.95
"02_03_1116",2,"2017-04-18",3,"","1116",FALSE,"7",207,24196
"02_03_1139",2,"2017-04-19",3,"","1139",FALSE,"7",207,68.55
"02_03_1140",2,"2017-04-19",3,"","1140",FALSE,"7",207,10462
"02_03_1141",2,"2017-04-19",3,"","1141",FALSE,"7",207,4106.8
"02_03_1177",2,"2017-04-20",3,"","1177",FALSE,"7",207,24.2
"02_03_1178",2,"2017-04-20",3,"","1178",FALSE,"7",207,24196
"02_03_1188",2,"2017-04-23",3,"","1188",FALSE,"8",208,57940
"02_03_1190",2,"2017-04-23",3,"","1190",FALSE,"8",208,5475
"02_03_1191",2,"2017-04-23",3,"","1191",FALSE,"8",208,4106
"02_03_1202",2,"2017-04-24",3,"","1202",FALSE,"8",208,1515
"02_03_1204",2,"2017-04-24",3,"","1204",FALSE,"8",208,14136
"02_03_1234",2,"2017-04-25",3,"","1234",FALSE,"8",208,223.25
"02_03_1237",2,"2017-04-25",3,"","1237",FALSE,"8",208,146
"02_03_1242",2,"2017-04-26",3,"","1242",FALSE,"8",208,36
"02_03_1243",2,"2017-04-26",3,"","1243",FALSE,"8",208,7701
"02_03_1268",2,"2017-04-27",3,"","1268",FALSE,"8",208,9804
"02_03_1271",2,"2017-05-02",3,"","1271",FALSE,"9",209,196.8
"02_03_1272",2,"2017-05-02",3,"","1272",FALSE,"9",209,215.15
"02_03_1273",2,"2017-05-02",3,"","1273",FALSE,"9",209,421.05
"02_03_1311",2,"2017-05-03",3,"","1311",FALSE,"9",209,42.35
"02_03_1312",2,"2017-05-03",3,"","1312",FALSE,"9",209,0.5
"02_03_1335",2,"2017-05-04",3,"","1335",FALSE,"9",209,66.2
"02_03_1336",2,"2017-05-04",3,"","1336",FALSE,"9",209,236.2
"02_03_1337",2,"2017-05-04",3,"","1337",FALSE,"9",209,3
"02_03_1353",2,"2017-05-07",3,"","1353",FALSE,"9",209,2
"02_03_1354",2,"2017-05-07",3,"","1354",FALSE,"9",209,331.95
"02_03_1372",2,"2017-05-09",3,"","1372",FALSE,"4",204,50
"02_03_1373",2,"2017-05-09",3,"","1373",FALSE,"4",204,536.8
"02_03_1374",2,"2017-05-09",3,"","1374",FALSE,"4",204,97.85
"02_03_1401",2,"2017-05-09",3,"","1401",FALSE,"4",204,2046
"02_03_1402",2,"2017-05-09",3,"","1402",FALSE,"4",204,24196
"02_03_1430",2,"2017-05-11",3,"","1430",FALSE,"4",204,2747.8
"02_03_1431",2,"2017-05-11",3,"","1431",FALSE,"4",204,1
"02_03_1432",2,"2017-05-11",3,"","1432",FALSE,"4",204,314.45
"02_03_1449",2,"2017-05-14",3,"","1449",FALSE,"4",204,0.5
"02_03_1450",2,"2017-05-14",3,"","1450",FALSE,"4",204,1
"02_03_1469",2,"2017-05-16",3,"","1469",FALSE,"10",210,0.5
"02_03_1470",2,"2017-05-16",3,"","1470",FALSE,"10",210,1
"02_03_1471",2,"2017-05-16",3,"","1471",FALSE,"10",210,46.15
"02_03_1494",2,"2017-05-17",3,"","1494",FALSE,"10",210,0.5
"02_03_1495",2,"2017-05-17",3,"","1495",FALSE,"10",210,0.5
"02_03_1496",2,"2017-05-17",3,"","1496",FALSE,"10",210,0.5
"02_03_1510",2,"2017-05-18",3,"","1510",FALSE,"10",210,2571.3
"02_03_1511",2,"2017-05-18",3,"","1511",FALSE,"10",210,181.3
"02_03_1534",2,"2017-05-21",3,"","1534",FALSE,"10",210,36.9
"02_03_1535",2,"2017-05-21",3,"","1535",FALSE,"10",210,3.1
"02_03_1544",2,"2017-05-23",3,"","1544",FALSE,"5",205,151.9
"02_03_1545",2,"2017-05-23",3,"","1545",FALSE,"5",205,0.5
"02_03_1584",2,"2017-05-24",3,"","1584",FALSE,"5",205,0.5
"02_03_1585",2,"2017-05-24",3,"","1585",FALSE,"5",205,0.5
"02_03_1586",2,"2017-05-24",3,"","1586",FALSE,"5",205,0.5
"02_03_1607",2,"2017-05-25",3,"","1607",FALSE,"5",205,0.5
"02_03_1608",2,"2017-05-25",3,"","1608",FALSE,"5",205,0.5
"02_03_1609",2,"2017-05-25",3,"","1609",FALSE,"5",205,0.5
"02_03_1624",2,"2017-05-28",3,"","1624",FALSE,"5",205,0.5
"02_03_1625",2,"2017-05-28",3,"","1625",FALSE,"5",205,0.5
"02_03_1634",2,"2017-05-30",3,"","1634",FALSE,"2",202,50.95
"02_03_1635",2,"2017-05-30",3,"","1635",FALSE,"2",202,0.5
"02_03_1670",2,"2017-05-31",3,"","1670",FALSE,"2",202,0.5
"02_03_1671",2,"2017-05-31",3,"","1671",FALSE,"2",202,0.5
"02_03_1672",2,"2017-05-31",3,"","1672",FALSE,"2",202,0.5
"02_03_1698",2,"2017-06-01",3,"","1698",FALSE,"2",202,3.1
"02_03_1699",2,"2017-06-01",3,"","1699",FALSE,"2",202,22.4
"02_03_1700",2,"2017-06-01",3,"","1700",FALSE,"2",202,0.5
"02_03_1722",2,"2017-06-04",3,"","1722",FALSE,"2",202,0.5
"02_03_1723",2,"2017-06-04",3,"","1723",FALSE,"2",202,0.5
"02_03_1744",2,"2017-06-06",3,"","1744",FALSE,"3",203,0.5
"02_03_1745",2,"2017-06-06",3,"","1745",FALSE,"3",203,10.5
"02_03_1808",2,"2017-06-07",3,"","1808",FALSE,"3",203,0.5
"02_03_1809",2,"2017-06-07",3,"","1809",FALSE,"3",203,0.5
"02_03_1810",2,"2017-06-07",3,"","1810",FALSE,"3",203,22.15
"02_03_1823",2,"2017-06-08",3,"","1823",FALSE,"3",203,0.5
"02_03_1824",2,"2017-06-08",3,"","1824",FALSE,"3",203,0.5
"02_03_1825",2,"2017-06-08",3,"","1825",FALSE,"3",203,7.05
"02_03_1856",2,"2017-06-10",3,"","1856",FALSE,"3",203,1
"02_03_1857",2,"2017-06-10",3,"","1857",FALSE,"3",203,0.5
"02_03_1879",2,"2017-06-11",3,"","1879",FALSE,"6",206,0.5
"02_03_1880",2,"2017-06-11",3,"","1880",FALSE,"6",206,19863
"02_03_1881",2,"2017-06-11",3,"","1881",FALSE,"6",206,0.5
"02_03_1905",2,"2017-06-14",3,"","1905",FALSE,"6",206,271.2
"02_03_1906",2,"2017-06-14",3,"","1906",FALSE,"6",206,3.1
"02_03_1907",2,"2017-06-14",3,"","1907",FALSE,"6",206,10.5
"02_03_1942",2,"2017-06-15",3,"","1942",FALSE,"6",206,360.25
"02_03_1943",2,"2017-06-15",3,"","1943",FALSE,"6",206,260.65
"02_03_1979",2,"2017-06-18",3,"","1979",FALSE,"6",206,0.5
"02_03_1980",2,"2017-06-18",3,"","1980",FALSE,"6",206,0.5
"02_33_1035",2,"2017-04-11",33,"Other Drinking Water","1035",FALSE,"1",201,5172
"02_33_1036",2,"2017-04-11",33,"Other Drinking Water","1036",FALSE,"1",201,2
"02_33_1040",2,"2017-04-11",33,"Other Drinking Water","1040",FALSE,"1",201,1
"02_33_1043",2,"2017-04-11",33,"Other Drinking Water","1043",FALSE,"1",201,15.5
"02_33_1056",2,"2017-04-12",33,"Other Drinking Water","1056",FALSE,"1",201,45.05
"02_33_1057",2,"2017-04-12",33,"Other Drinking Water","1057",FALSE,"1",201,11.1
"02_33_1058",2,"2017-04-12",33,"Other Drinking Water","1058",FALSE,"1",201,0.5
"02_33_1073",2,"2017-04-12",33,"Other Drinking Water","1073",FALSE,"1",201,0.5
"02_33_1085",2,"2017-04-13",33,"Other Drinking Water","1085",FALSE,"1",201,8.5
"02_33_1086",2,"2017-04-13",33,"Other Drinking Water","1086",FALSE,"1",201,0.5
"02_33_1093",2,"2017-04-17",33,"Other Drinking Water","1093",FALSE,"7",207,8.15
"02_33_1094",2,"2017-04-17",33,"Other Drinking Water","1094",FALSE,"7",207,0.5
"02_33_1133",2,"2017-04-18",33,"Other Drinking Water","1133",FALSE,"7",207,0.5
"02_33_1134",2,"2017-04-18",33,"Other Drinking Water","1134",FALSE,"7",207,0.5
"02_33_1135",2,"2017-04-18",33,"Other Drinking Water","1135",FALSE,"7",207,0.5
"02_33_1157",2,"2017-04-19",33,"Other Drinking Water","1157",FALSE,"7",207,0.5
"02_33_1158",2,"2017-04-19",33,"Other Drinking Water","1158",FALSE,"7",207,0.5
"02_33_1159",2,"2017-04-19",33,"Other Drinking Water","1159",FALSE,"7",207,0.5
"02_33_1168",2,"2017-04-20",33,"Other Drinking Water","1168",FALSE,"7",207,0.5
"02_33_1169",2,"2017-04-20",33,"Other Drinking Water","1169",FALSE,"7",207,0.5
"02_33_1183",2,"2017-04-23",33,"Other Drinking Water","1183",FALSE,"8",208,634.4
"02_33_1184",2,"2017-04-23",33,"Other Drinking Water","1184",FALSE,"8",208,2237.65
"02_33_1219",2,"2017-04-24",33,"Other Drinking Water","1219",FALSE,"8",208,41.65
"02_33_1220",2,"2017-04-24",33,"Other Drinking Water","1220",FALSE,"8",208,12.05
"02_33_1224",2,"2017-04-25",33,"Other Drinking Water","1224",FALSE,"8",208,12.05
"02_33_1225",2,"2017-04-25",33,"Other Drinking Water","1225",FALSE,"8",208,6.5
"02_33_1256",2,"2017-04-26",33,"Other Drinking Water","1256",FALSE,"8",208,11.9
"02_33_1257",2,"2017-04-26",33,"Other Drinking Water","1257",FALSE,"8",208,51.25
"02_33_1258",2,"2017-04-26",33,"Other Drinking Water","1258",FALSE,"8",208,6867
"02_33_1264",2,"2017-04-27",33,"Other Drinking Water","1264",FALSE,"8",208,37.15
"02_33_1281",2,"2017-05-02",33,"Other Drinking Water","1281",FALSE,"9",209,5.5
"02_33_1282",2,"2017-05-02",33,"Other Drinking Water","1282",FALSE,"9",209,34
"02_33_1283",2,"2017-05-02",33,"Other Drinking Water","1283",FALSE,"9",209,1
"02_33_1306",2,"2017-05-03",33,"Other Drinking Water","1306",FALSE,"9",209,1
"02_33_1307",2,"2017-05-03",33,"Other Drinking Water","1307",FALSE,"9",209,0.5
"02_33_1332",2,"2017-05-04",33,"Other Drinking Water","1332",FALSE,"9",209,2
"02_33_1333",2,"2017-05-04",33,"Other Drinking Water","1333",FALSE,"9",209,0.5
"02_33_1334",2,"2017-05-04",33,"Other Drinking Water","1334",FALSE,"9",209,21.15
"02_33_1357",2,"2017-05-07",33,"Other Drinking Water","1357",FALSE,"9",209,26.6
"02_33_1358",2,"2017-05-07",33,"Other Drinking Water","1358",FALSE,"9",209,0.5
"02_33_1364",2,"2017-05-08",33,"Other Drinking Water","1364",FALSE,"4",204,5.5
"02_33_1365",2,"2017-05-08",33,"Other Drinking Water","1365",FALSE,"4",204,1
"02_33_1366",2,"2017-05-08",33,"Other Drinking Water","1366",FALSE,"4",204,6
"02_33_1396",2,"2017-05-09",33,"Other Drinking Water","1396",FALSE,"4",204,0.5
"02_33_1397",2,"2017-05-09",33,"Other Drinking Water","1397",FALSE,"4",204,2
"02_33_1409",2,"2017-05-11",33,"Other Drinking Water","1409",FALSE,"4",204,0.5
"02_33_1410",2,"2017-05-11",33,"Other Drinking Water","1410",FALSE,"4",204,0.5
"02_33_1411",2,"2017-05-11",33,"Other Drinking Water","1411",FALSE,"4",204,0.5
"02_33_1438",2,"2017-05-14",33,"Other Drinking Water","1438",FALSE,"4",204,0.5
"02_33_1439",2,"2017-05-14",33,"Other Drinking Water","1439",FALSE,"4",204,0.5
"02_33_1459",2,"2017-05-16",33,"Other Drinking Water","1459",FALSE,"10",210,62.45
"02_33_1460",2,"2017-05-16",33,"Other Drinking Water","1460",FALSE,"10",210,8.75
"02_33_1461",2,"2017-05-16",33,"Other Drinking Water","1461",FALSE,"10",210,1
"02_33_1478",2,"2017-05-17",33,"Other Drinking Water","1478",FALSE,"10",210,0.5
"02_33_1479",2,"2017-05-17",33,"Other Drinking Water","1479",FALSE,"10",210,0.5
"02_33_1480",2,"2017-05-17",33,"Other Drinking Water","1480",FALSE,"10",210,45.25
"02_33_1481",2,"2017-05-17",33,"Other Drinking Water","1481",FALSE,"10",210,14.85
"02_33_1482",2,"2017-05-17",33,"Other Drinking Water","1482",FALSE,"10",210,0.5
"02_33_1523",2,"2017-05-21",33,"Other Drinking Water","1523",FALSE,"10",210,7.6
"02_33_1524",2,"2017-05-21",33,"Other Drinking Water","1524",FALSE,"10",210,2
"02_33_1549",2,"2017-05-23",33,"Other Drinking Water","1549",FALSE,"5",205,0.5
"02_33_1550",2,"2017-05-23",33,"Other Drinking Water","1550",FALSE,"5",205,12.2
"02_33_1551",2,"2017-05-23",33,"Other Drinking Water","1551",FALSE,"5",205,0.5
"02_33_1579",2,"2017-05-24",33,"Other Drinking Water","1579",FALSE,"5",205,2
"02_33_1580",2,"2017-05-24",33,"Other Drinking Water","1580",FALSE,"5",205,0.5
"02_33_1597",2,"2017-05-25",33,"Other Drinking Water","1597",FALSE,"5",205,0.5
"02_33_1598",2,"2017-05-25",33,"Other Drinking Water","1598",FALSE,"5",205,1
"02_33_1599",2,"2017-05-25",33,"Other Drinking Water","1599",FALSE,"5",205,3.1
"02_33_1618",2,"2017-05-28",33,"Other Drinking Water","1618",FALSE,"5",205,0.5
"02_33_1619",2,"2017-05-28",33,"Other Drinking Water","1619",FALSE,"5",205,0.5
"02_33_1647",2,"2017-05-30",33,"Other Drinking Water","1647",FALSE,"2",202,0.5
"02_33_1648",2,"2017-05-30",33,"Other Drinking Water","1648",FALSE,"2",202,1
"02_33_1649",2,"2017-05-30",33,"Other Drinking Water","1649",FALSE,"2",202,23.4
"02_33_1653",2,"2017-05-30",33,"Other Drinking Water","1653",FALSE,"2",202,55.7
"02_33_1654",2,"2017-05-30",33,"Other Drinking Water","1654",FALSE,"2",202,107.65
"02_33_1656",2,"2017-05-31",33,"Other Drinking Water","1656",FALSE,"2",202,0.5
"02_33_1657",2,"2017-05-31",33,"Other Drinking Water","1657",FALSE,"2",202,55.8
"02_33_1658",2,"2017-05-31",33,"Other Drinking Water","1658",FALSE,"2",202,32.55
"02_33_1659",2,"2017-05-31",33,"Other Drinking Water","1659",FALSE,"2",202,145.05
"02_33_1660",2,"2017-05-31",33,"Other Drinking Water","1660",FALSE,"2",202,53.65
"02_33_1757",2,"2017-06-06",33,"Other Drinking Water","1757",FALSE,"3",203,0.5
"02_33_1758",2,"2017-06-06",33,"Other Drinking Water","1758",FALSE,"3",203,0.5
"02_33_1759",2,"2017-06-06",33,"Other Drinking Water","1759",FALSE,"3",203,1
"02_33_1760",2,"2017-06-06",33,"Other Drinking Water","1760",FALSE,"3",203,1
"02_33_1761",2,"2017-06-06",33,"Other Drinking Water","1761",FALSE,"3",203,2
"02_33_1816",2,"2017-06-07",33,"Other Drinking Water","1816",FALSE,"3",203,0.5
"02_33_1817",2,"2017-06-07",33,"Other Drinking Water","1817",FALSE,"3",203,0.5
"02_33_1826",2,"2017-06-08",33,"Other Drinking Water","1826",FALSE,"3",203,1
"02_33_1827",2,"2017-06-08",33,"Other Drinking Water","1827",FALSE,"3",203,0.5
"02_33_1828",2,"2017-06-08",33,"Other Drinking Water","1828",FALSE,"3",203,0.5
"02_33_1869",2,"2017-06-11",33,"Other Drinking Water","1869",FALSE,"6",206,4.1
"02_33_1870",2,"2017-06-11",33,"Other Drinking Water","1870",FALSE,"6",206,41.25
"02_33_1871",2,"2017-06-11",33,"Other Drinking Water","1871",FALSE,"6",206,20.05
"02_33_1891",2,"2017-06-14",33,"Other Drinking Water","1891",FALSE,"6",206,0.5
"02_33_1892",2,"2017-06-14",33,"Other Drinking Water","1892",FALSE,"6",206,0.5
"02_33_1893",2,"2017-06-14",33,"Other Drinking Water","1893",FALSE,"6",206,9.8
"02_33_1958",2,"2017-06-15",33,"Other Drinking Water","1958",FALSE,"6",206,84.15
"02_33_1959",2,"2017-06-15",33,"Other Drinking Water","1959",FALSE,"6",206,1
"02_33_1969",2,"2017-06-18",33,"Other Drinking Water","1969",FALSE,"6",206,27.3
"02_33_1970",2,"2017-06-18",33,"Other Drinking Water","1970",FALSE,"6",206,0.5
"02_05_1044",2,"2017-04-11",5,"","1044",FALSE,"1",201,186680
"02_05_1047",2,"2017-04-11",5,"","1047",FALSE,"1",201,1867.66666666667
"02_05_1049",2,"2017-04-11",5,"","1049",FALSE,"1",201,91145
"02_05_1059",2,"2017-04-12",5,"","1059",FALSE,"1",201,81220
"02_05_1060",2,"2017-04-12",5,"","1060",FALSE,"1",201,686700
"02_05_1061",2,"2017-04-12",5,"","1061",FALSE,"1",201,39510
"02_05_1087",2,"2017-04-13",5,"","1087",FALSE,"1",201,121530
"02_05_1088",2,"2017-04-13",5,"","1088",FALSE,"1",201,920800
"02_05_1089",2,"2017-04-13",5,"","1089",FALSE,"1",201,122235
"02_05_1090",2,"2017-04-13",5,"","1090",FALSE,"1",201,325500
"02_05_1101",2,"2017-04-17",5,"","1101",FALSE,"7",207,35780
"02_05_1102",2,"2017-04-17",5,"","1102",FALSE,"7",207,154105
"02_05_1103",2,"2017-04-17",5,"","1103",FALSE,"7",207,2611.33333333333
"02_05_1125",2,"2017-04-18",5,"","1125",FALSE,"7",207,13190.3333333333
"02_05_1126",2,"2017-04-18",5,"","1126",FALSE,"7",207,17461
"02_05_1127",2,"2017-04-18",5,"","1127",FALSE,"7",207,1203300
"02_05_1150",2,"2017-04-19",5,"","1150",FALSE,"7",207,1413600
"02_05_1151",2,"2017-04-19",5,"","1151",FALSE,"7",207,686700
"02_05_1172",2,"2017-04-20",5,"","1172",FALSE,"7",207,27052
"02_05_1173",2,"2017-04-20",5,"","1173",FALSE,"7",207,35855
"02_05_1194",2,"2017-04-23",5,"","1194",FALSE,"8",208,2419600
"02_05_1195",2,"2017-04-23",5,"","1195",FALSE,"8",208,2419600
"02_05_1196",2,"2017-04-23",5,"","1196",FALSE,"8",208,2419600
"02_05_1208",2,"2017-04-24",5,"","1208",FALSE,"8",208,2419600
"02_05_1209",2,"2017-04-24",5,"","1209",FALSE,"8",208,2419600
"02_05_1228",2,"2017-04-25",5,"","1228",FALSE,"8",208,2419600
"02_05_1229",2,"2017-04-25",5,"","1229",FALSE,"8",208,2419600
"02_05_1247",2,"2017-04-26",5,"","1247",FALSE,"8",208,2419600
"02_05_1248",2,"2017-04-26",5,"","1248",FALSE,"8",208,2419600
