"sample_type","sampleid","start_dt.x","subscriberid.x","simserial.x","deviceid.x","col_neighborhood","col_id_val","col_start","col_location","X_col_location_latitude","X_col_location_longitude","X_col_location_altitude","X_col_location_precision","col_weather","col_rainyest","col_turbidity","col_pa_prox","col_pa_type","col_pa_type_other","col_pa_latrine_distance","col_bw_type","col_bw_type_other","col_bw_container","col_bw_container_lid","col_bw_cl_id","col_bw_cl_free","col_bw_cl_total","col_f_latrine_distance","col_p_type","col_p_type_other","col_p_num","col_dw_connection","col_dw_type","col_dw_type_other","col_dw_id","col_dw_cl_free","col_dw_cl_total","col_odw_type","col_odw_type_other","col_odw_container","col_odw_container_lid","col_odw_id","col_odw_cl_free","col_odw_cl_total","col_l_toilet_type","col_l_toilet_type_other","col_l_latrine_type","col_l_toilet_stalls","col_l_toilet_feces","col_l_toilet_users","col_l_toilet_hw","col_s_type","col_s_type_other","col_d_water_level","col_d_water_flow","col_d_size","col_d_lining","col_d_lining_oth","col_d_feces","col_d_animals","col_d_schools","col_d_urban_ag","col_d_public_latrines","col_d_hh_latrines","col_d_shops","col_d_hh","col_d_hh_num","col_sf_type","col_sf_type_other","col_notes","col_enum.1","col_enum.2","col_enum.3","col_enum.4","col_enum.5","col_enum.6","col_enum.7","col_enum.8","col_photo","end_dt.x","meta.instanceID.x","X_uuid.x","X_submission_time.x","start_dt.y","subscriberid.y","simserial.y","deviceid.y","lab_id_val","lab_processing","lab_incubator_placed","lab_incubator_removed","lab_p_weight","lab_sf_weight","lab_pa_weight","lab_1_dil_tested","lab_1_volume","lab_1_dil","lab_1_ecoli_reading","lab_1_ecoli_big","lab_1_ecoli_small","lab_1_ecoli","lab_2_dil_tested","lab_2_volume","lab_2_dil","lab_2_ecoli_reading","lab_2_ecoli_big","lab_2_ecoli_small","lab_2_ecoli","lab_3_dilution_performed","lab_3_dil_tested","lab_3_volume","lab_3_dil","lab_3_ecoli_reading","lab_3_ecoli_big","lab_3_ecoli_small","lab_3_ecoli","lab_notes","lab_photo","lab_enum","end_dt.y","meta.instanceID.y","X_uuid.y","X_submission_time.y","ec_denom","ec_dil1","ec_dil2","ec_dil3","ec_ecnt1","ec_ecnt2","ec_ecnt3","count1","count2","dil1","dil2","count3","dil3","ec_conc","neighbor"
1,"1091","2017-04-17T11:32:17.282+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1091,"2017-04-17T11:20:00.752+06","23.707614618860152 90.4254434203985 -41.44126080043399 4.0","23.70761462","90.42544342","-41.4412608","4",1,0,"179","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4","1","3","1","n/a","1","0","0","0","0","1","0","1","2","n/a","n/a","Many trash present",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-17T13:29:23.668+06","uuid:3cc5dee4-873d-45ce-b62e-7d2584c36075","3cc5dee4-873d-45ce-b62e-7d2584c36075","2017-04-17T09:28:52","2017-04-23T12:35:40.711+06",3.10411e+14,8.90141e+19,3.53118e+14,1091,"2017-04-17T15:20:00.671+06","2017-04-17T18:30:00.832+06","2017-04-18T18:30:00.777+06","n/a","n/a","n/a",4,1,4,3,49,41,"1203.3",3,1,3,3,46,15,"172.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen and shimul","2017-04-26T17:27:35.357+06","uuid:6e92f370-94b4-4501-824f-b7efa4e94f0b","6e92f370-94b4-4501-824f-b7efa4e94f0b","2017-04-26T11:41:32",100,0.001,1e-04,NA,1203.3,172.5,NA,1203.3,172.5,0.001,1e-04,NA,NA,146415000,"77"
1,"1092","2017-04-17T12:08:06.608+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1092,"2017-04-17T12:08:00.658+06","23.708173638601675 90.42552070686895 -40.87062426267936 4.0","23.70817364","90.42552071","-40.87062426","4",1,0,"335","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","2","1","1","n/a","1","1","0","0","0","1","0","1","3","n/a","n/a","Dirty place",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-17T13:23:39.560+06","uuid:12b8048e-08e6-4003-8bab-d7efae9e969d","12b8048e-08e6-4003-8bab-d7efae9e969d","2017-04-17T09:29:00","2017-04-23T12:37:46.993+06",3.10411e+14,8.90141e+19,3.53118e+14,1092,"2017-04-17T15:30:00.356+06","2017-04-17T18:30:00.348+06","2017-04-18T18:30:00.916+06","n/a","n/a","n/a",4,1,4,3,33,5,"60.2",3,1,3,3,3,1,"4.1",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen and shimul","2017-04-26T17:27:48.248+06","uuid:c595e0e7-0a16-4a1a-86d3-7906c41757f3","c595e0e7-0a16-4a1a-86d3-7906c41757f3","2017-04-26T11:41:33",100,0.001,1e-04,NA,60.2,4.1,NA,60.2,4.1,0.001,1e-04,NA,NA,5060000,"77"
1,"1136","2017-04-18T09:01:46.672+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1136,"2017-04-18T09:02:00.395+06","23.70726402621207 90.4256904479625 -42.67755036935331 4.0","23.70726403","90.42569045","-42.67755037","4",1,0,"197","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","1","1","2","n/a","1","0","0","0","0","1","0","1","4","n/a","n/a","Bathing place & latrine near in drain",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-18T12:57:36.189+06","uuid:d987620c-3088-4d27-96d4-c0691d4b7231","d987620c-3088-4d27-96d4-c0691d4b7231","2017-04-18T07:07:42","2017-04-27T12:26:37.136+06",3.10411e+14,8.90141e+19,3.53118e+14,1136,"2017-04-18T12:50:00.782+06","2017-04-18T17:30:00.367+06","2017-04-19T17:30:00.343+06","n/a","n/a","n/a",4,1,4,3,49,46,"1986.3",3,1,3,3,49,8,"187.2",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen","2017-04-27T12:43:04.946+06","uuid:ca776129-bb7c-4a9e-8dfd-40cbe333fbda","ca776129-bb7c-4a9e-8dfd-40cbe333fbda","2017-04-27T11:45:53",100,0.001,1e-04,NA,1986.3,187.2,NA,1986.3,187.2,0.001,1e-04,NA,NA,192915000,"77"
1,"1137","2017-04-18T09:34:44.031+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1137,"2017-04-18T09:36:00.965+06","23.705881540858392 90.42644676716766 -32.51711148619461 8.0","23.70588154","90.42644677","-32.51711149","8",1,0,"83","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4","2","3","1","n/a","0","0","0","0","0","1","0","1","4","n/a","n/a","Over flow drain line",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-18T12:57:56.024+06","uuid:d64b3283-5299-4ab8-8eee-92948400a4e5","d64b3283-5299-4ab8-8eee-92948400a4e5","2017-04-18T07:07:46","2017-04-27T12:22:22.529+06",3.10411e+14,8.90141e+19,3.53118e+14,1137,"2017-04-18T12:50:00.058+06","2017-04-18T17:30:00.974+06","2017-04-19T17:30:00.836+06","n/a","n/a","n/a",4,1,4,3,17,4,"25.3",3,1,3,3,3,0,"3.1",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen","2017-04-27T12:43:09.984+06","uuid:717112fa-0e27-4eea-a304-949fb7343b63","717112fa-0e27-4eea-a304-949fb7343b63","2017-04-27T11:45:45",100,0.001,1e-04,NA,25.3,3.1,NA,25.3,3.1,0.001,1e-04,NA,NA,2815000,"77"
1,"1138","2017-04-18T10:11:32.267+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1138,"2017-04-18T10:15:00.134+06","23.704729496117157 90.4270905844604 -46.717950726335246 4.0","23.7047295","90.42709058","-46.71795073","4",1,0,"136","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4","2","3","1","n/a","1","0","0","0","0","1","0","1","5","n/a","n/a","Bathing place near ober fully drain",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-18T12:58:08.301+06","uuid:2343f903-b52b-4f01-836c-2d4e67c54a23","2343f903-b52b-4f01-836c-2d4e67c54a23","2017-04-18T07:07:55","2017-05-11T17:28:19.758+06",3.10411e+14,8.90141e+19,3.53118e+14,1138,"2017-04-18T12:50:00.044+06","2017-04-18T17:30:00.680+06","2017-04-19T17:30:00.758+06","n/a","n/a","n/a",4,1,4,3,47,6,"140.1",3,1,3,3,11,3,"15.6",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-05-11T17:35:54.457+06","uuid:dd963c19-7a1a-4220-93b1-5c6f8b2acf41","dd963c19-7a1a-4220-93b1-5c6f8b2acf41","2017-05-11T11:56:59",100,0.001,1e-04,NA,140.1,15.6,NA,140.1,15.6,0.001,1e-04,NA,NA,14805000,"77"
1,"1160","2017-04-19T09:27:18.373+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1160,"2017-04-19T09:27:00.383+06","23.70153285559395 90.42876179456196 -31.44906238053978 6.0","23.70153286","90.42876179","-31.44906238","6",1,0,"191","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","1","1","n/a","0","0","0","0","0","0","1","0","n/a","n/a","n/a","Near by​ railway station.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-19T14:09:01.330+06","uuid:b697c49f-bc25-456e-b7ed-25f6ba5f1b16","b697c49f-bc25-456e-b7ed-25f6ba5f1b16","2017-04-19T08:48:15","2017-04-27T16:43:38.939+06",3.10411e+14,8.90141e+19,3.53118e+14,1160,"2017-04-19T12:30:00.376+06","2017-04-19T13:45:00.113+06","2017-04-20T13:50:00.229+06","n/a","n/a","n/a",4,1,4,3,49,25,"461.1",3,1,3,3,27,6,"46.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-27T16:46:45.593+06","uuid:af2427ea-0167-4edb-afc7-8da128140a12","af2427ea-0167-4edb-afc7-8da128140a12","2017-05-03T03:44:22",100,0.001,1e-04,NA,461.1,46.5,NA,461.1,46.5,0.001,1e-04,NA,NA,46305000,"77"
1,"1161","2017-04-19T10:02:42.223+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1161,"2017-04-19T10:03:00.230+06","23.697737551516923 90.43081402661811 -49.92179039962061 4.0","23.69773755","90.43081403","-49.9217904","4",1,0,"228","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","1","4","1","n/a","1","0","0","0","0","0","0","1","2","n/a","n/a","Many trash present.Children are playing this place",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-19T14:09:58.805+06","uuid:899798de-452e-4c74-8976-81b6d8cf8afd","899798de-452e-4c74-8976-81b6d8cf8afd","2017-04-19T08:48:26","2017-04-27T16:47:06.544+06",3.10411e+14,8.90141e+19,3.53118e+14,1161,"2017-04-19T12:30:00.174+06","2017-04-19T13:45:00.145+06","2017-04-20T13:50:00.503+06","n/a","n/a","n/a",4,1,4,3,49,43,"1413.6",3,1,3,3,35,9,"74.3",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-27T16:49:47.128+06","uuid:23ce6e4a-574d-48c4-9678-0bb904cc2b0c","23ce6e4a-574d-48c4-9678-0bb904cc2b0c","2017-05-03T03:44:24",100,0.001,1e-04,NA,1413.6,74.3,NA,1413.6,74.3,0.001,1e-04,NA,NA,107830000,"77"
1,"1162","2017-04-19T10:46:05.080+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1162,"2017-04-19T10:46:00.874+06","23.699876524107644 90.42997417290934 -31.118344617769683 4.0","23.69987652","90.42997417","-31.11834462","4",1,0,"83","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","1","3","2","n/a","1","1","0","0","0","0","1","0","n/a","n/a","n/a","Many children playing this place",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-19T14:10:41.481+06","uuid:b4df5292-562b-437b-9558-0f21cb1c133d","b4df5292-562b-437b-9558-0f21cb1c133d","2017-04-19T08:48:46","2017-04-27T16:51:39.395+06",3.10411e+14,8.90141e+19,3.53118e+14,1162,"2017-04-19T15:10:00.034+06","2017-04-19T17:30:00.510+06","2017-04-20T17:30:00.489+06","n/a","n/a","n/a",4,1,4,3,47,23,"259.5",3,1,3,3,15,1,"18.7",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-27T16:56:31.621+06","uuid:f7ac90c2-6c7a-4d50-a874-29e0641f10f3","f7ac90c2-6c7a-4d50-a874-29e0641f10f3","2017-05-03T03:44:26",100,0.001,1e-04,NA,259.5,18.7,NA,259.5,18.7,0.001,1e-04,NA,NA,22325000,"77"
1,"1166","2017-04-20T10:05:35.834+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1166,"2017-04-20T10:06:00.431+06","23.694443758779553 90.43178627329678 -44.193892630722715 4.0","23.69444376","90.43178627","-44.19389263","4",1,1,"195","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4","1","2","1","n/a","0","0","0","0","0","1","0","1","4","n/a","n/a","Many children playing this place",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-20T17:07:17.621+06","uuid:d5d03466-d48e-4915-b042-5a9bb36f6201","d5d03466-d48e-4915-b042-5a9bb36f6201","2017-04-20T11:19:35","2017-04-29T09:55:22.201+06",3.10411e+14,8.90141e+19,3.53118e+14,1166,"2017-04-20T15:40:00.132+06","2017-04-20T17:40:00.044+06","2017-04-21T17:30:00.726+06","n/a","n/a","n/a",4,1,4,3,49,40,"1119.9",3,1,3,3,42,12,"116.9",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-05-02T09:16:53.273+06","uuid:45adacaf-3e69-43b3-96ce-5e2ae72934b4","45adacaf-3e69-43b3-96ce-5e2ae72934b4","2017-05-03T03:45:44",100,0.001,1e-04,NA,1119.9,116.9,NA,1119.9,116.9,0.001,1e-04,NA,NA,114445000,"77"
1,"1167","2017-04-20T10:33:30.044+06",3.10411e+14,8.90141e+19,3.53118e+14,77,1167,"2017-04-20T10:27:00.690+06","23.69573388031067 90.43176682188972 -46.66272845536003 4.0","23.69573388","90.43176682","-46.66272846","4",1,1,"101","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","3","1","n/a","1","0","0","0","0","1","0","1","5","n/a","n/a","Many children playing",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,"2017-04-20T17:08:51.443+06","uuid:6aa62aee-8398-47bf-8777-f81e092da7d9","6aa62aee-8398-47bf-8777-f81e092da7d9","2017-04-20T11:19:39","2017-04-29T10:01:30.088+06",3.10411e+14,8.90141e+19,3.53118e+14,1167,"2017-04-20T15:40:00.091+06","2017-04-20T17:40:00.075+06","2017-04-21T17:30:00.266+06","n/a","n/a","n/a",4,1,4,3,49,42,"1299.7",3,1,3,3,40,7,"90.8",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-05-02T09:17:16.864+06","uuid:3004e4a3-0840-47db-bd3b-370729ea821f","3004e4a3-0840-47db-bd3b-370729ea821f","2017-05-03T03:45:48",100,0.001,1e-04,NA,1299.7,90.8,NA,1299.7,90.8,0.001,1e-04,NA,NA,110385000,"77"
1,"1185","2017-04-23T11:46:56.177+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1185,"2017-04-23T11:48:00.229+06","23.724205357902893 90.37400864246018 -47.15487613142825 6.0","23.72420536","90.37400864","-47.15487613","6",2,1,"235","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3","2","2","2","n/a","1","0","0","1","0","0","0","0","n/a","n/a","n/a","Near by Household",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-23T13:57:58.050+06","uuid:b575ccfd-2727-4e94-9340-59fd209b4e87","b575ccfd-2727-4e94-9340-59fd209b4e87","2017-04-23T09:21:35","2017-04-29T13:43:44.650+06",3.10411e+14,8.90141e+19,3.53118e+14,1185,"2017-04-23T16:00:00.532+06","2017-04-23T17:30:00.735+06","2017-04-24T17:30:00.870+06","n/a","n/a","n/a",4,1,4,3,49,28,"547.5",3,1,3,3,40,4,"83.3",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-05-03T09:18:16.958+06","uuid:690a9390-ff63-4f31-96ff-1008ee86a700","690a9390-ff63-4f31-96ff-1008ee86a700","2017-05-03T03:51:14",100,0.001,1e-04,NA,547.5,83.3,NA,547.5,83.3,0.001,1e-04,NA,NA,69025000,"88"
1,"1186","2017-04-23T12:01:16.462+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1186,"2017-04-23T12:00:00.147+06","23.724489330114555 90.37492105356493 -30.45013295283508 6.0","23.72448933","90.37492105","-30.45013295","6",2,1,"204","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","4","2","1","1","n/a","1","0","0","0","0","1","1","1","4","n/a","n/a","Near by market",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-23T13:58:31.945+06","uuid:b15f7efb-49c6-40dd-837f-5ccab714752f","b15f7efb-49c6-40dd-837f-5ccab714752f","2017-04-23T09:21:37","2017-04-29T13:46:17.133+06",3.10411e+14,8.90141e+19,3.53118e+14,1186,"2017-04-23T16:00:00.161+06","2017-04-23T17:30:00.963+06","2017-04-24T17:30:00.163+06","n/a","n/a","n/a",4,1,4,3,49,21,"365.4",3,1,3,3,24,4,"37.3",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-05-03T09:18:53.075+06","uuid:15df0964-bd6a-420e-a330-dce9b567d56e","15df0964-bd6a-420e-a330-dce9b567d56e","2017-05-03T03:51:16",100,0.001,1e-04,NA,365.4,37.3,NA,365.4,37.3,0.001,1e-04,NA,NA,36920000,"88"
1,"1217","2017-04-24T10:40:23.046+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1217,"2017-04-24T10:35:00.953+06","23.724643865959884 90.37449796128645 -30.987303245569993 4.0","23.72464387","90.37449796","-30.98730325","4",2,1,"121","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","1","1","n/a","1","0","0","0","0","1","1","1","4","n/a","n/a","Near by sope",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-24T14:59:12.148+06","uuid:bb8bcd67-d987-4cc7-9fd5-de12a027aaa9","bb8bcd67-d987-4cc7-9fd5-de12a027aaa9","2017-04-24T09:13:38","2017-04-29T12:05:47.640+06",3.10411e+14,8.90141e+19,3.53118e+14,1217,"2017-04-24T14:40:00.062+06","2017-04-24T17:00:00.114+06","2017-04-25T17:00:00.598+06","n/a","n/a","n/a",4,1,4,3,49,24,"435.2",3,1,3,3,33,3,"56.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul and Arefeen ","2017-05-02T09:35:57.048+06","uuid:497daab5-fc4d-4504-a1af-d7f9853ce58f","497daab5-fc4d-4504-a1af-d7f9853ce58f","2017-05-03T03:47:12",100,0.001,1e-04,NA,435.2,56.5,NA,435.2,56.5,0.001,1e-04,NA,NA,50010000,"88"
1,"1218","2017-04-24T10:19:09.610+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1218,"2017-04-24T10:20:00.875+06","23.72494397768435 90.37396641882206 -38.57356290532596 6.0","23.72494398","90.37396642","-38.57356291","6",3,1,"278","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","1","1","n/a","1","0","0","0","0","1","1","1","3","n/a","n/a",NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1,"2017-04-24T15:00:06.623+06","uuid:7168cf61-4345-4b2e-bb54-b65ce5a45910","7168cf61-4345-4b2e-bb54-b65ce5a45910","2017-04-24T09:13:34","2017-04-29T12:02:49.236+06",3.10411e+14,8.90141e+19,3.53118e+14,1218,"2017-04-24T14:40:00.552+06","2017-04-24T17:00:00.421+06","2017-04-25T17:00:00.185+06","n/a","n/a","n/a",4,1,4,3,35,4,"64.4",3,1,3,3,7,0,"7.5",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Shimul","2017-04-30T14:46:24.439+06","uuid:06d8fe0c-8630-48d4-9e7c-5ea904b30b65","06d8fe0c-8630-48d4-9e7c-5ea904b30b65","2017-05-03T03:47:06",100,0.001,1e-04,NA,64.4,7.5,NA,64.4,7.5,0.001,1e-04,NA,NA,6970000,"88"
1,"1221","2017-04-25T10:04:21.256+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1221,"2017-04-25T09:58:00.431+06","23.725771785888455 90.37311983839217 -31.96882393305525 6.0","23.72577179","90.37311984","-31.96882393","6",2,1,"217","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","1","1","n/a","1","0","0","0","0","1","0","1","3","n/a","n/a","Near by household",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-04-25T12:14:48.678+06","uuid:a0e97be5-2242-4d88-b678-ac712eb71049","a0e97be5-2242-4d88-b678-ac712eb71049","2017-04-25T08:48:56","2017-04-30T16:00:00.574+06",3.10411e+14,8.90141e+19,3.53118e+14,1221,"2017-04-25T14:00:00.671+06","2017-04-25T16:40:00.045+06","2017-04-26T16:30:00.868+06","n/a","n/a","n/a",4,1,4,3,48,19,"260.3",3,1,3,3,21,2,"29.2",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen ","2017-04-30T16:01:49.913+06","uuid:1dbe8efc-fea6-4ab7-a9e2-6d1973f0db2e","1dbe8efc-fea6-4ab7-a9e2-6d1973f0db2e","2017-05-03T03:45:31",100,0.001,1e-04,NA,260.3,29.2,NA,260.3,29.2,0.001,1e-04,NA,NA,27615000,"88"
1,"1222","2017-04-25T10:12:28.290+06",3.10411e+14,8.90141e+19,3.53118e+14,88,1222,"2017-04-25T10:13:00.296+06","23.725961913045445 90.37274900734282 -45.96094445515257 6.0","23.72596191","90.37274901","-45.96094446","6",2,1,"218","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","2","1","1","1","n/a","1","0","0","0","0","1","1","1","1","n/a","n/a","Near by shop",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,"2017-04-25T12:15:31.063+06","uuid:6c45f56c-5b73-4114-a473-c840ceac35a5","6c45f56c-5b73-4114-a473-c840ceac35a5","2017-04-25T08:49:02","2017-04-30T15:57:58.157+06",3.10411e+14,8.90141e+19,3.53118e+14,1222,"2017-04-25T14:00:00.367+06","2017-04-25T16:40:00.099+06","2017-04-26T16:40:00.496+06","n/a","n/a","n/a",4,1,4,3,49,17,"290.9",3,1,3,3,34,1,"55.7",0,"n/a",NA,"n/a","n/a",NA,NA,NA,"n/a",0,"Arefeen ","2017-04-30T15:59:51.849+06","uuid:515c1bee-bd89-434f-ad54-e8a4b1a3f63e","515c1bee-bd89-434f-ad54-e8a4b1a3f63e","2017-05-03T03:45:29",100,0.001,1e-04,NA,290.9,55.7,NA,290.9,55.7,0.001,1e-04,NA,NA,42395000,"88"
