start_dt,subscriberid,simserial,deviceid,col_id,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_gps_device,col_gps_device_id,col_gps_device_wp,col_gps_device_lat,col_gps_device_lon,col_neighborhood,col_sample_type,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_num,col_ws_group,col_ws_container,col_ws_container_lid,col_b_group,col_b_source,col_b_source_other,col_b_container,col_b_container_lid,col_ww_group,col_ww_source,col_ww_source_other,col_ww_container,col_ww_container_lid,col_i_group,col_i_container,col_i_container_lid,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_businesses,col_d_hh,col_d_hh_num,col_close,col_enum,col_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
2016-09-06T11:22:57.368+07,4.56E+14,8.99E+18,3.59E+14,Dwa104,Dwa104,2016-09-06T11:23:00.000+07,13.35658123 103.88562144 -5.0 5.0,13.35658123,103.8856214,-5,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use water well more than 10 years, the well use blue tube pipe, use water for bath, wash clothes",2016-09-06T11:25:59.819+07,uuid:275990c4-48fe-4130-ad42-9d39eef66d84,940,275990c4-48fe-4130-ad42-9d39eef66d84,2016-09-06T05:09:47,29,,-1
2016-09-06T11:39:33.146+07,4.56E+14,8.99E+18,3.59E+14,Dwa105,Dwa105,2016-09-06T11:39:00.000+07,13.35701001 103.88568952 3.0 5.0,13.35701001,103.8856895,3,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Water from ground use steel pipe for bathing, cleaning and washing",2016-09-06T11:42:01.849+07,uuid:9d812bf9-87bb-42bb-95d4-0c990de60eef,941,9d812bf9-87bb-42bb-95d4-0c990de60eef,2016-09-06T05:09:49,30,,-1
2016-09-08T08:14:10.163+07,4.56E+14,8.99E+18,3.59E+14,Dwa106,Dwa106,2016-09-08T08:14:00.000+07,13.35752262 103.88668816 5.0 6.0,13.35752262,103.8866882,5,6,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Water use for cleaning, washing and cooking. Depth 30m, use it about 1year",2016-09-08T08:20:27.821+07,uuid:19578491-fb4f-426f-917e-228a1deadf1b,976,19578491-fb4f-426f-917e-228a1deadf1b,2016-09-08T02:12:48,43,,-1
2016-09-08T08:23:05.884+07,4.56E+14,8.99E+18,3.59E+14,Dwa107,Dwa107,2016-09-08T08:23:00.000+07,13.35739821 103.8867625 43.0 5.0,13.35739821,103.8867625,43,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Water was pumped to brick container and connect with blue pipe. Depth 27m. Used 10 years. Use for cooking and washing.,2016-09-08T08:27:35.196+07,uuid:3b236a46-4044-40b1-bbab-9ff90f012f58,977,3b236a46-4044-40b1-bbab-9ff90f012f58,2016-09-08T02:12:50,44,,-1
2016-09-12T08:54:15.166+07,4.56E+14,8.99E+18,3.59E+14,Dwa108,Dwa108,2016-09-12T08:54:00.000+07,13.35700664 103.88634208 -2.0 5.0,13.35700664,103.8863421,-2,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Use ground water and pump directly from ground without container to store. Water color sometimes rust and red.,2016-09-12T08:59:26.146+07,uuid:0c7cd541-27fa-4026-86b0-9cf7ed4fcd80,1034,0c7cd541-27fa-4026-86b0-9cf7ed4fcd80,2016-09-12T02:47:40,6,,-1
2016-09-12T09:11:35.361+07,4.56E+14,8.99E+18,3.59E+14,Dwa109,Dwa109,2016-09-12T09:12:00.000+07,13.3563972 103.88553731 -12.0 5.0,13.3563972,103.8855373,-12,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Suction ground water by hand. use almost 1year. Depth 10m. It sometimes rust and red water color.,2016-09-12T09:18:39.946+07,uuid:5a5ed4c9-e76f-459c-87e8-10cb9cff729d,1035,5a5ed4c9-e76f-459c-87e8-10cb9cff729d,2016-09-12T02:49:18,7,,-1
2016-09-13T08:37:00.994+07,4.56E+14,8.99E+18,3.59E+14,Dwa110,Dwa110,2016-09-13T08:37:00.000+07,13.357328 103.8861698 -45.0 5.0,13.357328,103.8861698,-45,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Water only use for bathing and washing plate. Not use for cooking. Water is rust and red color.,2016-09-13T08:39:11.631+07,uuid:5878b139-9eea-4d3b-b747-a9701ef2d642,1053,5878b139-9eea-4d3b-b747-a9701ef2d642,2016-09-13T02:08:18,12,,-1
2016-09-14T09:01:34.466+07,4.56E+14,8.99E+18,3.59E+14,Dwa111,Dwa111,2016-09-14T09:01:00.000+07,13.35699764 103.88568301 10.0 5.0,13.35699764,103.885683,10,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",There are many people use borehole well together for cleaning and washing something. It used for 10 years.,2016-09-14T09:04:40.479+07,uuid:68d9e49f-bb93-4896-8476-893b4f742551,1077,68d9e49f-bb93-4896-8476-893b4f742551,2016-09-14T02:57:30,24,,-1
2016-09-14T09:09:56.279+07,4.56E+14,8.99E+18,3.59E+14,Dwa112,Dwa112,2016-09-14T09:10:00.000+07,13.35718142 103.88630618 7.0 5.0,13.35718142,103.8863062,7,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Water is rust color use for washing clothes, it can pump and suction by hand through blue tube.",2016-09-14T09:14:53.184+07,uuid:0d628319-7f5a-4e63-84a7-9a22bf68784f,1078,0d628319-7f5a-4e63-84a7-9a22bf68784f,2016-09-14T02:57:32,25,,-1
2016-09-15T08:58:13.737+07,4.56E+14,8.99E+18,3.59E+14,Dwa113,Dwa113,2016-09-15T08:58:00.000+07,13.35758727 103.88654971 7.0 5.0,13.35758727,103.8865497,7,5,0,,,,,1,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from tube well, it used for 7 years, it can operate by pump and hand, it is 30m depth and water color is rust and red.",2016-09-15T09:02:06.204+07,uuid:dc75d678-8cf0-4253-ac78-ae936f2b6156,1095,dc75d678-8cf0-4253-ac78-ae936f2b6156,2016-09-15T02:31:10,56,,-1
2016-09-22T09:22:49.087+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa201,Dwa201,2016-09-22T09:23:00.000+07,13.37605668 103.85883006 1.0 5.0,13.37605668,103.8588301,1,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from blue pipe that connect with container, use ground water pump to container",2016-09-22T09:25:08.694+07,uuid:bbdcdd97-1f0d-45be-b306-787bdb572754,1141,bbdcdd97-1f0d-45be-b306-787bdb572754,2016-09-22T03:26:53,73,,-1
2016-09-22T09:48:45.459+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa202,Dwa202,2016-09-22T09:48:00.000+07,13.37640548 103.85766383 -17.0 6.0,13.37640548,103.8576638,-17,6,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample inside the house in wc. Use ground water for cooking and washing.,2016-09-22T09:53:36.094+07,uuid:61ecca17-fcf0-4043-9c78-f2fefe68fb07,1146,61ecca17-fcf0-4043-9c78-f2fefe68fb07,2016-09-22T03:27:05,78,,-1
2016-10-04T08:50:52.414+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa203,Dwa203,2016-10-04T08:51:00.000+07,13.3765438 103.85774956 -7.0 6.0,13.3765438,103.8577496,-7,6,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use water from ground, pump use water directly, no tank, depth is 20m, some time rust water.",2016-10-04T08:53:32.284+07,uuid:4800cfa1-7504-4f53-af8d-bae891f4bb78,1213,4800cfa1-7504-4f53-af8d-bae891f4bb78,2016-10-04T03:15:10,87,,-1
2016-10-04T08:55:03.815+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa204,Dwa204,2016-10-04T08:55:00.000+07,13.37670271 103.85779868 -8.0 5.0,13.37670271,103.8577987,-8,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Depth is 28m, use for 1 years, operate by hand, use the blue tube well, use for cooking only.",2016-10-04T08:57:42.755+07,uuid:745c7fd4-167b-458a-a5d1-c4b030531140,1214,745c7fd4-167b-458a-a5d1-c4b030531140,2016-10-04T03:15:12,88,,-1
2016-10-04T09:16:27.537+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa205,Dwa205,2016-10-04T09:16:00.000+07,13.37638017 103.85768173 6.0 6.0,13.37638017,103.8576817,6,6,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Pump water directly from ground, depth 25m, use for 4year, for washing, cleaning,",2016-10-04T09:19:08.567+07,uuid:9b9d84db-dcff-43a6-89d0-7345c519ac6e,1218,9b9d84db-dcff-43a6-89d0-7345c519ac6e,2016-10-04T03:15:20,92,,-1
2016-10-04T09:19:21.614+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa206,Dwa206,2016-10-04T09:19:00.000+07,13.3765811 103.85762612 -8.0 5.0,13.3765811,103.8576261,-8,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Only pump water from ground through blue tube, use for bathing and cooking",2016-10-04T09:21:19.112+07,uuid:2c3c7dc0-8d64-4b4f-800a-9744c0bee376,1219,2c3c7dc0-8d64-4b4f-800a-9744c0bee376,2016-10-04T03:15:22,93,,-1
2016-10-05T08:52:31.915+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa207,Dwa207,2016-10-05T08:52:00.000+07,13.37647454 103.85671977 -7.0 5.0,13.37647454,103.8567198,-7,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use ground water and operate by hand only, through tube, water is red color, use for drinking",2016-10-05T08:56:07.102+07,uuid:e969b48c-24a1-4166-9951-6a709a03f4f9,1243,e969b48c-24a1-4166-9951-6a709a03f4f9,2016-10-05T03:04:54,103,,-1
2016-10-05T09:00:52.597+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa208,Dwa208,2016-10-05T09:01:00.000+07,13.3762937 103.85702569 -12.0 5.0,13.3762937,103.8570257,-12,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use ground water, operate by hand only, Dept 20m, use for 3 month, when suction water it combined with earth warm.",2016-10-05T09:03:11.993+07,uuid:9489310a-e139-434b-8b3b-dca85a435f39,1244,9489310a-e139-434b-8b3b-dca85a435f39,2016-10-05T03:04:57,104,,-1
2016-10-05T09:07:14.884+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa209,Dwa209,2016-10-05T09:07:00.000+07,13.37644485 103.85693283 3.0 5.0,13.37644485,103.8569328,3,5,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use ground water, operate by hand, depth 30m, use for 17, red color, they use filter",2016-10-05T09:09:19.509+07,uuid:9b14e8c1-bb7d-4039-89c4-78462245811c,1246,9b14e8c1-bb7d-4039-89c4-78462245811c,2016-10-05T03:05:01,106,,-1
2016-10-06T09:52:19.995+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa210,Dwa210,2016-10-06T09:52:00.000+07,13.37713983 103.85266673 -1.0 8.0,13.37713983,103.8526667,-1,8,0,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take water from ground, operate by hand only, water is not red color, depth is 28m, use for more than 10year",2016-10-06T09:55:19.099+07,uuid:29e9b2df-ee34-4f4e-aa4b-3bc8468752f1,1282,29e9b2df-ee34-4f4e-aa4b-3bc8468752f1,2016-10-06T03:40:30,118,,-1
2016-10-11T08:58:35.000+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa301,Dwa301,2016-10-11T08:59:00.000+07,13.35342761 103.84953078 14.0 5.0,13.35342761,103.8495308,14,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from one restaurant use ground water for   cooking, good water",2016-10-11T09:02:00.127+07,uuid:d450a95b-caaf-48b7-8c84-f20eebb10f95,1332,d450a95b-caaf-48b7-8c84-f20eebb10f95,2016-10-11T03:21:39,127,,-1
2016-10-11T09:14:53.906+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa302,Dwa302,2016-10-11T09:15:00.000+07,13.35373368 103.84937957 -2.0 5.0,13.35373368,103.8493796,-2,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use ground water pump to water tank and distribute to many house, good water",2016-10-11T09:17:38.245+07,uuid:8c6898fb-9ef8-4fcc-b08b-87a348a90795,1335,8c6898fb-9ef8-4fcc-b08b-87a348a90795,2016-10-11T03:21:45,130,,-1
2016-10-13T08:54:27.249+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa303,Dwa303,2016-10-13T08:54:00.000+07,13.35295604 103.84864066 5.0 5.0,13.35295604,103.8486407,5,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Pump ground water to brick container and distribute to wc, washing place by blue tube, take sample at Islam church.",2016-10-13T08:56:49.942+07,uuid:92bdd9c9-3536-4af5-ac70-5c0cc62d7423,1379,92bdd9c9-3536-4af5-ac70-5c0cc62d7423,2016-10-13T02:25:38,158,,-1
2016-10-13T08:58:32.124+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa304,Dwa304,2016-10-13T08:58:00.000+07,13.35266076 103.84888172 15.0 5.0,13.35266076,103.8488817,15,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample from hand tube well.,2016-10-13T09:01:29.975+07,uuid:8e9d9312-ae40-468f-bed2-f412ab03d5e9,1380,8e9d9312-ae40-468f-bed2-f412ab03d5e9,2016-10-13T02:25:40,159,,-1
2016-10-18T08:29:43.414+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa305,Dwa305,2016-10-18T08:29:00.000+07,13.35367981 103.85091838 -14.0 6.0,13.35367981,103.8509184,-14,6,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Use pump to suction water from ground, red water, take sample from golden butterfly villa, depth 30m,",2016-10-18T08:34:04.660+07,uuid:b0b0e490-9f73-4bc5-a380-8460f110bde1,1452,b0b0e490-9f73-4bc5-a380-8460f110bde1,2016-10-18T02:57:09,171,,-1
2016-10-18T08:41:12.527+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa306,Dwa306,2016-10-18T08:41:00.000+07,13.3538523 103.85028374 5.0 5.0,13.3538523,103.8502837,5,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Depths 30m, use for cleaning",2016-10-18T08:43:48.778+07,uuid:08978ccd-68ad-4b42-b496-3306e7f7fa1f,1455,08978ccd-68ad-4b42-b496-3306e7f7fa1f,2016-10-18T02:57:53,174,,-1
2016-10-18T08:48:52.307+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa307,Dwa307,2016-10-18T08:49:00.000+07,13.35364603 103.85102627 -27.0 5.0,13.35364603,103.8510263,-27,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from container that pump ground water into, at steung thmey primary school",2016-10-18T08:54:17.009+07,uuid:93ea3e1c-6bad-4442-987d-df80f521ab6b,1456,93ea3e1c-6bad-4442-987d-df80f521ab6b,2016-10-18T02:58:07,175,,-1
2016-10-19T09:03:40.950+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa308,Dwa308,2016-10-19T09:03:00.000+07,13.35325769 103.85071459 13.0 5.0,13.35325769,103.8507146,13,5,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Ground water operate only by hand,2016-10-19T09:04:59.361+07,uuid:0ba7ca15-f129-441c-90e5-279a89478b18,1478,0ba7ca15-f129-441c-90e5-279a89478b18,2016-10-19T02:37:23,193,,-1
2016-10-19T09:14:28.877+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa309,Dwa309,2016-10-19T09:15:00.000+07,13.35371079 103.84937652 -27.0 6.0,13.35371079,103.8493765,-27,6,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Pump to container and distribute through the tube, red color",2016-10-19T09:17:09.658+07,uuid:56c7d17c-92f0-45dc-ba05-bae8a923295d,1481,56c7d17c-92f0-45dc-ba05-bae8a923295d,2016-10-19T02:38:37,196,,-1
2016-10-20T08:24:18.843+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa310,Dwa310,2016-10-20T08:24:00.000+07,13.35407362 103.8512419 6.0 10.0,13.35407362,103.8512419,6,10,0,,,,,4,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from petrol container, use for 40year, depth 30m, good water",2016-10-20T08:38:55.728+07,uuid:35583196-3097-469c-a817-98ba01f19d48,1509,35583196-3097-469c-a817-98ba01f19d48,2016-10-20T02:36:44,198,,-1
2016-10-25T08:44:52.494+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa401,Dwa401,2016-10-25T08:45:00.000+07,13.37615126 103.85829547 8.0 6.0,13.37615126,103.8582955,8,6,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Use ground water and pump to basin and distribute to each room,2016-10-25T08:47:01.474+07,uuid:8478bd30-8cca-483b-886e-7c118776d2ca,1584,8478bd30-8cca-483b-886e-7c118776d2ca,2016-10-25T02:26:54,214,,-1
2016-10-25T08:49:11.128+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa402,Dwa402,2016-10-25T08:49:00.000+07,13.37548238 103.85826896 -24.0 7.0,13.37548238,103.858269,-24,7,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample from tube,2016-10-25T08:50:40.909+07,uuid:1385b9f1-4737-4dd0-a948-fb4bffa303a3,1585,1385b9f1-4737-4dd0-a948-fb4bffa303a3,2016-10-25T02:26:56,215,,-1
2016-10-26T08:41:20.968+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa403,Dwa403,2016-10-26T08:41:00.000+07,13.37581198 103.85892101 8.0 5.0,13.37581198,103.858921,8,5,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from tube, water is not good, red water color.",2016-10-26T08:43:35.363+07,uuid:d1119da4-8e22-4501-ac55-744ed1080615,1603,d1119da4-8e22-4501-ac55-744ed1080615,2016-10-26T02:16:36,222,,-1
2016-10-26T08:46:29.933+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa404,Dwa404,2016-10-26T08:46:00.000+07,13.3756344 103.8587433 4.0 5.0,13.3756344,103.8587433,4,5,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from tube, water red color",2016-10-26T08:49:47.004+07,uuid:9d15fda1-07c4-410b-983d-e3c78353ee40,1605,9d15fda1-07c4-410b-983d-e3c78353ee40,2016-10-26T02:16:42,224,,-1
2016-10-27T08:42:08.068+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa405,Dwa405,2016-10-27T08:43:00.000+07,13.37527052 103.85759073 10.0 5.0,13.37527052,103.8575907,10,5,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls",Take sample from tube,2016-10-27T08:46:28.482+07,uuid:f62444d1-f4d6-48d2-a483-07a5cafb645d,1637,f62444d1-f4d6-48d2-a483-07a5cafb645d,2016-10-27T02:24:24,232,,-1
2016-10-27T08:46:30.554+07,4.56062E+14,8.98551E+18,3.59125E+14,Dwa406,Dwa406,2016-10-27T08:46:00.000+07,13.3752943 103.85757712 7.0 5.0,13.3752943,103.8575771,7,5,0,,,,,3,23,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,"Ksc, ls","Take sample from tube, depth 30m, red color",2016-10-27T08:48:21.054+07,uuid:5ff27269-4684-4d2c-b307-3b9718f087f3,1638,5ff27269-4684-4d2c-b307-3b9718f087f3,2016-10-27T02:24:26,233,,-1
