deviceid,h_id,h_id_val,h_start,h_location,_h_location_latitude,_h_location_longitude,_h_location_altitude,_h_location_precision,h_gps_device,h_gps_device_id,h_gps_device_wp,h_gps_device_lat,h_gps_device_lon,h_neighborhood,h_home_type,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_s_additional_info,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_d_additional_info,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_f_additional_info,h_m,h_m_a_prim,h_m_a_prim_other,h_m_a_prim_num,h_m_a_prim_num_other,h_m_a_sec,h_m_a_sec_other,h_m_a_sec_num,h_m_a_sec_num_other,h_m_c_prim,h_m_c_prim_other,h_m_c_prim_num,h_m_c_prim_num_other,h_m_c_sec,h_m_c_sec_other,h_m_c_sec_num,h_m_c_sec_num_other,h_m_additional_info,h_t,h_t_f,h_t_f_other,h_t_additional_info,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_additional_info,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_ts_a,h_ts_a_other,h_latrine_type,h_latrine_type_other,h_th_additional_info,h_pd,h_pd_a,h_pd_a/1,h_pd_a/2,h_pd_a/3,h_pd_a/4,h_pd_a/5,h_pd_a/6,h_pd_a/7,h_pd_a_other,h_pd_additional_info,h_end,h_enum,h_notes,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
3.59125E+14,3005,3005,2016-10-13T18:58:00.000+07,13.3407208 103.8155776 0.0 22.0,13.3407208,103.8155776,0,22,0,,,,,3,1,6,1,,6,Rain water for bathe,3,,Rain water for bathe,,4,,4,,,,3,,3,,Rain season,,3,,1,,5,Small bottle water 0.5L,3,,3,,1,,5,Small bottle water 0.5L,3,,Bottle water 20L,,0,,,,3,,4,,"Latuce, cabac, eggplant....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:47d15e2d-5fc1-4087-972c-25b027d16db0,1412,47d15e2d-5fc1-4087-972c-25b027d16db0,2016-10-13T12:10:48,130,,-1
3.59125E+14,3006,3006,2016-10-13T19:02:00.000+07,13.3407133 103.815694 0.0 50.0,13.3407133,103.815694,0,50,0,,,,,3,1,10,1,,4,,4,,,,4,,4,,,,3,,3,,Rainy season (when have big rain),,3,,1,,5,Only bottle water 20L,4,,3,,1,,5,Only bottle water 20L,4,,,,0,,,,3,,3,,"Eggplant, cucumber, cabac, latuce, morning glory...",,1,,1,,1,,0,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:2156bac9-2f4e-4ffc-8874-7e7647c4377b,1413,2156bac9-2f4e-4ffc-8874-7e7647c4377b,2016-10-13T12:11:05,131,,-1
3.59125E+14,3072A,3072A,2016-10-13T09:46:00.000+07,13.35277662 103.84886207 3.0 5.0,13.35277662,103.8488621,3,5,0,,,,,4,1,5,1,,2,,3,,,,3,,3,,,,2,,2,,Flood in house when rain,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,No filter or boil,,2,,2,,"Cucumber,morning glory,water Lyly,latuce",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:aa258db3-11ce-4144-8a8a-98d19494ab4c,1423,aa258db3-11ce-4144-8a8a-98d19494ab4c,2016-10-14T11:53:35,132,,-1
3.59125E+14,3072B,3072B,2016-10-13T10:00:00.000+07,13.35278589 103.8488594 -2.0 5.0,13.35278589,103.8488594,-2,5,0,,,,,4,1,5,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,1,,Boil,,3,,3,,"Cucumber, morning glory,long been",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:c72b938b-a96e-44f3-96f5-98305fc03f13,1424,c72b938b-a96e-44f3-96f5-98305fc03f13,2016-10-14T11:53:37,133,,-1
3.59125E+14,3073,3073,2016-10-13T14:40:00.000+07,13.35337873 103.84869628 9.0 5.0,13.35337873,103.8486963,9,5,0,,,,,4,1,20,1,,3,,3,,Have flood near their house,,2,,4,,They have some siblings near drain,,2,,2,,Flood near their house,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink bottle water 20L,,0,,,,2,,2,,"Morning glory, latuec, cucumber,",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:985c43ce-8344-4205-a22e-a2951c092f25,1425,985c43ce-8344-4205-a22e-a2951c092f25,2016-10-14T11:53:39,134,,-1
3.59125E+14,3074,3074,2016-10-13T14:52:00.000+07,13.35318476 103.84866273 -14.0 5.0,13.35318476,103.8486627,-14,5,0,,,,,4,1,12,1,,3,,3,,,,2,,4,,,,2,,2,,Have some flood near their house,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink bottle water 20L only,,1,,Boil and filter,,2,,3,,"Cucumber, water Lyly, long been",,1,,1,,0,,0,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:f1ca172d-5f29-4c5f-bc81-270b5360eee2,1426,f1ca172d-5f29-4c5f-bc81-270b5360eee2,2016-10-14T11:53:40,135,,-1
3.59125E+14,3604,3604,2016-10-14T09:42:00.000+07,13.3532915 103.84838349 13.0 5.0,13.3532915,103.8483835,13,5,0,,,,,4,1,7,1,,3,,3,,,,3,,3,,,,2,,2,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Latuice, cucumber, morning glory",,1,,1,,0,,0,,3,,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:ae9a76ad-8a0c-4f34-a47c-898904c6b196,1427,ae9a76ad-8a0c-4f34-a47c-898904c6b196,2016-10-14T11:53:42,136,,-1
3.59125E+14,3001,3001,2016-10-14T09:51:00.000+07,13.3532132 103.84825455 27.0 5.0,13.3532132,103.8482546,27,5,0,,,,,4,1,5,1,,3,,3,,,,3,,3,,,,3,,3,,Children play flood in front of house,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,"Drink only bottle water 20L, and water rain to boil sometime",,1,,,,3,,3,,"Morning glory, cucumber, latuce",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:652458b8-d3c4-415f-b9d8-8de24855e964,1428,652458b8-d3c4-415f-b9d8-8de24855e964,2016-10-14T11:53:44,137,,-1
3.59125E+14,3044A,3044A,2016-10-14T16:21:00.000+07,13.35348554 103.84826534 -11.0 5.0,13.35348554,103.8482653,-11,5,0,,,,,4,1,2,0,,3,,,,,,3,,,,,,2,,,,They sell near flood,,2,,1,,3,,3,,,,,,,,,,"Drink well water,",,1,,Filter well water,,3,,,,"Cucumber, latuice, morning glory, long been",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:8d43e449-ce75-4206-ad6a-9bcd27abc3fe,1429,8d43e449-ce75-4206-ad6a-9bcd27abc3fe,2016-10-14T11:53:45,138,,-1
3.59125E+14,3044B,3044B,2016-10-14T16:29:00.000+07,13.35349848 103.84825451 -12.0 5.0,13.35349848,103.8482545,-12,5,0,,,,,4,1,3,1,,3,,3,,,,3,,3,,,,3,,3,,,,2,,1,,3,,3,,2,,1,,3,,3,,"Drink well water,",,1,,Filter well water before drink,,3,,3,,"Cucumber, latuice ,egg plant",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:35545d5e-8b58-424b-8a77-0b0759e992bb,1430,35545d5e-8b58-424b-8a77-0b0759e992bb,2016-10-14T11:53:47,139,,-1
3.59125E+14,3012,3012,2016-10-17T17:01:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,4,1,,3,,3,,Go to swim (Tea Kot place),,4,,4,,Open drainage maybe 25m from house,,3,,3,,Rainy season,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,,,0,,,,3,,3,,"Cucumber, long bean, lotuce",,0,,,,,,,,,,,,Use together with other household,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,US,,uuid:7c62718c-ee90-4369-a3aa-d35088bcfc29,1440,7c62718c-ee90-4369-a3aa-d35088bcfc29,2016-10-17T13:35:32,140,,-1
3.59125E+14,3013,3013,2016-10-17T15:55:00.000+07,,,,,,0,,,,,4,1,3,1,,4,,4,,,,4,,4,,Open drainage Infront of house but not contact,,3,,4,,Rainy season,,3,,1,,5,Only bottle water 1.5L,6,Only bottle water 1.5L,3,,1,,5,Only bottle water 1.5L,6,Only bottle water 1.5L,,,0,,Drink bottle water 1.5L directly,,3,,4,,"Cucumber, cabac, long bean, latuce......",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:74e1886a-d6a3-42d1-a4eb-a51901e7713c,1442,74e1886a-d6a3-42d1-a4eb-a51901e7713c,2016-10-17T13:35:35,141,,-1
3.59125E+14,3014,3014,2016-10-17T16:08:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,9,1,,3,,3,,Go to swim (Baray),,4,,3,,"Take something (ball, shoe)",,3,,3,,Rainy season,,3,,1,,5,Small bottle water 0.5L,3,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,Bottle water 20L,,0,,,,3,,3,,"Cucumber, carot, long bean, latuce,....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:b8aa94bd-052b-4bfd-93ed-0d3ab9810df3,1443,b8aa94bd-052b-4bfd-93ed-0d3ab9810df3,2016-10-17T13:35:37,142,,-1
3.59125E+14,3015,3015,2016-10-17T16:24:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,5,1,,6,Rain water for bathe,6,Rain water for bathe,,,4,,3,,Take something in open drainage,,3,,3,,Rainy season ( Flood only 2h) when raining,,3,,1,,5,Rain water (boil),3,,3,,1,,5,Rain water (boil),3,,Bottle water 20L,,0,,,,3,,3,,"Latuce, cucumber, cabac,....",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:3f1eb6fc-076f-49ea-861d-aa90a4b5c41c,1444,3f1eb6fc-076f-49ea-861d-aa90a4b5c41c,2016-10-17T13:35:39,143,,-1
3.59125E+14,3017,3017,2016-10-17T16:36:00.000+07,13.3526023 103.8486179 0.0 2700.0,13.3526023,103.8486179,0,2700,0,,,,,4,1,5,1,,6,Go to swim (Baray),3,,Go swim (Baray),,4,,4,,Open drainage have 20m from house,,3,,3,,Rainy season,,3,,1,,5,Only bottle water 20L,1,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,,,0,,,,3,,3,,"Eggplant, cucumber, latuce, carot,....",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:ed462976-0a95-465f-bd58-953c5dd8df9b,1445,ed462976-0a95-465f-bd58-953c5dd8df9b,2016-10-17T13:35:41,144,,-1
3.59125E+14,3016,3016,2016-10-17T17:28:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,5,1,,4,,4,,,,4,,3,,"Take something (shoe, ball)",,3,,3,,Rainy season,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,3,,1,,5,Small bottle water 0.5L,3,,,,0,,,,3,,3,,"Latuce, eggplant, cucumber, water Lyly, ...",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,,uuid:9404af18-d773-43e5-bcbd-641cd7777062,1446,9404af18-d773-43e5-bcbd-641cd7777062,2016-10-17T13:35:42,145,,-1
3.59125E+14,3011,3011,2016-10-17T17:45:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,3,1,,4,,4,,,,4,,4,,Open drainage maybe 30m from house,,3,,3,,Rainy season,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,,,0,,,,3,,3,,"Long bean, cabac, water lyly, latuce...",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,"Server on 14 Oct, 2016 (not in the book)",uuid:03b5daa3-3bbc-4701-b6e3-e561f0ac461e,1447,03b5daa3-3bbc-4701-b6e3-e561f0ac461e,2016-10-17T13:35:44,146,,-1
3.59125E+14,3010,3010,2016-10-17T17:54:00.000+07,13.3517851 103.8442699 0.0 2299.999,13.3517851,103.8442699,0,2299.999,0,,,,,4,1,5,1,,4,,4,,Go to swim (Kulen mountain),,4,,4,,Open drainage maybe 35m from house,,3,,3,,Rainy season,,3,,1,,5,Rain water (boil),3,,3,,1,,5,Rain water (boil),3,,Bottle water 20L,,0,,,,3,,3,,"Carot, cucumber, long bean, green bean germ, latuce.. ..",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,"Server on 14 Oct, 2016 (not in the book)",uuid:f9bc1a5c-bd1d-4938-8c9f-5fb7445c33e6,1448,f9bc1a5c-bd1d-4938-8c9f-5fb7445c33e6,2016-10-17T13:35:46,147,,-1
3.59125E+14,3009,3009,2016-10-17T19:55:00.000+07,,,,,,0,,,,,4,1,10,1,,4,,4,,,,4,,3,,Children take something in open drainage,,3,,3,,Rainy season,,3,,1,,5,Rain water (boil),3,,3,,1,,5,Rain water (boil),3,,Bottle water 20L (boil),,0,,,,3,,3,,"Latuce, cucumber, carot, morning glory, water lyly, long bean, cabac,.....",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,"Server on 14 Oct, 2016",uuid:ac20a22f-c438-4f13-afd7-0a306145c0a9,1449,ac20a22f-c438-4f13-afd7-0a306145c0a9,2016-10-17T13:35:48,148,,-1
3.59125E+14,3008,3008,2016-10-17T20:03:00.000+07,,,,,,0,,,,,4,1,4,1,,4,,4,,,,3,,4,,Take something in open drainage (garbages),,3,,3,,Rainy season,,3,,1,,2,,3,,3,,1,,2,,3,,Well water boil and bottle water 20L,,0,,,,3,,4,,"Children eat meat, cucumber, carot, long bean.......",,1,,1,,1,,0,,3,,4,,,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,"Server on 14 Oct, 2016 (not in the book)",uuid:60b18fee-7341-4390-b53d-d394c5ac2fb8,1450,60b18fee-7341-4390-b53d-d394c5ac2fb8,2016-10-17T13:35:50,149,,-1
3.59125E+14,3007,3007,2016-10-17T20:25:00.000+07,,,,,,0,,,,,4,1,4,1,,4,,4,,,,4,,4,,Open drain maybe 20m from house,,3,,3,,Rainy season,,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,3,,1,,5,Only bottle water 20L,6,Only bottle water 20L,Bottle water 20L,,0,,,,3,,3,,"Long bean, cabac, latuce, morning glory,.....",,0,,,,,,,,,,,,Use together with other household,,1 2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,US,"Server on 14 Oct, 2016",uuid:04a0a51f-61ce-477b-8d01-f5fbd05b3932,1451,04a0a51f-61ce-477b-8d01-f5fbd05b3932,2016-10-17T13:35:52,150,,-1
3.59125E+14,3044C,3044C,2016-10-18T11:32:00.000+07,13.35370663 103.85137566 -8.0 5.0,13.35370663,103.8513757,-8,5,0,,,,,4,1,3,1,,3,,3,,,,4,,4,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Cucumber, carrot, morning glory",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:57a4392d-5fe8-4c8d-ad22-bc1292433683,1483,57a4392d-5fe8-4c8d-ad22-bc1292433683,2016-10-19T10:53:42,151,,-1
3.59125E+14,3044D,3044D,2016-10-18T11:37:00.000+07,13.35369573 103.85137289 14.0 5.0,13.35369573,103.8513729,14,5,0,,,,,4,1,5,1,,3,,3,,,,3,,4,,,,2,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,2,,3,,"Cucumber, salad, morning glory",,0,,,,,,,,,,,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b14f4a77-00d9-4dd9-b5e4-a3a478b21cdf,1484,b14f4a77-00d9-4dd9-b5e4-a3a478b21cdf,2016-10-19T14:29:27,152,,-1
3.59125E+14,3412,3412,2016-10-18T11:41:00.000+07,13.3536532 103.85140713 -4.0 5.0,13.3536532,103.8514071,-4,5,0,,,,,4,1,6,1,,3,,3,,,,2,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,"Drink only bottle water 0,5L",,0,,,,2,,3,,"Cucumber, salad",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:f53a0f7e-28b2-4214-8ff5-7c0d227814d5,1485,f53a0f7e-28b2-4214-8ff5-7c0d227814d5,2016-10-19T14:29:56,153,,-1
3.59125E+14,3002,3002,2016-10-18T11:44:00.000+07,13.35362533 103.85137723 -11.0 5.0,13.35362533,103.8513772,-11,5,0,,,,,4,1,6,1,,3,,3,,,,3,,4,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,"Drink bottle water 20L, and Drink small bottle water",,0,,,,2,,3,,"Salad, tomato",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:fd907af2-eba4-443f-bbe6-6d67f2900266,1486,fd907af2-eba4-443f-bbe6-6d67f2900266,2016-10-19T14:30:31,154,,-1
3.59125E+14,3003,3003,2016-10-18T16:53:00.000+07,13.35304788 103.85115408 -24.0 5.0,13.35304788,103.8511541,-24,5,0,,,,,4,1,9,1,,2,,2,,,,2,,2,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,,,0,,,,3,,3,,"Cucumber,morning glory,water Lyly,tomato",,1,,1,,1,,1,,4,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:12d746ba-b3e9-4313-9e15-4b54249c910b,1487,12d746ba-b3e9-4313-9e15-4b54249c910b,2016-10-19T14:30:57,155,,-1
3.59125E+14,3004,3004,2016-10-18T17:03:00.000+07,13.35319885 103.85110747 -8.0 5.0,13.35319885,103.8511075,-8,5,0,,,,,4,1,10,1,,2,,2,,,,3,,3,,,,3,,3,,,,3,,1,,2,,3,,3,,1,,2,,3,,Boil,,1,,,,2,,2,,"Cucumber,long been, carrot,morning glory",,1,,1,,1,,0,,5,N/a,4,,,,1 3 4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:fd89d7b2-36ff-4658-8fe6-99bf2926d67c,1488,fd89d7b2-36ff-4658-8fe6-99bf2926d67c,2016-10-19T14:32:04,156,,-1
3.59125E+14,5,5,2016-10-19T10:34:00.000+07,13.35376439 103.85140108 -25.0 5.0,13.35376439,103.8514011,-25,5,0,,,,,4,1,7,1,,3,,3,,,,3,,3,,,,3,,3,,,,2,,1,,5,N/a,6,N/a,2,,1,,5,N/a,6,N/a,"Use only well water,Filter before drink",,1,,Boil,,3,,3,,"Cucumber, morning glory,",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:4119a553-c800-4350-b461-6e9d95712f25,1489,4119a553-c800-4350-b461-6e9d95712f25,2016-10-19T14:32:51,157,,-1
3.59125E+14,6,6,2016-10-19T10:38:00.000+07,13.35371167 103.85152003 -15.0 5.0,13.35371167,103.85152,-15,5,0,,,,,4,1,5,1,,2,,2,,,,3,,3,,,,2,,2,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,1,,Boil,,3,,3,,"Water Lyly, carrot",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:c0679df6-12a6-4838-b1d4-8c724322101b,1490,c0679df6-12a6-4838-b1d4-8c724322101b,2016-10-19T14:34:44,158,,-1
3.59125E+14,7,7,2016-10-19T10:41:00.000+07,13.35371642 103.85147669 -17.0 5.0,13.35371642,103.8514767,-17,5,0,,,,,4,1,5,1,,2,,2,,,,3,,3,,,,2,,2,,Walk through,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink bottle water 20L,,1,,Boil,,3,,3,,"Salad, tomato",,1,,1,,1,,1,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b21bdacc-9b86-4d5e-8a16-b75bf515cff0,1491,b21bdacc-9b86-4d5e-8a16-b75bf515cff0,2016-10-19T14:35:37,159,,-1
3.59125E+14,8,8,2016-10-19T10:44:00.000+07,13.35363354 103.85150393 -104.0 5.0,13.35363354,103.8515039,-104,5,0,,,,,4,1,6,1,,3,,3,,,,3,,3,,,,2,,2,,Walk through,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,2,,3,,"Green bean germ, latuce",,1,,1,,1,,1,,2,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:4c16caf1-55d1-44e5-983c-28e0b896c569,1492,4c16caf1-55d1-44e5-983c-28e0b896c569,2016-10-19T14:36:45,160,,-1
3.59125E+14,3009,3009,2016-10-19T16:30:00.000+07,13.3535287 103.85136911 -1.0 3.0,13.3535287,103.8513691,-1,3,0,,,,,4,1,4,1,,2,,2,,,,3,,3,,,,3,,3,,,,2,,1,,3,,3,,3,,1,,3,,1,,,,1,,"Boil, filter",,3,,3,,"Cucumber,morning glory,water Lyly",,0,,,,,,,,,,,,,,2 4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:13ef0724-3232-4412-9ab0-f6eb717ca92d,1493,13ef0724-3232-4412-9ab0-f6eb717ca92d,2016-10-19T14:37:35,161,,-1
3.59125E+14,31068,31068,2016-10-19T17:02:00.000+07,13.35354022 103.85136051 0.0 5.0,13.35354022,103.8513605,0,5,0,,,,,4,1,9,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,,,0,,,,2,,2,,"Morning glory, cucumber , water Lyly, tomato,",,1,,1,,0,,0,,5,N/a,4,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:b4353508-6ba7-4a88-961e-25e306352f8b,1494,b4353508-6ba7-4a88-961e-25e306352f8b,2016-10-19T14:38:33,162,,-1
3.59125E+14,3010,3010,2016-10-12T10:04:00.000+07,13.35337644 103.84915185 -2.0 3.0,13.35337644,103.8491519,-2,3,0,,,,,4,1,4,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Carrot, cucumber",,1,,1,,1,,1,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:27af98ee-1ece-4298-86a4-ea48ca544867,1527,27af98ee-1ece-4298-86a4-ea48ca544867,2016-10-20T12:50:58,163,,-1
3.59125E+14,3011,3011,2016-10-20T10:14:00.000+07,13.35340948 103.84912307 -2.0 5.0,13.35340948,103.8491231,-2,5,0,,,,,4,1,3,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Salad, tomato",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:667c9ff9-8de7-4171-8fe9-f4ac5e684505,1528,667c9ff9-8de7-4171-8fe9-f4ac5e684505,2016-10-20T12:50:59,164,,-1
3.59125E+14,3012,3012,2016-10-20T10:14:00.000+07,13.35337832 103.84904074 6.0 5.0,13.35337832,103.8490407,6,5,0,,,,,4,1,3,1,,3,,3,,,,3,,3,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Morning glory, tomato",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:1731c001-1ce3-45a2-8caa-1f01747e03aa,1529,1731c001-1ce3-45a2-8caa-1f01747e03aa,2016-10-20T12:51:01,165,,-1
3.59125E+14,3013,3013,2016-10-20T10:15:00.000+07,13.35342739 103.84903712 2.0 5.0,13.35342739,103.8490371,2,5,0,,,,,4,1,3,1,,3,,3,,,,3,,2,,,,2,,2,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Carrot, salad",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:efb61fee-4a9d-4f94-9f78-1f60d1feb0fb,1530,efb61fee-4a9d-4f94-9f78-1f60d1feb0fb,2016-10-20T12:51:03,166,,-1
3.59125E+14,3014,3014,2016-10-20T10:16:00.000+07,13.35349284 103.84899418 -18.0 5.0,13.35349284,103.8489942,-18,5,0,,,,,4,1,6,1,,3,,3,,,,3,,2,,,,3,,3,,,,3,,1,,5,N/a,6,N/a,3,,1,,5,N/a,6,N/a,Drink only bottle water 20L,,0,,,,3,,3,,"Morning glory,salad",,1,,1,,1,,0,,3,,5,,,,1 2 4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,"Vs,kl",,uuid:06a92e36-4ea1-4bf3-9f7b-19750a0aedf2,1531,06a92e36-4ea1-4bf3-9f7b-19750a0aedf2,2016-10-20T12:51:05,167,,-1
