start_dt,subscriberid,simserial,deviceid,lab_id,lab_id_val,lab_processing,lab_neighborhood,lab_sample_type,lab_incubator_placed,lab_incubator_removed,lab_ws_cl_free,lab_ws_cl_total,lab_p_weight,lab_pa_weight,lab_1_note,lab_1_group,lab_1_dil_tested,lab_1_volume,lab_1_dil,lab_1_ecoli_reading,lab_1_ecoli,lab_2_group,lab_2_dil_tested,lab_2_volume,lab_2_dil,lab_2_ecoli_reading,lab_2_ecoli,lab_3_dilution_performed,lab_3_group,lab_3_dil_tested,lab_3_volume,lab_3_dil,lab_3_ecoli_reading,lab_3_ecoli,lab_closing_group,lab_enum,lab_notes,end_dt,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index,Cube or Hygiene Ice
2016-10-14T15:26:42.342+07,4.56E+14,8.99E+18,3.58E+14,ICE304,ICE304,2016-10-13T14:00:00.000+07,4,20,2016-10-13T15:30:00.000+07,2016-10-14T15:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,St,"Pt1: TNTC Coliform
Pt2: 26 Coliform",2016-10-14T15:28:10.852+07,uuid:e18e8571-84a7-4922-a81f-3d5a471ff414,1414,e18e8571-84a7-4922-a81f-3d5a471ff414,2016-10-14T08:44:07,162,,-1,1
2016-10-14T15:28:16.448+07,4.56E+14,8.99E+18,3.58E+14,ICE305,ICE305,2016-10-13T14:00:00.000+07,4,20,2016-10-13T15:30:00.000+07,2016-10-14T15:00:00.000+07,,,,,,,7,100,700,3,39,,7,10,70,3,6,0,,,,,,,,St,"Pt1: TNTC Coliform
Pt2: 83 Coliform",2016-10-14T15:29:26.897+07,uuid:457e8d9f-1030-4966-b9ae-aa4dc9e12f7c,1415,457e8d9f-1030-4966-b9ae-aa4dc9e12f7c,2016-10-14T08:44:09,163,,-1,2
2016-10-14T15:29:32.832+07,4.56E+14,8.99E+18,3.58E+14,ICE306,ICE306,2016-10-13T14:00:00.000+07,4,20,2016-10-13T15:30:00.000+07,2016-10-14T15:00:00.000+07,,,,,,,7,100,700,3,44,,7,10,70,3,13,0,,,,,,,,St,"Pt1: 84 Coliform
Pt2: 73 Coliform",2016-10-14T15:30:35.704+07,uuid:557e08a6-4970-4b72-aff0-1f90e79efecc,1416,557e08a6-4970-4b72-aff0-1f90e79efecc,2016-10-14T08:44:11,164,,-1,2
2016-10-20T08:47:49.811+07,4.56E+14,8.99E+18,3.58E+14,ICE307,ICE307,2016-10-18T14:00:00.000+07,4,20,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,,,,,,,7,100,700,3,35,,7,10,70,3,3,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 151 Coliform",2016-10-20T08:49:30.719+07,uuid:17586601-4610-4158-9efa-f55fea1f13f5,1495,17586601-4610-4158-9efa-f55fea1f13f5,2016-10-20T02:06:57,175,,-1,1
2016-10-20T08:49:36.318+07,4.56E+14,8.99E+18,3.58E+14,ICE308,ICE308,2016-10-18T14:00:00.000+07,4,20,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,,,,,,,7,100,700,3,21,,7,10,70,3,2,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 240 Coliform",2016-10-20T08:52:44.179+07,uuid:583a4d3d-6c9d-4564-b727-699a3daba265,1496,583a4d3d-6c9d-4564-b727-699a3daba265,2016-10-20T02:06:59,176,,-1,1
2016-10-20T08:52:49.993+07,4.56E+14,8.99E+18,3.58E+14,ICE309,ICE309,2016-10-18T14:00:00.000+07,4,20,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,,,,,,,7,100,700,3,6,,7,10,70,3,3,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 200 Coliform",2016-10-20T08:54:01.629+07,uuid:e0159f90-d8f0-427d-b979-2c07712c5911,1497,e0159f90-d8f0-427d-b979-2c07712c5911,2016-10-20T02:07:01,177,,-1,1
2016-10-20T08:54:06.825+07,4.56E+14,8.99E+18,3.58E+14,ICE310,ICE310,2016-10-18T14:00:00.000+07,4,20,2016-10-18T16:00:00.000+07,2016-10-19T16:00:00.000+07,,,,,,,7,100,700,3,5,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 260 Coliform",2016-10-20T08:55:37.891+07,uuid:22fe07bc-98df-4dd7-b95e-fda41688f640,1498,22fe07bc-98df-4dd7-b95e-fda41688f640,2016-10-20T02:07:03,178,,-1,2
2016-10-27T15:01:47.215+07,4.56E+14,8.99E+18,3.58E+14,ICE401,ICE401,2016-10-26T10:00:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,3,6,,7,10,70,3,0,0,,,,,,,,"Mm,st","Pt1: TNTC Coliform
Ot2: TNTC Coliform",2016-10-27T15:03:31.642+07,uuid:4df86d0a-be2d-4f94-b901-acc58e655054,1646,4df86d0a-be2d-4f94-b901-acc58e655054,2016-10-27T08:42:02,220,,-1,2
2016-10-27T15:03:38.394+07,4.56E+14,8.99E+18,3.58E+14,ICE402,ICE402,2016-10-26T11:00:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,3,79,,7,10,70,3,3,0,,,,,,,,"Mm,st","Pt1: TDTC
Pt2: 16 Coliform",2016-10-27T15:05:06.798+07,uuid:2a05c477-a483-4eff-bf5b-93a40990d221,1647,2a05c477-a483-4eff-bf5b-93a40990d221,2016-10-27T08:42:05,221,,-1,1
2016-10-27T15:06:39.822+07,4.56E+14,8.99E+18,3.58E+14,ICE403,ICE403,2016-10-26T10:00:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,3,3,,7,10,70,3,1,0,,,,,,,,"Mm,st","Pt1: 82 Coliform
Pt2: 37 Coliform",2016-10-27T15:08:21.231+07,uuid:30676408-8381-49ab-ad40-e489e0722884,1648,30676408-8381-49ab-ad40-e489e0722884,2016-10-27T08:42:07,222,,-1,2
2016-10-27T15:08:28.747+07,4.56E+14,8.99E+18,3.58E+14,ICE404,ICE404,2016-10-26T10:00:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,3,16,,7,10,70,3,2,0,,,,,,,,"Mm,st","Pt1: TDTC
Pt2: 15 Coliform",2016-10-27T15:09:57.926+07,uuid:dd83a5eb-4a4d-4b80-aa4b-bdba6199b599,1649,dd83a5eb-4a4d-4b80-aa4b-bdba6199b599,2016-10-27T08:42:09,223,,-1,2
2016-10-27T15:10:03.595+07,4.56E+14,8.99E+18,3.58E+14,ICE405,ICE405,2016-10-26T10:00:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,3,61,,7,10,70,3,7,0,,,,,,,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-10-27T15:11:51.238+07,uuid:3e3e706e-bf67-4cc5-96e1-c7649a2ed901,1650,3e3e706e-bf67-4cc5-96e1-c7649a2ed901,2016-10-27T08:42:11,224,,-1,1
2016-10-27T15:11:57.205+07,4.56E+14,8.99E+18,3.58E+14,ICE406,ICE406,2016-10-26T11:30:00.000+07,3,20,2016-10-26T11:30:00.000+07,2016-10-27T11:20:00.000+07,,,,,,,7,100,700,2,,,7,10,70,3,16,0,,,,,,,,"Mm,st","Pt1: TDTC
Pt2: TDTC",2016-10-27T15:13:26.512+07,uuid:2d1b8ada-5e8f-477a-b578-82bad48baba2,1651,2d1b8ada-5e8f-477a-b578-82bad48baba2,2016-10-27T08:42:14,225,,-1,1
2016-10-28T16:06:07.756+07,4.56E+14,8.99E+18,3.58E+14,ICE407,ICE407,2016-10-27T14:30:00.000+07,3,20,2016-10-27T15:20:00.000+07,2016-10-28T15:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,1,0,,,,,,,,"Mm,st","Pt1: TDTC
Pt2: 4 Coliform",2016-10-28T16:07:37.264+07,uuid:334d027b-ba14-4cc0-820a-93c652e8bfdf,1678,334d027b-ba14-4cc0-820a-93c652e8bfdf,2016-10-28T09:09:24,233,,-1,0
2016-10-28T16:07:42.930+07,4.56E+14,8.99E+18,3.58E+14,ICE408,ICE408,2016-10-27T14:30:00.000+07,3,20,2016-10-27T15:20:00.000+07,2016-10-28T15:00:00.000+07,,,,,,,7,100,700,3,8,,7,10,70,3,0,0,,,,,,,,"Mm,st","Pt1: TNTC Coliform
Pt2: 6 Coliform",2016-10-28T16:08:59.766+07,uuid:dc0444c6-740d-470a-b469-44235bb5245a,1679,dc0444c6-740d-470a-b469-44235bb5245a,2016-10-28T09:09:29,234,,-1,0
2016-11-01T11:20:42.751+07,4.56E+14,8.99E+18,3.58E+14,ICE409,ICE409,2016-10-31T10:15:00.000+07,3,20,2016-10-31T11:00:00.000+07,2016-11-01T11:00:00.000+07,,,,,,,7,100,700,3,55,,7,10,70,3,16,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-11-01T11:21:38.994+07,uuid:95f5f91c-fbd2-4239-98f6-e57167228fe8,1734,95f5f91c-fbd2-4239-98f6-e57167228fe8,2016-11-01T04:25:11,248,,-1,0
2016-11-01T11:21:43.948+07,4.56E+14,8.99E+18,3.58E+14,ICE410,ICE410,2016-10-31T10:15:00.000+07,3,20,2016-10-31T11:00:00.000+07,2016-11-01T11:00:00.000+07,,,,,,,7,100,700,3,36,,7,10,70,3,3,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 254 Coliform",2016-11-01T11:22:51.361+07,uuid:cd5cbc23-9d78-408a-bffb-60bef4420503,1735,cd5cbc23-9d78-408a-bffb-60bef4420503,2016-11-01T04:25:13,249,,-1,0
2016-11-16T11:52:17.577+07,4.56E+14,8.99E+18,3.58E+14,ICE501,ICE501,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,3,58,,7,10,70,3,8,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 24 Coliform",2016-11-16T11:54:12.177+07,uuid:08edf358-55b1-4328-acfd-df5ee91b891d,1956,08edf358-55b1-4328-acfd-df5ee91b891d,2016-11-16T05:33:36,281,,-1,1
2016-11-16T11:54:18.670+07,4.56E+14,8.99E+18,3.58E+14,ICE502,ICE502,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,3,8,,7,10,70,3,2,0,,,,,,,,"St, Mm","Pt1: 89 Coliform
Pt2: 34 Coliform",2016-11-16T11:55:35.112+07,uuid:a3062ecb-b6bb-42ad-9312-46264f87e982,1957,a3062ecb-b6bb-42ad-9312-46264f87e982,2016-11-16T05:33:38,282,,-1,2
2016-11-16T11:55:40.898+07,4.56E+14,8.99E+18,3.58E+14,ICE503,ICE503,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,3,23,,7,10,70,3,6,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 125 Coliform",2016-11-16T11:56:40.910+07,uuid:89649987-1258-4c09-9d66-53f45ad7e379,1958,89649987-1258-4c09-9d66-53f45ad7e379,2016-11-16T05:33:40,283,,-1,2
2016-11-16T11:56:46.204+07,4.56E+14,8.99E+18,3.58E+14,ICE504,ICE504,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: 83 Coliform",2016-11-16T11:57:51.568+07,uuid:ecbc5074-7615-4ed8-8e91-b3b35879192f,1959,ecbc5074-7615-4ed8-8e91-b3b35879192f,2016-11-16T05:33:43,284,,-1,2
2016-11-16T11:58:07.673+07,4.56E+14,8.99E+18,3.58E+14,ICE505,ICE505,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"St, Mm","Pt1: 51 Coliform
Pt2: 15 Coliform",2016-11-16T11:59:49.691+07,uuid:615100ef-d3a1-4d34-9076-5a705d9cafc1,1960,615100ef-d3a1-4d34-9076-5a705d9cafc1,2016-11-16T05:33:45,285,,-1,1
2016-11-16T11:59:56.508+07,4.56E+14,8.99E+18,3.58E+14,ICE506,ICE506,2016-11-08T10:00:00.000+07,5,20,2016-11-08T11:30:00.000+07,2016-11-09T13:15:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,81,0,,,,,,,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-11-16T12:01:03.392+07,uuid:9e52c80d-83b3-477b-88a4-c23e0d680e54,1961,9e52c80d-83b3-477b-88a4-c23e0d680e54,2016-11-16T05:33:48,286,,-1,1
2016-11-17T16:07:47.964+07,4.56E+14,8.99E+18,3.58E+14,ICE507,ICE507,2016-11-16T10:30:00.000+07,5,20,2016-11-16T11:30:00.000+07,2016-11-17T14:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"Mm,st","Pt1: 5 Coliform
Pt2: 0 Coliform",2016-11-17T16:09:35.965+07,uuid:beea74fe-30cc-4522-9ea7-b681439a17b9,1980,beea74fe-30cc-4522-9ea7-b681439a17b9,2016-11-17T09:57:16,290,,-1,2
2016-11-17T16:09:53.296+07,4.56E+14,8.99E+18,3.58E+14,ICE508,ICE508,2016-11-16T10:30:00.000+07,5,20,2016-11-16T11:30:00.000+07,2016-11-17T14:00:00.000+07,,,,,,,7,100,700,1,,,7,10,70,3,51,0,,,,,,,,"Mm,st","Pt1: TNTC Coliform
Pt2: TNTC Coliform",2016-11-17T16:11:42.957+07,uuid:11c36956-4bc9-4197-8595-7457f406f2a6,1981,11c36956-4bc9-4197-8595-7457f406f2a6,2016-11-17T09:57:19,291,,-1,1
2016-11-17T16:11:58.305+07,4.56E+14,8.99E+18,3.58E+14,ICE509,ICE509,2016-11-16T10:30:00.000+07,5,20,2016-11-16T11:30:00.000+07,2016-11-17T14:00:00.000+07,,,,,,,7,100,700,3,10,,7,10,70,3,0,0,,,,,,,,"Mm,st","Pt1: 113 Coliform
Pt2:85 Coliform",2016-11-17T16:38:21.892+07,uuid:f71b2401-ad96-4908-bfc6-392d93968c87,1982,f71b2401-ad96-4908-bfc6-392d93968c87,2016-11-17T09:57:21,292,,-1,2
2016-11-17T16:13:45.154+07,4.56E+14,8.99E+18,3.58E+14,ICE510,ICE510,2016-11-16T10:30:00.000+07,5,20,2016-11-16T11:30:00.000+07,2016-11-17T14:00:00.000+07,,,,,,,7,100,700,3,0,,7,10,70,3,0,0,,,,,,,,"Mm,st","Pt1: 57 Coliform
Pt2: 14 Coliform",2016-11-17T16:15:14.441+07,uuid:98dc24b6-6881-44b1-9c7d-4e92afad2211,1983,98dc24b6-6881-44b1-9c7d-4e92afad2211,2016-11-17T09:57:23,293,,-1,1
2016-09-08T13:20:53.132+07,4.56E+14,8.99E+18,3.58E+14,SOL112,SOL112,2016-09-06T15:00:00.000+07,1,8,2016-09-06T16:20:00.000+07,2016-09-07T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,91,1,,4,1,4,3,14,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 102 Coliform",2016-09-08T13:22:35.450+07,uuid:30e5de4f-5bb3-4ee3-8c01-90a68e802d99,993,30e5de4f-5bb3-4ee3-8c01-90a68e802d99,2016-09-08T06:26:24,32,,-1,
2016-09-08T13:22:38.353+07,4.56E+14,8.99E+18,3.58E+14,SOL113,SOL113,2016-09-06T15:00:00.000+07,1,8,2016-09-06T16:20:00.000+07,2016-09-07T16:00:00.000+07,,,,10,,,6,1,6,3,50,,5,1,5,3,6,1,,4,1,4,3,1,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 34 Coliform",2016-09-08T13:26:01.449+07,uuid:a1fcad02-0759-4cb0-9bad-4b03a45e8ff3,994,a1fcad02-0759-4cb0-9bad-4b03a45e8ff3,2016-09-08T06:26:26,33,,-1,
2016-09-08T17:00:40.897+07,4.56E+14,8.99E+18,3.58E+14,SOL114,SOL114,2016-09-07T16:00:00.000+07,1,8,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,10,,,6,1,6,3,87,,5,1,5,3,12,1,,4,1,4,3,3,,"St,Mm","Pt1: TNTC Coliform
Pt2: 95 Coliform
Pt3: 34 Coliform",2016-09-08T17:03:21.034+07,uuid:1874aa99-2ec7-45e9-b2de-538b181793de,1009,1874aa99-2ec7-45e9-b2de-538b181793de,2016-09-08T10:07:23,4,,-1,
2016-09-08T17:03:25.591+07,4.56E+14,8.99E+18,3.58E+14,SOL115,SOL115,2016-09-07T16:00:00.000+07,1,8,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,73,1,,4,1,4,3,9,,"St,Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 53 Coliform",2016-09-08T17:05:17.966+07,uuid:495d5924-772b-40b2-ad14-8dc21d28a2f8,1010,495d5924-772b-40b2-ad14-8dc21d28a2f8,2016-09-08T10:07:25,5,,-1,
2016-09-08T17:05:22.982+07,4.56E+14,8.99E+18,3.58E+14,SOL116,SOL116,2016-09-07T16:00:00.000+07,1,8,2016-09-07T16:30:00.000+07,2016-09-08T16:00:00.000+07,,,,10,,,6,1,6,3,14,,5,1,5,3,0,1,,4,1,4,3,0,,"St,Mm","Pt1: TNTC Coliform
Pt2: 87 Coliform
Pt3: 24 Coliform",2016-09-08T17:07:03.055+07,uuid:5053649c-3a19-42f6-a420-85dd34ce5024,1011,5053649c-3a19-42f6-a420-85dd34ce5024,2016-09-08T10:07:27,6,,-1,
2016-09-14T15:55:40.934+07,4.56E+14,8.99E+18,3.58E+14,SOL117,SOL117,2016-09-13T15:00:00.000+07,1,8,2016-09-13T16:15:00.000+07,2016-09-14T15:15:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2:73 Coliform
Pt3:12 Coliform",2016-09-14T15:58:08.495+07,uuid:e1976d51-dc3e-4936-938a-0945b1d0e271,1084,e1976d51-dc3e-4936-938a-0945b1d0e271,2016-09-14T09:02:15,42,,-1,
2016-09-14T15:58:16.935+07,4.56E+14,8.99E+18,3.58E+14,SOL118,SOL118,2016-09-13T15:00:00.000+07,1,8,2016-09-13T16:15:00.000+07,2016-09-14T15:15:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,131,1,,4,1,4,3,20,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: TNTC Coliform",2016-09-14T16:00:12.014+07,uuid:247aab45-7ec8-4455-8cbf-76eac749aa17,1085,247aab45-7ec8-4455-8cbf-76eac749aa17,2016-09-14T09:02:18,43,,-1,
2016-09-14T16:00:19.764+07,4.56E+14,8.99E+18,3.58E+14,SOL119,SOL119,2016-09-13T15:00:00.000+07,1,8,2016-09-13T16:15:00.000+07,2016-09-14T15:15:00.000+07,,,,10,,,6,1,6,3,60,,5,1,5,3,14,1,,4,1,4,3,0,,"St,mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3:88 Coliform",2016-09-14T16:02:02.813+07,uuid:0c6a5ba1-8ba9-4e5f-98ac-df37ce1464c4,1086,0c6a5ba1-8ba9-4e5f-98ac-df37ce1464c4,2016-09-14T09:02:21,44,,-1,
2016-09-15T16:21:15.252+07,4.56E+14,8.99E+18,3.58E+14,SOL120,SOL120,2016-09-14T15:00:00.000+07,1,8,2016-09-14T15:45:00.000+07,2016-09-15T15:30:00.000+07,,,,10,,,6,1,6,3,18,,5,1,5,3,1,1,,4,1,4,3,0,,"St,Mm","Pt1: TNTC Coliform
Pt2: 128 Coliform
Pt3: 32 Coliform",2016-09-15T16:23:40.786+07,uuid:5e290f30-a0e0-4260-87d8-c33f3b320c1b,1107,5e290f30-a0e0-4260-87d8-c33f3b320c1b,2016-09-15T09:26:08,52,,-1,
2016-09-15T16:23:50.421+07,4.56E+14,8.99E+18,3.58E+14,SOL121,SOL121,2016-09-14T15:00:00.000+07,1,8,2016-09-14T15:45:00.000+07,2016-09-15T15:30:00.000+07,,,,10,,,6,1,6,3,9,,5,1,5,3,3,1,,4,1,4,3,0,,"St,Mm","Pt1: 128 Coliform
Pt2: 51 Coliform
Pt3: 3 Coliform",2016-09-15T16:25:49.214+07,uuid:a6a61588-e70c-4a3e-b6d4-d4a532527596,1108,a6a61588-e70c-4a3e-b6d4-d4a532527596,2016-09-15T09:26:10,53,,-1,
2016-09-23T16:04:13.152+07,4.56E+14,8.99E+18,3.58E+14,SOL201,SOL201,2016-09-22T14:00:00.000+07,2,8,2016-09-22T16:15:00.000+07,2016-09-23T15:30:00.000+07,,,,10,,,6,1,6,3,19,,5,1,5,3,1,1,,4,1,4,3,0,,St,"Pt1: TNTC Coliform
Pt2: 51 Coliform
Pt3: 2 Coliform",2016-09-23T16:06:18.023+07,uuid:4ac366f1-02ce-436f-8c91-88ce754765fd,1168,4ac366f1-02ce-436f-8c91-88ce754765fd,2016-09-23T09:14:11,80,,-1,
2016-09-23T16:06:23.548+07,4.56E+14,8.99E+18,3.58E+14,SOL202,SOL202,2016-09-22T14:00:00.000+07,2,8,2016-09-22T16:15:00.000+07,2016-09-23T15:30:00.000+07,,,,10,,,6,1,6,2,,,5,1,5,1,,1,,4,1,4,3,107,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 120 Coliform",2016-09-23T16:08:13.688+07,uuid:629e3b80-14fd-41a0-ad3d-a6f1fa537086,1169,629e3b80-14fd-41a0-ad3d-a6f1fa537086,2016-09-23T09:14:13,81,,-1,
2016-09-23T16:08:19.082+07,4.56E+14,8.99E+18,3.58E+14,SOL203,SOL203,2016-09-22T14:00:00.000+07,2,8,2016-09-22T16:15:00.000+07,2016-09-23T15:30:00.000+07,,,,10,,,6,1,6,3,44,,5,1,5,3,5,1,,4,1,4,3,1,,St,"Pt1: 133 Coliform
Pt2: 65 Coliform
Pt3: 16 Coliform",2016-09-23T16:10:10.127+07,uuid:59038525-3c7d-4233-a9ec-5d4281172722,1170,59038525-3c7d-4233-a9ec-5d4281172722,2016-09-23T09:14:16,82,,-1,
2016-09-23T16:10:17.502+07,4.56E+14,8.99E+18,3.58E+14,SOL204,SOL204,2016-09-22T14:00:00.000+07,2,8,2016-09-22T16:15:00.000+07,2016-09-23T15:30:00.000+07,,,,10,,,6,1,6,2,,,5,1,5,1,,1,,4,1,4,3,29,,St,"Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 83 Coliform",2016-09-23T16:12:03.248+07,uuid:a0f327e9-2527-445d-bfdc-c2327b2e8c7a,1171,a0f327e9-2527-445d-bfdc-c2327b2e8c7a,2016-09-23T09:14:18,83,,-1,
2016-09-23T16:12:09.081+07,4.56E+14,8.99E+18,3.58E+14,SOL205,SOL205,2016-09-22T14:00:00.000+07,2,8,2016-09-22T16:15:00.000+07,2016-09-23T15:30:00.000+07,,,,10,,,6,1,6,3,46,,5,1,5,3,2,1,,4,1,4,3,1,,St,"Pt1: TNTC Coliform
Pt2: 171 Coliform
Pt3: 40 Coliform",2016-09-23T16:13:40.431+07,uuid:540af46c-743e-43c9-8b4f-cda79f5d4fa4,1172,540af46c-743e-43c9-8b4f-cda79f5d4fa4,2016-09-23T09:14:20,84,,-1,
2016-10-07T10:32:22.473+07,4.56E+14,8.99E+18,3.58E+14,SOL206,SOL206,2016-10-05T15:30:00.000+07,2,8,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,10,,,6,1,6,3,81,,5,1,5,3,7,1,,4,1,4,3,2,,"Mm, St","Pt1: TNTC Coliform
Pt2: 39 Coliform
Pt3: 3 Coliform",2016-10-07T10:34:25.518+07,uuid:a51ab0a9-a84c-4899-a444-6d97b1e1d465,1304,a51ab0a9-a84c-4899-a444-6d97b1e1d465,2016-10-07T03:43:21,126,,-1,
2016-10-07T10:34:31.850+07,4.56E+14,8.99E+18,3.58E+14,SOL207,SOL207,2016-10-05T15:30:00.000+07,2,8,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,10,,,6,1,6,3,0,,5,1,5,3,0,1,,4,1,4,3,0,,"Mm, St","Pt1: 67 Coliform
Pt2: 7 Coliform
Pt3: 0 Coliform",2016-10-07T10:36:09.552+07,uuid:e9a05e07-1688-4acd-bdc4-0b51ef28aee9,1305,e9a05e07-1688-4acd-bdc4-0b51ef28aee9,2016-10-07T03:43:24,127,,-1,
2016-10-07T10:36:18.272+07,4.56E+14,8.99E+18,3.58E+14,SOL208,SOL208,2016-10-05T15:30:00.000+07,2,8,2016-10-05T16:37:00.000+07,2016-10-06T16:15:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,36,1,,4,1,4,3,4,,"Mm, St","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 110 Coliform",2016-10-07T10:38:44.058+07,uuid:ee6daa59-c768-4db9-b212-a53e9e303a58,1306,ee6daa59-c768-4db9-b212-a53e9e303a58,2016-10-07T03:43:26,128,,-1,
2016-10-07T10:38:55.817+07,4.56E+14,8.99E+18,3.58E+14,SOL209,SOL209,2016-10-05T15:30:00.000+07,2,8,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,10,,,6,1,6,1,,,5,1,5,3,94,1,,4,1,4,3,11,,"Mm, St","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 114 Coliform",2016-10-07T10:40:28.166+07,uuid:46cde7ce-368f-410a-a837-5f376a3fb3c4,1307,46cde7ce-368f-410a-a837-5f376a3fb3c4,2016-10-07T03:43:28,129,,-1,
2016-10-07T10:40:31.791+07,4.56E+14,8.99E+18,3.58E+14,SOL210,SOL210,2016-10-05T15:30:00.000+07,2,8,2016-10-05T16:30:00.000+07,2016-10-06T16:15:00.000+07,,,,10,,,6,1,6,3,87,,5,1,5,3,12,1,,4,1,4,3,2,,"Mm, St","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 90 Coliform",2016-10-07T10:42:08.295+07,uuid:999f1708-b3f0-4bc2-b1b5-855270432be6,1308,999f1708-b3f0-4bc2-b1b5-855270432be6,2016-10-07T03:43:30,130,,-1,
2016-10-13T16:43:33.831+07,4.56E+14,8.99E+18,3.58E+14,SOL301,SOL301,2016-10-12T16:00:00.000+07,4,8,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,10,,,6,1,6,3,32,,5,1,5,3,6,1,,4,1,4,3,0,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 58 Coliform",2016-10-13T16:45:08.059+07,uuid:6a81edc3-ec52-47a3-b475-6469b4a57951,1402,6a81edc3-ec52-47a3-b475-6469b4a57951,2016-10-13T09:52:15,157,,-1,
2016-10-13T16:45:13.405+07,4.56E+14,8.99E+18,3.58E+14,SOL302,SOL302,2016-10-12T16:00:00.000+07,4,8,2016-10-12T17:00:00.000+07,2016-10-13T16:00:00.000+07,,,,10,,,6,1,6,3,52,,5,1,5,3,7,1,,4,1,4,3,1,,"St, Mm","Pt1: TNTC Coliform
Pt2: TNTC Coliform
Pt3: 28 Coliform",2016-10-13T16:46:32.227+07,uuid:215b385a-e845-487b-bb30-7200b56cae83,1403,215b385a-e845-487b-bb30-7200b56cae83,2016-10-13T09:52:17,158,,-1,
