deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt,h_dw_e_wt_other,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_notes,h_enum,__version__,meta/instanceID,_uuid,_submission_time,_tags,_notes
enketo.sanipath.org:iB2IiPlkPaFNoBNl,483,2017-06-14T08:30:00.000-04:00,23.70879243 90.42476194 0 0,23.70879243,90.42476194,0,0,7,2,1,4,1,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:a1531f09-1cb1-4a2d-bbbe-643ff648f293,a1531f09-1cb1-4a2d-bbbe-643ff648f293,2017-11-29T21:20:43,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,484,2017-06-14T08:58:00.000-04:00,23.70872966 90.42507084 0 0,23.70872966,90.42507084,0,0,7,2,1,4,1,4,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:8a627f08-8848-4793-ab7e-5a1edad04f84,8a627f08-8848-4793-ab7e-5a1edad04f84,2017-11-29T21:28:50,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,485,2017-06-14T09:28:00.000-04:00,23.70856325 90.42507139 -58 0,23.70856325,90.42507139,-58,0,7,2,1,6,1,4,n/a,4,n/a,3,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22,vFLd6ukjFadc82tfQmzfYF,uuid:00152efe-8adb-4d55-ab66-801cc5c2f8cc,00152efe-8adb-4d55-ab66-801cc5c2f8cc,2017-11-29T21:31:39,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,486,2017-06-14T08:46:00.000-04:00,23.70794783 90.42527762 0 0,23.70794783,90.42527762,0,0,7,2,1,7,1,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,3,n/a,3,n/a,1,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:40b24ee7-743f-426c-890f-b1a8c6fe6b74,40b24ee7-743f-426c-890f-b1a8c6fe6b74,2017-11-29T21:35:35,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,487,2017-06-14T09:17:00.000-04:00,23.70782536 90.42537551 -47 0,23.70782536,90.42537551,-47,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:2ca1e7a6-ffc4-4b9c-b59d-c431e3a5811d,2ca1e7a6-ffc4-4b9c-b59d-c431e3a5811d,2017-11-29T21:45:21,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,488,2017-06-14T09:37:00.000-04:00,23.70781022 90.42542798 -52 0,23.70781022,90.42542798,-52,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,2,n/a,1,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,vFLd6ukjFadc82tfQmzfYF,uuid:47827fc1-ead7-4b9a-abfa-47e742b42437,47827fc1-ead7-4b9a-abfa-47e742b42437,2017-11-29T21:47:07,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,489,2017-06-14T08:42:00.000-04:00,23.70817945 90.42538262 0 0,23.70817945,90.42538262,0,0,7,2,1,3,1,4,n/a,4,n/a,2,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:15e24e97-fbbd-4015-90d8-bb85bc4b6bed,15e24e97-fbbd-4015-90d8-bb85bc4b6bed,2017-11-29T21:51:41,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,490,2017-06-14T09:13:00.000-04:00,23.70911823 90.42510394 -38 0,23.70911823,90.42510394,-38,0,7,2,1,4,1,4,n/a,4,n/a,2,n/a,2,n/a,6,N/A,6,N/A,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,2,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19,vFLd6ukjFadc82tfQmzfYF,uuid:fa1a8d13-928a-45b3-80a1-966531c7d442,fa1a8d13-928a-45b3-80a1-966531c7d442,2017-11-29T23:09:58,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,491,2017-06-14T07:54:00.000-04:00,23.69885072 90.43021586 0 0,23.69885072,90.43021586,0,0,7,2,1,3,1,4,n/a,4,n/a,1,n/a,1,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:a136f4e8-7cc2-4f27-9c44-31acb0436637,a136f4e8-7cc2-4f27-9c44-31acb0436637,2017-11-29T23:11:40,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,492,2017-06-14T08:20:00.000-04:00,23.6987267 90.4308547 0 0,23.6987267,90.4308547,0,0,7,2,1,4,1,6,N/A,6,N/A,1,n/a,1,n/a,5,n/a,5,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,2,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,3,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:a647ce10-be65-4585-a5d5-dc6ab8768804,a647ce10-be65-4585-a5d5-dc6ab8768804,2017-11-29T23:13:08,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,493,2017-06-14T09:01:00.000-04:00,23.69836405 90.43066885 0 0,23.69836405,90.43066885,0,0,7,2,1,6,1,3,n/a,3,n/a,4,n/a,4,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23,vFLd6ukjFadc82tfQmzfYF,uuid:ddb707ee-c384-42df-b1df-75cab46d0048,ddb707ee-c384-42df-b1df-75cab46d0048,2017-11-29T23:14:33,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,494,2017-06-14T08:24:00.000-04:00,23.69965 90.4309309 0 0,23.69965,90.4309309,0,0,7,2,1,5,1,4,n/a,2,n/a,1,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:8d448400-84ba-464b-8b22-ba53f9e782a6,8d448400-84ba-464b-8b22-ba53f9e782a6,2017-11-29T23:16:14,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,495,2017-06-14T08:54:00.000-04:00,23.6987267 90.4308547 0 0,23.6987267,90.4308547,0,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,2,n/a,1,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:9e975966-f6dc-430b-98be-ab983c41cf17,9e975966-f6dc-430b-98be-ab983c41cf17,2017-11-29T23:17:38,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,496,2017-06-14T09:41:00.000-04:00,23.6979876 90.4312322 0 0,23.6979876,90.4312322,0,0,7,2,1,6,1,1,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24,vFLd6ukjFadc82tfQmzfYF,uuid:9262fe65-cf05-4228-8e06-fe1c59af2045,9262fe65-cf05-4228-8e06-fe1c59af2045,2017-11-29T23:19:03,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,497,2017-06-14T08:48:00.000-04:00,23.69854658 90.43081605 16 0,23.69854658,90.43081605,16,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,2,n/a,2,n/a,1,n/a,3,n/a,2,n/a,2,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:9258b303-9118-44c1-90e2-83c0118e6a86,9258b303-9118-44c1-90e2-83c0118e6a86,2017-11-29T23:20:34,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,498,2017-06-14T09:14:00.000-04:00,23.69818631 90.4312861 -42 0,23.69818631,90.4312861,-42,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,6,N/A,6,N/A,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,2,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18,vFLd6ukjFadc82tfQmzfYF,uuid:8441844a-cede-4b6b-b8d1-e4b73d000134,8441844a-cede-4b6b-b8d1-e4b73d000134,2017-11-29T23:22:07,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,499,2017-06-14T08:53:00.000-04:00,23.6987267 90.4308547 0 0,23.6987267,90.4308547,0,0,7,2,1,5,1,4,n/a,4,n/a,1,n/a,1,n/a,5,n/a,5,n/a,1,n/a,1,n/a,1,n/a,6,N/A,6,N/A,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:86c5d97f-407f-4783-94b1-2be2da11686c,86c5d97f-407f-4783-94b1-2be2da11686c,2017-11-29T23:23:55,,
enketo.sanipath.org:iB2IiPlkPaFNoBNl,500,2017-06-14T09:46:00.000-04:00,23.69965 90.4309309 0 0,23.69965,90.4309309,0,0,7,2,1,5,1,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,6,N/A,6,N/A,2,n/a,1,n/a,1,n/a,3,n/a,2,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,vFLd6ukjFadc82tfQmzfYF,uuid:786906ff-35d1-47ce-ac90-64849c70e742,786906ff-35d1-47ce-ac90-64849c70e742,2017-11-29T23:25:55,,
