deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dw_e_wt_note,h_dw_e_wt,h_dw_e_wt_other,h_o,h_o_a,h_o_a_other,h_o_c,h_o_c_other,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_end,h_notes,h_enum,__version__,_id,_uuid,_submission_time,_index
3.60E+14,471,2017-06-12T11:46:00.631+06,23.69741880148724 90.43126543981683 -54.0 0.0,23.6974188,90.43126544,-54,0,77,1,1,4,1,,2,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,2,,1,,1,,,1,,1,,,4,,4,,,1,,1,,2,,1,,,,,,,,,6fe9dd61-5910-4a24-8343-a3fab5a59ce9,2017-06-15T08:01:50,
3.60E+14,472,2017-06-12T12:36:00.403+06,23.698224086046782 90.4300484072678 11.0 0.0,23.69822409,90.43004841,11,0,77,2,1,4,1,,1,,1,,,2,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,2,,1,,,2,,1,,,1,,1,,2,,1,,,,,,,,,ebb8b081-0059-4aa2-877a-7bb3837da259,2017-06-20T06:12:29,
3.60E+14,473,2017-06-12T13:20:00.174+06,23.69729800027742 90.43073508595785 0.0 0.0,23.697298,90.43073509,0,0,77,2,1,7,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,2,,1,,,3,,2,,,2,,1,,,2,,,,,,,,,,,,,,,7f835904-8db1-477e-b777-bec0138db618,2017-06-20T05:22:18,
3.60E+14,474,2017-06-12T13:50:00.862+06,23.697656943789323 90.43121099134191 1.0 0.0,23.69765694,90.43121099,1,0,77,2,1,7,1,,4,,4,,,1,,3,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,3,,2,,1,,,3,,2,,,2,,1,,,2,,,,,,,,,,,N/ A,,,,5bea923f-392b-4ad6-ba70-aed2e8fdd242,2017-06-20T06:13:05,
3.60E+14,475,2017-06-12T14:15:00.654+06,23.697984000658526 90.43078306453114 0.0 0.0,23.697984,90.43078306,0,0,77,2,1,4,1,,3,,2,,,2,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,9494ae21-a13c-4b01-bbcc-0bc0a28445fd,2017-06-15T08:11:29,
3.60E+14,476,2017-06-13T09:24:00.451+06,23.699042482753317 90.43217986780869 0.0 0.0,23.69904248,90.43217987,0,0,77,2,1,3,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,3,,3,,1,,,2,,3,,,1,,2,,,2,,,,,,,,,,,,,,,1fd1ec89-176e-44b8-900f-dd073fe77c0d,2017-06-20T06:12:33,
3.60E+14,477,2017-06-13T09:49:00.586+06,23.69798789851193 90.43079227350471 0.0 0.0,23.6979879,90.43079227,0,0,77,2,1,4,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,2,,,4,,3,,,1,,1,,,2,,,,,,,,,,,,,,,6fc7acf1-3e30-4537-ba17-5da78449a79f,2017-06-20T05:22:22,
3.60E+14,478,2017-06-13T10:22:00.194+06,23.69845749074835 90.43063781564169 -122.0 0.0,23.69845749,90.43063782,-122,0,77,2,1,4,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,3,,3,,1,,,4,,3,,,2,,2,,,2,,,,,,,,,,,,,,,6eccc877-c660-46b9-8a9a-e9184615ddb6,2017-06-20T06:13:20,
3.60E+14,479,2017-06-13T10:50:00.069+06,23.6982895 90.431198 0.0 24.868,23.6982895,90.431198,0,24.868,77,2,1,5,1,,3,,4,,,4,,3,,,3,,3,,,1,,1,,,2,,,,,,,,1,,1,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,53bb901a-8bb7-455a-882d-00d5d7021670,2017-06-15T08:15:43,
3.60E+14,480,2017-06-13T11:17:00.771+06,23.697837168769073 90.43115207075732 -46.0 0.0,23.69783717,90.43115207,-46,0,77,2,1,5,1,,3,,3,,,3,,3,,,3,,3,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,7a6e1c6d-c9d5-49d9-807a-c3eb1b711b57,2017-06-20T06:12:35,
3.60E+14,481,2017-06-14T08:37:00.328+06,,23.707588,90.425487,,,77,2,1,3,1,,4,,4,,,4,,4,,,3,,3,,,1,,1,,,2,,,,,,,,1,,1,,,1,,1,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,,,,,c2420f28-c723-49c0-a63b-0aa138653508,2017-06-19T08:29:16,
3.60E+14,482,2017-06-14T09:02:00.377+06,,23.707518,90.425394,,,77,2,1,5,1,,3,,4,,,1,,1,,,2,,2,,,1,,1,,,2,,,,,,,,1,,1,,,1,,1,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,e1932948-ad64-4da5-b881-89298b25d32c,2017-06-19T08:25:14,
3.60E+14,483,2017-06-14T08:30:00.300+06,23.70879243448791 90.42476194087678 0.0 0.0,23.70879243,90.42476194,0,0,77,2,1,4,1,,4,,4,,,3,,3,,,3,,3,,,1,,1,,,2,,,,,,,,1,,1,,,3,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,e6e5f0dd-46d7-4449-8fd9-e5448b1da19e,2017-06-19T10:19:14,
3.60E+14,484,2017-06-14T08:58:00.407+06,23.708729658794596 90.4250708386173 0.0 0.0,23.70872966,90.42507084,0,0,77,2,1,4,1,,4,,3,,,3,,2,,,3,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,,,,,84a53735-0eaa-4688-98ec-b1df94a9a97c,2017-06-19T09:19:01,
3.60E+14,485,2017-06-14T09:28:00.188+06,23.708563251806442 90.42507138992356 -58.0 0.0,23.70856325,90.42507139,-58,0,77,2,1,6,1,,4,,4,,,3,,2,,,,,,,,1,,1,,,2,,,,,,,,2,,1,,,3,,2,,1,,,3,,1,,,1,,1,,,2,,,,,,,,,,,,,,,770a3e6f-738c-46a4-9563-87d17c0f0ffc,2017-06-19T09:19:57,
3.60E+14,486,2017-06-14T08:46:00.164+06,23.707947829019734 90.42527762183525 0.0 0.0,23.70794783,90.42527762,0,0,77,2,1,7,1,,4,,4,,,1,,1,,,2,,2,,,1,,1,,,2,,,,,,,,2,,1,,,3,,3,,1,,,4,,2,,,2,,2,,,2,,,,,,,,,,,,,,,d6020ac3-9c8a-4513-a970-3c3469e0ac8e,2017-06-19T08:03:12,
3.60E+14,487,2017-06-14T09:17:00.436+06,23.707825361607636 90.42537551230659 -47.0 0.0,23.70782536,90.42537551,-47,0,77,2,1,5,1,,4,,4,,,1,,1,,,3,,3,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,4,,2,,,2,,2,,,2,,,,,,,,,,,,,,,80a54d37-1c15-4154-94f3-fda2ec434957,2017-06-20T05:39:55,
3.60E+14,488,2017-06-14T09:37:00.714+06,23.70781021790971 90.42542797720562 -52.0 0.0,23.70781022,90.42542798,-52,0,77,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,2,,2,,1,,,4,,2,,,2,,2,,,2,,,,,,,,,,,,,,,1ccc9c3e-8acd-45cf-9475-640406f2fdb2,2017-06-19T08:55:33,
3.60E+14,489,2017-06-14T08:42:00.772+06,23.708179454511676 90.42538262303165 0.0 0.0,23.70817945,90.42538262,0,0,77,2,1,3,1,,4,,4,,,2,,2,,,,,,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,618b5b5f-08ca-4392-9ebd-3d1eaae36499,2017-06-17T09:26:25,
3.60E+14,490,2017-06-14T09:13:00.058+06,23.70911822610382 90.42510393517054 -38.0 0.0,23.70911823,90.42510394,-38,0,77,2,1,4,1,,4,,4,,,2,,2,,,,,,,,4,,4,,,2,,,,,,,,2,,2,,,2,,3,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,cd5a7c09-b59b-4135-89d1-449f873b6b79,2017-06-20T06:16:08,
3.60E+14,491,2017-06-14T07:54:00.687+06,23.698850718236468 90.43021586233756 0.0 0.0,23.69885072,90.43021586,0,0,77,2,1,3,1,,4,,4,,,1,,1,,,,,,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,2,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,813451ac-9651-4417-be1e-2e9b35eb59a7,2017-06-17T09:35:33,
3.60E+14,492,2017-06-14T08:20:00.207+06,23.6987267 90.4308547 0.0 64.1,23.6987267,90.4308547,0,64.1,77,2,1,4,1,,4,,4,,,1,,1,,,,,,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,3,,3,,,2,,,,,,,,,,,,,,,8e39bada-faaa-413f-a2ad-433721faa501,2017-06-19T06:27:45,
3.60E+14,493,2017-06-14T09:01:00.327+06,23.698364049833142 90.43066884847697 0.0 0.0,23.69836405,90.43066885,0,0,77,2,1,6,1,,3,,3,,,4,,4,,,,,,,,1,,1,,,2,,,,,,,,1,,1,,,3,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,c1d5060a-3afc-470c-bc36-0aee7f30f147,2017-06-19T05:31:59,
3.60E+14,494,2017-06-14T08:24:00.184+06,23.69965 90.4309309 0.0 800.0,23.69965,90.4309309,0,800,77,2,1,5,1,,4,,2,,,1,,4,,,3,,3,,,1,,1,,,2,,,,,,,,1,,2,,,1,,1,,1,,,2,,1,,,1,,1,,,2,,,,,,,,,,,,,,,dbde68a9-8cf4-4680-b409-aa98aefa7944,2017-06-17T09:47:10,
3.60E+14,495,2017-06-14T08:54:00.420+06,23.6987267 90.4308547 0.0 149.6,23.6987267,90.4308547,0,149.6,77,2,1,5,1,,4,,4,,,1,,4,,,1,,1,,,1,,1,,,2,,,,,,,,1,,2,,,1,,1,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,0e2fbdfe-5bec-41fd-9d85-77c6bb23b8ec,2017-06-17T09:48:12,
3.60E+14,496,2017-06-14T09:41:00.316+06,23.6979876 90.4312322 0.0 110.0,23.6979876,90.4312322,0,110,77,2,1,6,1,,1,,4,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,1,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,965f43fe-5f2f-43b8-9e99-8e4b48dd10c1,2017-06-17T09:49:03,
3.60E+14,497,2017-06-14T08:48:00.720+06,23.698546580104395 90.43081605096071 16.0 0.0,23.69854658,90.43081605,16,0,77,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,2,,1,,,2,,2,,1,,,3,,2,,,2,,1,,,2,,,,,,,,,,,,,,,7d6042cc-b043-42f1-aecb-4486d4ac02f5,2017-06-20T05:22:27,
3.60E+14,498,2017-06-14T09:14:00.500+06,23.698186308648562 90.4312860992441 -42.0 0.0,23.69818631,90.4312861,-42,0,77,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,2,,,,,,,,1,,1,,,3,,3,,1,,,2,,2,,,2,,2,,,2,,,,,,,,,,,,,,,dcfbf165-93ce-4141-967a-5fd8faf1689f,2017-06-20T06:13:07,
3.60E+14,499,2017-06-14T08:53:00.149+06,23.6987267 90.4308547 0.0 116.1,23.6987267,90.4308547,0,116.1,77,2,1,5,1,,4,,4,,,1,,1,,,,,,,,1,,1,,,1,,,,,,,,1,,1,,,2,,2,,1,,,4,,1,,,1,,1,,,2,,,,,,,,,,,,,,,caef0bf2-d030-4aa5-ae8c-a49e3f62ebec,2017-06-20T06:51:47,
3.60E+14,500,2017-06-14T09:46:00.591+06,23.69965 90.4309309 0.0 800.0,23.69965,90.4309309,0,800,77,2,1,5,1,,4,,4,,,2,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,1,,3,,2,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,9deb6178-d207-42b3-a0b3-feced566335e,2017-06-20T06:51:17,
3.60E+14,501,2017-06-12T10:19:00.504+06,23.72523198908233 90.37121147866849 -31.0 0.0,23.72523199,90.37121148,-31,0,88,2,1,5,1,,1,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,1,,2,,,3,,3,,1,,,1,,2,,,1,,1,,,2,,,,,,,,,,,,,,,262041cc-6616-43cb-970e-d92ffb811565,2017-06-19T07:57:35,
3.60E+14,502,2017-06-12T10:59:00.845+06,23.72524643267491 90.37118064443023 -11.196036121807992 5.0,23.72524643,90.37118064,-11.19603612,5,88,2,1,5,1,,1,,1,,,2,,2,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,1,,1,,,1,,1,,,2,,,,,,,,,,,,,,,aa687441-d001-41a2-89d3-baaa0b2647a4,2017-06-19T08:50:46,
3.60E+14,503,2017-06-12T11:48:00.313+06,23.72493427129115 90.37139346354076 0.0 0.0,23.72493427,90.37139346,0,0,88,2,1,4,1,,1,,1,,,4,,4,,,1,,3,,,1,,1,,,2,,,,,,,,1,,2,,,4,,4,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,316a1516-bc32-4f2b-b57c-5c0682d94f1d,2017-06-19T08:11:54,
3.60E+14,504,2017-06-12T12:36:00.104+06,23.725367452950884 90.37089318271788 0.0 0.0,23.72536745,90.37089318,0,0,88,2,1,5,1,,4,,4,,,4,,4,,,1,,2,,,1,,1,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,5e26c5e2-1941-441c-982e-1ca09d1c83ad,2017-06-19T08:55:34,
3.60E+14,505,2017-06-12T13:11:00.870+06,23.724894900432272 90.37115161834852 2.169892843812704 5.0,23.7248949,90.37115162,2.169892844,5,88,2,1,5,1,,4,,4,,,3,,4,,,1,,3,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,6a5e2350-9d62-4e40-82d1-7513ea4479b7,2017-06-19T08:16:36,
3.60E+14,506,2017-06-13T09:53:00.856+06,23.724689239470923 90.3711245848613 0.0 0.0,23.72468924,90.37112458,0,0,88,2,1,4,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,5c322751-8a2e-47cf-91bb-4ce881c672d6,2017-06-19T09:59:24,
3.60E+14,507,2017-06-13T10:21:00.733+06,23.72457630824212 90.37135058878255 0.0 0.0,23.72457631,90.37135059,0,0,88,2,1,5,1,,1,,1,,,1,,1,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,2,,,1,,1,,,2,,,,,,,,,,,N/N,,,,5fd6f0bd-e200-43ae-9930-c72f5883571e,2017-06-19T09:17:01,
3.60E+14,508,2017-06-13T10:58:00.778+06,23.724990274686192 90.37014115332826 34.0 0.0,23.72499027,90.37014115,34,0,88,2,1,5,1,,1,,1,,,1,,2,,,1,,1,,,1,,1,,,1,,,,,,,,2,,2,,,4,,4,,2,,,3,,2,,,1,,1,,,2,,,,,,,,,,,,,,,ccfa3e39-5d69-4dbb-ba3a-f7fba987e951,2017-06-19T10:19:56,
3.60E+14,509,2017-06-13T11:19:00.313+06,23.72385090044225 90.36969378898219 32.0 0.0,23.7238509,90.36969379,32,0,88,2,1,4,1,,1,,1,,,1,,2,,,1,,1,,,1,,1,,,2,,,,,,,,2,,2,,,3,,3,,1,,,4,,2,,,1,,1,,,2,,,,,,,,,,,,,,,6792ac78-ff84-4dfd-8b09-b763724c6098,2017-06-19T10:05:27,
3.60E+14,510,2017-06-13T12:04:00.684+06,23.725158096198047 90.37096933375065 -2.0 0.0,23.7251581,90.37096933,-2,0,88,2,1,4,1,,4,,4,,,3,,4,,,1,,1,,,4,,4,,,2,,,,,,,,2,,2,,,3,,3,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,9eb442a9-7d53-4c58-be77-ba3a14facf5e,2017-06-20T06:04:08,
3.60E+14,511,2017-06-12T10:41:00.092+06,23.72558196463504 90.37146357886844 -28.0 0.0,23.72558196,90.37146358,-28,0,88,2,1,4,1,,4,,4,,,1,,1,,,2,,1,,,4,,4,,,2,,,,,,,,2,,2,,,1,,1,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,cf6cd55e-3790-4215-8f27-41121a25d262,2017-06-20T05:31:47,
3.60E+14,512,2017-06-12T11:20:00.771+06,23.725457106529845 90.37133355531914 8.742898807860911 5.0,23.72545711,90.37133356,8.742898808,5,88,2,1,4,1,,1,,1,,,1,,1,,,3,,3,,,4,,4,,,1,,,,,,,,2,,2,,,2,,2,,1,,,4,,2,,,2,,2,,,2,,,,,,,,,,,,,,,83d221ad-d12f-40e3-95c6-b0bd76cf35a8,2017-06-20T06:01:20,
3.60E+14,513,2017-06-12T12:00:00.326+06,23.725501591854673 90.37120901595277 -2.6316627068445086 5.0,23.72550159,90.37120902,-2.631662707,5,88,2,1,4,1,,1,,4,,,1,,1,,,4,,4,,,1,,1,,,1,,,,,,,,1,,1,,,2,,2,,1,,,3,,2,,,2,,2,,,2,,,,,,,,,,,,,,,bc510730-2aed-4cc9-9923-5fa0a7a86b04,2017-06-15T08:12:20,
3.60E+14,514,2017-06-12T12:41:00.943+06,23.725485788497952 90.37103513282432 -23.82065941672772 5.0,23.72548579,90.37103513,-23.82065942,5,88,2,1,4,1,,3,,4,,,4,,3,,,4,,4,,,4,,4,,,1,,,,,,,,2,,2,,,3,,4,,1,,,4,,3,,,2,,2,,,2,,,,,,,,,,,,,,,9c84e2d2-df0e-4101-9dfb-0465f8574bae,2017-06-20T06:01:52,
3.60E+14,515,2017-06-12T13:28:00.445+06,23.72552712405572 90.37121123123158 -55.34010902699083 5.0,23.72552712,90.37121123,-55.34010903,5,88,2,1,3,1,,3,,4,,,3,,3,,,1,,1,,,1,,1,,,1,,,,,,,,2,,2,,,1,,2,,1,,,2,,2,,,1,,2,,,2,,,,,,,,,,,,,,,2f63d679-6fec-4371-8dfd-93503e18e026,2017-06-17T09:29:32,
3.60E+14,516,2017-06-13T10:02:00.501+06,23.72592322159331 90.37118422127273 -43.48427467606962 5.0,23.72592322,90.37118422,-43.48427468,5,88,2,1,6,1,,1,,1,,,1,,1,,,3,,3,,,4,,4,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,9d640bb9-a980-407f-8299-855ef05a9220,2017-06-20T05:32:27,
3.60E+14,517,2017-06-13T10:33:00.862+06,23.72574882921006 90.37099161774444 -24.139662361703813 5.0,23.72574883,90.37099162,-24.13966236,5,88,2,1,4,1,,1,,1,,,1,,1,,,3,,3,,,4,,4,,,1,,,,,,,,2,,2,,,3,,3,,1,,,2,,2,,,2,,2,,,2,,,,,,,,,,,,,,,564d1569-796b-40c5-b6d4-02ee7103501f,2017-06-20T06:01:22,
3.60E+14,518,2017-06-13T11:03:00.677+06,23.725725993136635 90.3711066277058 -27.0 0.0,23.72572599,90.37110663,-27,0,88,2,1,3,1,,1,,1,,,1,,1,,,3,,3,,,4,,4,,,1,,,,,,,,2,,2,,,2,,2,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,,,,,c3835d77-f9ab-44fe-a501-c5075269f9d7,2017-06-20T05:32:33,
3.60E+14,519,2017-06-13T13:11:00.280+06,23.72606580736482 90.37130355441086 -21.0 0.0,23.72606581,90.37130355,-21,0,88,2,1,4,1,,1,,1,,,2,,2,,,4,,3,,,4,,4,,,1,,,,,,,,2,,2,,,4,,4,,1,,,3,,3,,,1,,1,,,2,,,,,,,,,,,,,,,295a162b-2290-4694-82df-9e79e68ebf63,2017-06-20T05:32:36,
3.60E+14,520,2017-06-13T12:24:00.161+06,23.72594657710972 90.37131824834196 -35.0 0.0,23.72594658,90.37131825,-35,0,88,2,1,4,1,,1,,1,,,2,,4,,,3,,4,,,4,,4,,,1,,,,,,,,2,,2,,,2,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,,,,,,,,84783068-40b8-4e71-8c01-1eaf5091141e,2017-06-20T06:02:11,
3.60E+14,521,2017-06-12T12:01:00.321+06,23.725506473980953 90.37214087852202 9.0 0.0,23.72550647,90.37214088,9,0,88,2,1,5,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,2,,,3,,3,,1,,,1,,1,,,2,,2,,,2,,,,,,,,,,,,,,,05701893-bf88-4370-a264-876ea6ae2132,2017-06-20T05:35:33,
3.60E+14,522,2017-06-12T12:43:00.152+06,23.725385477132804 90.37220291324095 -50.0 0.0,23.72538548,90.37220291,-50,0,88,2,1,5,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,2,,,3,,3,,1,,,2,,2,,,2,,2,,,2,,,,,,,,,,,,,,,d9625e59-eb52-429e-aba9-3d5a2a223a0a,2017-06-20T05:54:29,
3.60E+14,523,2017-06-12T13:18:00.533+06,23.725721987681798 90.37259611315535 -30.0 0.0,23.72572199,90.37259611,-30,0,88,1,1,8,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,3,,,3,,4,,1,,,1,,1,,,4,,4,,,1,,1,,1,,2,,,,,,,,,dd006637-d199-4045-bfac-2a58c4ca3bff,2017-06-20T05:35:37,
3.60E+14,524,2017-06-12T13:51:00.155+06,23.725176281186183 90.37269258898775 0.0 0.0,23.72517628,90.37269259,0,0,88,1,1,7,1,,1,,1,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,3,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,,,,,4b95b8de-2276-4f7a-b9bf-8518c78f033d,2017-06-20T05:55:03,
3.60E+14,525,2017-06-12T14:18:00.342+06,23.725453924121428 90.37311350782713 39.0 0.0,23.72545392,90.37311351,39,0,88,2,1,4,1,,,,,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,3,,,3,,3,,1,,,4,,3,,,2,,3,,,2,,,,,,,,,,,,,,,c693082c-b4e9-44f8-ae2b-aef35c7aec14,2017-06-20T05:35:39,
3.60E+14,526,2017-06-13T11:07:00.400+06,23.726157749293197 90.37156089004824 45.0 0.0,23.72615775,90.37156089,45,0,88,2,1,5,0,,,,,,,1,,,,,1,,,,,4,,4,,,1,,,,,,,,2,,,,,3,,3,,,,,3,,,,,4,,,,,1,,1,,1,,2,,,,,N.a,,,,13b53f58-e26f-44ee-9e01-bc24018a0ea9,2017-06-20T05:54:30,
3.60E+14,527,2017-06-13T11:37:00.752+06,23.725926046599003 90.37186087344236 -2.0 0.0,23.72592605,90.37186087,-2,0,88,2,1,4,1,,4,,4,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,3,,,3,,3,,1,,,3,,3,,,4,,4,,,1,,1,,1,,2,,,,,N.a,,,,ab1ec2e1-aa79-4e16-b625-cd97c247efc4,2017-06-20T05:35:41,
3.60E+14,528,2017-06-13T12:17:00.532+06,23.72550149848554 90.37240832114861 -38.0 0.0,23.7255015,90.37240832,-38,0,88,2,1,5,1,,,,,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,2,,,4,,4,,1,,,3,,2,,,4,,4,,,1,,1,,1,,2,,,,,"N,a",,,,5e8d1182-929b-4759-be21-2770cf6c9fa8,2017-06-20T05:55:20,
3.60E+14,529,2017-06-13T13:00:00.639+06,23.72567413536083 90.37168130786345 -5.0 0.0,23.72567414,90.37168131,-5,0,88,2,1,5,1,,,,,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,2,,2,,,4,,4,,1,,,3,,3,,,2,,2,,,2,,,,,,,,,,,N.a,,,,94d29d2e-77f1-4824-aa20-31ddd07deb15,2017-06-20T05:35:43,
3.60E+14,530,2017-06-13T13:17:00.180+06,23.72529568514934 90.37146969810067 -71.0 0.0,23.72529569,90.3714697,-71,0,88,2,1,5,1,,,,,,,1,,1,,,1,,1,,,4,,4,,,1,,,,,,,,3,,3,,,3,,3,,,,,3,,3,,,2,,2,,,2,,,,,,,,,,,"N,a",,,,c8fd735d-7983-4dbf-a9ec-f25424a1b8e3,2017-06-20T05:54:33,
3.60E+14,531,2017-06-12T11:36:00.248+06,23.723860156965728 90.37486038437359 4.0 0.0,23.72386016,90.37486038,4,0,88,2,1,5,1,,4,,4,,,2,,1,,,2,,2,,,1,,1,,,2,,,,,,,,2,,2,,,4,,4,,1,,,3,,4,,,4,,4,,,1,,1,,1,,2,,,,,,,,,707bf5b4-7e72-44e8-b3a3-8d04b0dd27bd,2017-06-17T09:30:32,
3.60E+14,532,2017-06-12T12:34:00.386+06,23.72434544960943 90.37491543289056 0.0 0.0,23.72434545,90.37491543,0,0,88,2,1,4,1,,4,,4,,,4,,4,,,4,,4,,,1,,1,,,2,,,,,,,,1,,1,,,3,,3,,1,,,4,,4,,,4,,4,,,1,,1,,1,,2,,,,,,,,,05c18175-af46-4e69-a22f-b9cd92ca9ecd,2017-06-20T06:31:58,
3.60E+14,533,2017-06-12T13:06:00.694+06,23.72425531902441 90.37488986292225 -1.0 0.0,23.72425532,90.37488986,-1,0,88,2,1,4,1,,4,,4,,,1,,1,,,3,,4,,,1,,1,,,1,,,,,,,,2,,2,,,4,,4,,1,,,4,,4,,,1,,1,,,2,,,,,,,,,,,,,,,af486668-5589-4f82-9606-9396afbf7e12,2017-06-15T08:01:50,
3.60E+14,534,2017-06-12T13:37:00.314+06,23.724220607277847 90.37421492856073 13.0 0.0,23.72422061,90.37421493,13,0,88,2,1,4,1,,,,,,,4,,4,,,1,,4,,,4,,4,,,1,,,,,,,,1,,1,,,3,,4,,1,,,4,,4,,,1,,1,,,2,,,,,,,,,,,,,,,79a0e717-70a0-432a-9eee-1fd110f0a790,2017-06-20T05:13:22,
3.60E+14,535,2017-06-12T14:05:00.169+06,23.724042418594564 90.37459184065257 0.0 0.0,23.72404242,90.37459184,0,0,88,2,1,5,1,,4,,4,,,1,,1,,,1,,1,,,1,,1,,,1,,,,,,,,1,,2,,,3,,3,,1,,,4,,4,,,1,,1,,,2,,,,,,,,,,,,,,,6484f060-7a74-4ee1-bcb8-35de1d5819fd,2017-06-20T06:31:33,
3.60E+14,536,2017-06-13T10:10:00.103+06,23.72413745265327 90.37427294415593 -46.0 0.0,23.72413745,90.37427294,-46,0,88,2,1,4,1,,4,,4,,,4,,4,,,1,,1,,,1,,1,,,2,,,,,,,,2,,1,,,4,,4,,1,,,4,,5,,,1,,2,,,2,,,,,,,,,,,,,,,8d3e0008-23ac-41cf-a7fb-e701548bfd61,2017-06-20T06:32:18,
