lab_start_dt,subscriberid,simserial,deviceid,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_id,lab_id_val,lab_processing,lab_incubatorms_placed,lab_incubatorms_removed,lab_pcr_date,lab_dna_done,lab_dna_date,lab_closing,lab_notes,lab_enum,__version__,_id,_uuid,_submission_time,_index
2019-06-26T15:50:47.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-26T16:54:36.000-07:00,57,1,12,MO1035,MO1035,2019-06-25T14:30:00.000-07:00,2019-06-25T14:50:00.000-07:00,2019-06-26T14:50:00.000-07:00,2019-06-26T15:00:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3292,5a8baa99-4716-4f92-b537-ac1c203a26df,2019-06-26T11:24:57,16
2019-06-26T16:54:36.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-26T16:56:07.000-07:00,57,1,12,MO1036,MO1036,2019-06-25T14:30:00.000-07:00,2019-06-25T14:50:00.000-07:00,2019-06-26T14:50:00.000-07:00,2019-06-26T17:00:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3293,a42dac5e-9a1f-4732-bdc1-d563e8ed9793,2019-06-26T11:26:28,17
2019-06-26T16:56:07.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-26T16:57:51.000-07:00,66,1,12,MO1037,MO1037,2019-06-25T14:30:00.000-07:00,2019-06-25T14:50:00.000-07:00,2019-06-26T14:50:00.000-07:00,2019-06-26T17:00:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3294,964b7d93-31fb-4fc2-8727-c74c71474438,2019-06-26T11:28:12,18
2019-06-26T16:57:51.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-26T16:59:13.000-07:00,59,1,12,MO1038,MO1038,2019-06-25T14:30:00.000-07:00,2019-06-25T14:50:00.000-07:00,2019-06-26T14:50:00.000-07:00,2019-06-26T17:00:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3295,288f8a83-17a8-474a-965c-229a1b3fe3cf,2019-06-26T11:29:34,19
2019-06-28T11:53:12.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T11:57:14.000-07:00,66,1,12,MO1020,MO1020,2019-06-11T16:00:00.000-07:00,2019-06-11T16:30:00.000-07:00,2019-06-12T16:30:00.000-07:00,2019-06-12T17:40:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3304,4c8cf08c-f519-4b56-a476-6428a61ce5d1,2019-06-28T06:27:36,20
2019-06-28T11:57:15.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:01:57.000-07:00,59,1,12,MO1021,MO1021,2019-06-11T16:00:00.000-07:00,2019-06-11T16:30:00.000-07:00,2019-06-12T16:30:00.000-07:00,2019-06-12T17:40:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3305,cf5f6216-8686-4bdf-9336-39bafbdd8952,2019-06-28T06:32:19,21
2019-06-28T12:01:57.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:04:31.000-07:00,57,1,12,MO1022,MO1022,2019-06-11T16:00:00.000-07:00,2019-06-11T16:30:00.000-07:00,2019-06-12T16:30:00.000-07:00,2019-06-12T17:40:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3306,5903154a-432c-4fbc-b99d-da5f264d9597,2019-06-28T06:34:52,22
2019-06-28T12:04:31.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:09:14.000-07:00,59,1,12,PL1008,PL1008,2019-06-12T15:30:00.000-07:00,2019-06-12T16:00:00.000-07:00,2019-06-13T16:00:00.000-07:00,2019-06-13T17:15:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3307,88647382-897f-451d-90ff-54b6e3d1d86f,2019-06-28T06:39:36,23
2019-06-28T12:09:14.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:14:13.000-07:00,57,1,12,MO1023,MO1023,2019-06-13T16:00:00.000-07:00,2019-06-13T16:30:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3308,fdb0416d-488b-458d-b72f-c5c2de138e3a,2019-06-28T06:44:35,24
2019-06-28T12:14:13.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:16:45.000-07:00,55,1,12,MO1024,MO1024,2019-06-13T16:00:00.000-07:00,2019-06-13T16:30:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3309,20e95423-95e3-4ea9-b78f-3a30941c275a,2019-06-28T06:47:06,25
2019-06-28T12:16:45.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:18:54.000-07:00,57,1,12,MO1025,MO1025,2019-06-13T16:00:00.000-07:00,2019-06-13T16:30:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3310,1def616b-2281-44bb-8c2b-c06017c7829c,2019-06-28T06:49:16,26
2019-06-28T12:18:54.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:21:57.000-07:00,65,1,12,MO1026,MO1026,2019-06-13T16:00:00.000-07:00,2019-06-13T16:30:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3311,216bcd43-c892-408d-9841-c778b7894b2e,2019-06-28T06:52:19,27
2019-06-28T12:21:57.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:25:47.000-07:00,59,1,11,PLC1008,PLC1008,2019-06-13T15:20:00.000-07:00,2019-06-13T16:00:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:20:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3312,79c79caa-478c-4405-80f7-701f424453e5,2019-06-28T06:56:08,28
2019-06-28T12:28:21.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:32:59.000-07:00,59,1,11,PLc1009,PLc1009,2019-06-13T15:20:00.000-07:00,2019-06-13T16:00:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:20:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3313,cd0015d5-334a-4f9a-ad8b-14df537af7d6,2019-06-28T07:03:21,29
2019-06-28T12:32:59.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:35:56.000-07:00,58,1,11,PLc1010,PLc1010,2019-06-13T15:20:00.000-07:00,2019-06-13T16:00:00.000-07:00,2019-06-14T16:00:00.000-07:00,2019-06-14T17:20:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3314,7107ca5b-fc56-4a77-b44e-e3d6c6ce36f0,2019-06-28T07:06:18,30
2019-06-28T12:35:56.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:39:09.000-07:00,59,1,11,PLc1011,PLc1011,2019-06-17T13:40:00.000-07:00,2019-06-17T14:00:00.000-07:00,2019-06-18T14:00:00.000-07:00,2019-06-18T15:10:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3315,11be6951-9030-4714-822a-562a91b627e7,2019-06-28T07:09:31,31
2019-06-28T12:39:09.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:41:51.000-07:00,59,1,11,PLc1012,PLc1012,2019-06-17T13:40:00.000-07:00,2019-06-17T14:00:00.000-07:00,2019-06-18T14:00:00.000-07:00,2019-06-18T15:10:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3316,ce7e147d-f9de-4d96-907c-2b9a00dfee4e,2019-06-28T07:12:13,32
2019-06-28T12:41:51.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:44:30.000-07:00,58,1,11,PLc1013,PLc1013,2019-06-17T13:40:00.000-07:00,2019-06-17T14:00:00.000-07:00,2019-06-18T14:00:00.000-07:00,2019-06-18T15:10:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3317,5f223f93-09c3-4ff1-87e6-745cbbe0ecd5,2019-06-28T07:14:51,33
2019-06-28T12:44:30.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:47:28.000-07:00,57,1,12,MO1027,MO1027,2019-06-18T15:30:00.000-07:00,2019-06-18T16:00:00.000-07:00,2019-06-19T16:00:00.000-07:00,2019-06-19T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3318,fdd7b0e4-0f1c-4377-b243-81082be0d2e5,2019-06-28T07:17:50,34
2019-06-28T12:47:28.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T12:49:27.000-07:00,57,1,12,MO1028,MO1028,2019-06-18T15:30:00.000-07:00,2019-06-18T16:00:00.000-07:00,2019-06-19T16:00:00.000-07:00,2019-06-19T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3319,14e1111d-3375-4981-84f0-085ded7d7a7d,2019-06-28T07:19:48,35
2019-06-28T13:04:29.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T13:48:39.000-07:00,66,1,12,MO1029,MO1029,2019-06-18T15:30:00.000-07:00,2019-06-18T16:00:00.000-07:00,2019-06-19T16:00:00.000-07:00,2019-06-19T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3320,4a537ee8-c91f-44e8-9575-5ba26455aa49,2019-06-28T08:19:00,36
2019-06-28T13:48:39.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:02:10.000-07:00,57,1,12,MO1031,MO1031,2019-06-20T16:00:00.000-07:00,2019-06-20T16:50:00.000-07:00,2019-06-21T16:50:00.000-07:00,2019-06-21T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3321,28436268-36fa-4053-9486-5f31ba2c6d5e,2019-06-28T08:32:32,37
2019-06-28T14:02:10.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:08:19.000-07:00,57,1,12,MO1032,MO1032,2019-06-20T16:00:00.000-07:00,2019-06-20T16:50:00.000-07:00,2019-06-21T16:50:00.000-07:00,2019-06-21T17:00:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3322,7106ab15-c410-4443-8562-f6dc15ee61ed,2019-06-28T08:38:41,38
2019-06-28T14:08:19.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:12:51.000-07:00,55,1,12,MO1033,MO1033,2019-06-20T16:00:00.000-07:00,2019-06-20T16:50:00.000-07:00,2019-06-21T16:50:00.000-07:00,2019-06-21T17:00:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3323,18cfc805-bec5-4906-a9ea-9bbb2bb353f1,2019-06-28T08:43:12,39
2019-06-28T14:45:33.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:50:26.000-07:00,58,1,11,PLc1014,PLc1014,2019-06-20T15:10:00.000-07:00,2019-06-20T16:00:00.000-07:00,2019-06-21T16:00:00.000-07:00,2019-06-21T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3324,b79d1bf3-1a62-45bb-a5a7-d50206dda0c7,2019-06-28T09:20:48,40
2019-06-28T14:50:27.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:54:00.000-07:00,59,1,11,PLc1015,PLc1015,2019-06-20T15:10:00.000-07:00,2019-06-20T16:00:00.000-07:00,2019-06-21T16:00:00.000-07:00,2019-06-21T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3325,41b5d326-d539-4330-8cd6-c864725885d4,2019-06-28T09:24:22,41
2019-06-28T14:54:00.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T14:57:06.000-07:00,59,1,11,PLc1016,PLc1016,2019-06-20T15:10:00.000-07:00,2019-06-20T16:00:00.000-07:00,2019-06-21T16:00:00.000-07:00,2019-06-21T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3326,5e697847-2dd6-40a4-85ec-73be079daca3,2019-06-28T09:27:28,42
2019-06-28T14:57:06.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T15:05:10.000-07:00,59,1,11,PLc1017,PLc1017,2019-06-24T14:00:00.000-07:00,2019-06-24T14:30:00.000-07:00,2019-06-25T14:30:00.000-07:00,2019-06-25T15:40:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3327,457026b3-7d4d-464d-beb7-4f517e3b5ed9,2019-06-28T09:35:31,43
2019-06-28T15:05:10.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T15:09:00.000-07:00,59,1,11,PLc1018,PLc1018,2019-06-24T14:00:00.000-07:00,2019-06-24T14:30:00.000-07:00,2019-06-25T14:30:00.000-07:00,2019-06-25T15:40:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3328,fc513eb1-ee00-483b-a267-6dbcee007acf,2019-06-28T09:39:21,44
2019-06-28T15:09:00.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019-06-28T15:12:15.000-07:00,58,1,11,PLc1019,PLc1019,2019-06-24T14:00:00.000-07:00,2019-06-24T14:30:00.000-07:00,2019-06-25T14:30:00.000-07:00,2019-06-25T15:40:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3329,35f387f3-7be8-4fd4-863d-2057115c327c,2019-06-28T09:42:37,45
2019-07-01T10:36:53.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T10:44:16.000-07:00,59,1,12,MO1030,MO1030,2019-06-18T15:30:00.000-07:00,2019-06-18T16:00:00.000-07:00,2019-06-19T16:00:00.000-07:00,2019-06-19T17:45:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3330,28193f98-ee39-47c5-bc79-21d0f15398c5,2019-07-01T05:14:38,46
2019-07-01T10:48:51.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T10:52:25.000-07:00,57,1,12,MO1039,MO1039,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T16:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3331,d1e250ab-b9a1-4e82-aa5a-c5f4e4c62573,2019-07-01T05:22:47,47
2019-07-01T10:52:25.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T10:55:41.000-07:00,57,1,12,MO1040,MO1040,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T16:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3332,5ac6f96a-8861-4424-92ac-9213c1ce3c74,2019-07-01T05:26:03,48
2019-07-01T10:55:42.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T10:58:45.000-07:00,55,1,12,MO1041,MO1041,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T16:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3333,48a053ab-5e17-4809-820e-8cd678b37eba,2019-07-01T05:29:06,49
2019-07-01T10:58:46.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T11:03:46.000-07:00,65,1,12,MO1042,MO1042,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T16:50:00.000-07:00,0,NULL,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3334,4d40421d-a03b-42cf-a0f8-a3f71c7d2e80,2019-07-01T05:34:06,50
2019-07-01T11:03:46.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T11:17:48.000-07:00,58,1,11,PLc1020,PLc1020,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3335,53503e92-3481-47dd-8270-2e92d747b33b,2019-07-01T05:48:10,51
2019-07-01T11:25:33.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T11:30:41.000-07:00,59,1,11,PLc1021,PLc1021,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3336,d7c70a7e-035e-44be-ac0c-a3edb068f1a0,2019-07-01T06:01:03,52
2019-07-01T11:30:41.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-01T11:33:42.000-07:00,59,1,11,PLc1022,PLc1022,2019-06-27T15:00:00.000-07:00,2019-06-27T15:30:00.000-07:00,2019-06-28T15:30:00.000-07:00,2019-06-28T17:45:00.000-07:00,0,NULL,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3337,afce76ba-903a-4791-b255-77dd15df0375,2019-07-01T06:04:05,53
2019-07-03T10:33:22.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T10:41:26.000+06:30,59,1,11,PLc1023,PLc1023,2019-07-01T13:50:00.000+06:30,2019-07-01T15:40:00.000+06:30,2019-07-02T15:40:00.000+06:30,2019-07-02T16:55:00.000+06:30,0,NULL,NA,NA,2,vGc6odWsEe7XY6syZVhXZd,3349,ec44b47a-62ed-4051-903b-8d2e93a84829,2019-07-03T05:11:43,54
2019-07-03T10:41:26.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T10:43:57.000+06:30,58,1,11,PLc1024,PLc1024,2019-07-01T13:50:00.000+06:30,2019-07-01T15:40:00.000+06:30,2019-07-02T15:40:00.000+06:30,2019-07-02T16:55:00.000+06:30,0,NULL,NA,NA,2,vGc6odWsEe7XY6syZVhXZd,3350,69f83bc4-f339-4921-9ef5-38a761afc094,2019-07-03T05:14:15,55
2019-07-03T10:43:57.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T10:49:34.000+06:30,58,1,11,PL1002,PL1002,2019-05-15T15:00:00.000+06:30,2019-05-15T15:30:00.000+06:30,2019-05-16T15:30:00.000+06:30,2019-05-16T16:50:00.000+06:30,1,2019-06-06,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3351,f196c939-9f38-4ceb-831e-a49de0084884,2019-07-03T05:19:52,56
2019-07-03T10:49:34.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T10:56:03.000+06:30,58,1,11,PL1003,PL1003,2019-05-22T14:20:00.000+06:30,2019-05-22T15:00:00.000+06:30,2019-05-23T15:00:00.000+06:30,2019-05-23T16:15:00.000+06:30,1,2019-06-05,NA,NA,2,vGc6odWsEe7XY6syZVhXZd,3352,d46ea411-68f8-4910-8300-c2cdf4620fd4,2019-07-03T05:26:21,57
2019-07-03T10:56:04.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:02:08.000+06:30,58,1,11,PL1004,PL1004,2019-05-27T15:30:00.000+06:30,2019-05-27T16:00:00.000+06:30,2019-05-28T16:00:00.000+06:30,2019-05-28T17:20:00.000+06:30,1,2019-06-13,NA,NA,3,vGc6odWsEe7XY6syZVhXZd,3353,0a30b430-4634-4153-a9bc-107fc1a8a6ae,2019-07-03T05:32:25,58
2019-07-03T11:02:08.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:06:29.000+06:30,58,1,11,PL1005,PL1005,2019-05-29T15:20:00.000+06:30,2019-05-29T16:00:00.000+06:30,2019-05-30T16:00:00.000+06:30,2019-05-30T17:25:00.000+06:30,1,2019-06-12,NA,NA,1,vGc6odWsEe7XY6syZVhXZd,3354,a4050548-692e-454c-bf27-f22881ade61c,2019-07-03T05:36:47,59
2019-07-03T11:06:29.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:11:24.000+06:30,58,1,11,PL1006,PL1006,2019-06-03T15:40:00.000+06:30,2019-06-03T16:30:00.000+06:30,2019-06-04T16:30:00.000+06:30,2019-06-04T17:40:00.000+06:30,1,2019-06-12,NA,NA,1,vGc6odWsEe7XY6syZVhXZd,3355,09405a5d-1487-4253-9d35-729b3c78208b,2019-07-03T05:41:41,60
2019-07-03T11:11:24.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:18:27.000+06:30,59,1,11,PLc1001,PLc1001,2019-05-13T15:30:00.000+06:30,2019-05-13T16:00:00.000+06:30,2019-05-14T16:00:00.000+06:30,2019-05-14T17:15:00.000+06:30,1,2019-05-16,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3356,d07c8d7f-0ceb-4972-bca7-3acbc3cace1c,2019-07-03T05:48:45,61
2019-07-03T11:18:27.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:23:31.000+06:30,59,1,11,PLc1002,PLc1002,2019-05-16T16:00:00.000+06:30,2019-05-16T16:30:00.000+06:30,2019-05-17T16:30:00.000+06:30,2019-05-17T17:25:00.000+06:30,1,2019-06-06,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3357,c1159f47-d208-490b-acd5-ed8b24405686,2019-07-03T05:53:49,62
2019-07-03T11:23:31.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:28:26.000+06:30,59,1,11,PLc1003,PLc1003,2019-05-20T13:10:00.000+06:30,2019-05-20T13:30:00.000+06:30,2019-05-21T13:30:00.000+06:30,2019-05-21T14:45:00.000+06:30,1,2019-06-12,NA,NA,1,vGc6odWsEe7XY6syZVhXZd,3358,1522050f-db0e-4d31-aa53-19b32b840b83,2019-07-03T05:58:43,63
2019-07-03T11:28:26.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:40:14.000+06:30,59,1,11,PLc1004,PLc1004,2019-05-23T14:20:00.000+06:30,2019-05-23T15:00:00.000+06:30,2019-05-24T15:00:00.000+06:30,2019-05-24T16:15:00.000+06:30,1,2019-06-13,NA,NA,2,vGc6odWsEe7XY6syZVhXZd,3359,bfc5530a-c6bc-4f57-8ac9-a497e9fc0248,2019-07-03T06:10:32,64
2019-07-03T11:40:14.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:44:34.000+06:30,59,1,11,PLc1005,PLc1005,2019-05-27T15:30:00.000+06:30,2019-05-27T16:00:00.000+06:30,2019-05-28T16:00:00.000+06:30,2019-05-28T17:30:00.000+06:30,1,2019-06-13,NA,NA,2,vGc6odWsEe7XY6syZVhXZd,3360,7a9aea44-903b-4eaf-a7f5-00a2fa73f61f,2019-07-03T06:14:52,65
2019-07-03T11:44:34.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019-07-03T11:49:43.000+06:30,59,1,11,PLc1006,PLc1006,2019-05-30T15:15:00.000+06:30,2019-05-30T15:50:00.000+06:30,2019-05-31T15:50:00.000+06:30,2019-05-31T16:55:00.000+06:30,1,2019-06-12,NA,NA,1,vGc6odWsEe7XY6syZVhXZd,3361,bd3de757-a2ce-49c4-af16-1ccd8f1cc32d,2019-07-03T06:20:01,66
2019-07-03T11:58:38.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-03T12:01:26.000-07:00,57,1,12,MO1009,MO1009,2019-05-16T16:10:00.000-07:00,2019-05-16T16:30:00.000-07:00,2019-05-17T16:30:00.000-07:00,2019-05-17T17:20:00.000-07:00,1,2019-06-06,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3362,a1e2d4d9-53af-4d30-8590-8b7b2efc6383,2019-07-03T06:31:48,67
2019-07-03T12:01:26.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-03T12:04:53.000-07:00,57,1,12,MO1010,MO1010,2019-05-16T16:00:00.000-07:00,2019-05-16T16:30:00.000-07:00,2019-05-17T16:30:00.000-07:00,2019-05-17T17:20:00.000-07:00,1,2019-06-06,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3363,acfa0991-3ec2-4691-81ee-879cc15f3b68,2019-07-03T06:35:16,68
2019-07-03T12:04:53.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:PjOHYUg3oaPOibDP,2019-07-03T12:09:03.000-07:00,57,1,12,MO1011,MO1011,2019-05-28T15:10:00.000-07:00,2019-05-28T15:45:00.000-07:00,2019-05-29T15:45:00.000-07:00,2019-05-29T17:25:00.000-07:00,1,2019-06-13,NA,NA,4,vGc6odWsEe7XY6syZVhXZd,3364,b2cfe206-e2e0-4007-a3d3-b2d25d0e523d,2019-07-03T06:39:25,69
