h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_home_type,h_rainweek,h_population,h_c,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_dw_a,h_dw_a_other,h_dw_c,h_dw_c_other,h_dwbore_a,h_dwbore_a_other,h_dwbore_c,h_dwbore_c_other,h_dwwell_a,h_dwwell_a_other,h_dwwell_c,h_dwwell_c_other,h_dw_e_wt,h_dw_e_wt_other,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_bw_source,h_bw_source_other,h_bw_source_na,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_e,h_p_e_other,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_pl_a_th,h_pl_a_th_other,h_pl_a_tu,h_pl_a_tu_other,h_pl_a_tw,h_pl_a_tw_other,h_pl_a_tf,h_pl_a_tf_other,h_pl_a_ts,h_pl_a_ts_other,h_pl_a_od/1,h_pl_a_od/2,h_pl_a_od/3,h_pl_a_od/4,h_pl_a_od/5,h_pl_a_od/6,h_pl_a_od/7,h_pl_a_od_other,h_notes,h_enum,meta/instanceID,_uuid,_submission_time,_tags,_notes
2022,2019-10-14T11:20:00.000+02:00,-15.32454861 28.31463661 1196.0 4.5509996,-15.32454861,28.31463661,1196.0,4.5509996,382,1,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,True,False,False,False,False,False,False,n/a,n/a,Joackim choko,uuid:74dbfb80-6fba-40a8-9bab-eb358a7a5326,74dbfb80-6fba-40a8-9bab-eb358a7a5326,2019-10-14T09:56:28,,
2028,2019-10-14T08:38:00.000+02:00,-15.33327561 28.29628573 1241.0 4.5509996,-15.33327561,28.29628573,1241.0,4.5509996,382,2,0,3,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,5,n/a,2,n/a,2,n/a,3,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Zacharia,uuid:2eb656ab-8370-42fb-9a4b-38bc01ab3c8a,2eb656ab-8370-42fb-9a4b-38bc01ab3c8a,2019-10-14T10:18:22,,
2029,2019-10-14T08:57:00.000+02:00,-15.33302891 28.29732626 1244.0 6.068,-15.33302891,28.29732626,1244.0,6.068,382,2,0,6,1,4,n/a,4,n/a,3,n/a,5,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Zacharia,uuid:779d3e9f-7bdb-4c57-8a42-ec19c4417903,779d3e9f-7bdb-4c57-8a42-ec19c4417903,2019-10-14T10:18:22,,
2030,2019-10-14T09:29:00.000+02:00,-15.33315249 28.29820951 1239.0 9.101999,-15.33315249,28.29820951,1239.0,9.101999,382,1,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,False,False,False,True,False,False,n/a,n/a,Zacharia,uuid:af3bd110-b45f-416d-a4a0-3c3223425761,af3bd110-b45f-416d-a4a0-3c3223425761,2019-10-14T10:18:23,,
2025,2019-10-14T08:32:00.000+02:00,-15.334480000000001 28.297060000000002 1230.5 4.6,-15.334480000000001,28.297060000000002,1230.5,4.6,382,1,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,3,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:1ac9b7b4-9178-4176-8e57-f61fb5fdd2b4,1ac9b7b4-9178-4176-8e57-f61fb5fdd2b4,2019-10-14T10:19:45,,
2026,2019-10-14T08:55:00.000+02:00,-15.334118333333333 28.295926666666666 1231.4 4.8,-15.334118333333333,28.295926666666666,1231.4,4.8,382,1,0,4,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:5db173d0-1637-4af3-b9f6-b861b3958b71,5db173d0-1637-4af3-b9f6-b861b3958b71,2019-10-14T10:19:46,,
2027,2019-10-14T09:12:00.000+02:00,-15.335523333333333 28.29665166666667 1215.7 5.0,-15.335523333333333,28.29665166666667,1215.7,5.0,382,2,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:1b874dc0-bc10-4c75-9489-daca47c0aeaa,1b874dc0-bc10-4c75-9489-daca47c0aeaa,2019-10-14T10:19:47,,
2004,2019-10-14T09:56:00.000+02:00,-15.326646666666667 28.30345833333333 1227.9 4.7,-15.326646666666667,28.30345833333333,1227.9,4.7,382,1,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,1,n/a,2,n/a,n/a,3,n/a,4,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Chipo,uuid:911ec00f-738b-4771-b3b6-46513dfe970f,911ec00f-738b-4771-b3b6-46513dfe970f,2019-10-14T10:21:12,,
2005,2019-10-14T10:14:00.000+02:00,-15.327818333333335 28.30430833333333 1237.7 4.8,-15.327818333333335,28.30430833333333,1237.7,4.8,382,2,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,5,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Chipo,uuid:3e0acb02-14bb-4014-a787-b8c20e30b403,3e0acb02-14bb-4014-a787-b8c20e30b403,2019-10-14T10:21:12,,
2006,2019-10-14T10:35:00.000+02:00,-15.326986666666668 28.304905 1218.5 4.8,-15.326986666666668,28.304905,1218.5,4.8,382,1,0,5,1,4,n/a,4,n/a,4,n/a,5,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,3,n/a,5,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Chipo,uuid:b203b124-ad1b-43af-8df5-d8822b83ffe2,b203b124-ad1b-43af-8df5-d8822b83ffe2,2019-10-14T10:21:13,,
2009,2019-10-14T09:13:00.000+02:00,-15.325 28.309155 1204.1 1.5,-15.325,28.309155,1204.1,1.5,382,1,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,3,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:adba17b3-cce7-44fe-9044-792c415a7df2,adba17b3-cce7-44fe-9044-792c415a7df2,2019-10-14T10:21:15,,
2010,2019-10-14T09:32:00.000+02:00,-15.326898333333334 28.310715 1206.2 1.9,-15.326898333333334,28.310715,1206.2,1.9,382,1,0,5,1,4,n/a,4,n/a,2,n/a,2,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,3,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,True,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:a4869d40-5535-4fd8-854e-1055c5d91e5c,a4869d40-5535-4fd8-854e-1055c5d91e5c,2019-10-14T10:21:16,,
2012,2019-10-14T10:12:00.000+02:00,-15.327343333333333 28.315258333333336 1190.2 1.0,-15.327343333333333,28.315258333333336,1190.2,1.0,382,1,0,7,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,4,n/a,3,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:1a097dd2-2e8f-4ac3-947a-b87f8e49a6fc,1a097dd2-2e8f-4ac3-947a-b87f8e49a6fc,2019-10-14T10:21:17,,
2020,2019-10-14T08:34:00.000+02:00,-15.33534 28.297303333333335 1221.7 4.9,-15.33534,28.297303333333335,1221.7,4.9,382,2,0,6,1,4,n/a,4,n/a,5,n/a,5,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,2,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Annie Mumba,uuid:f6deb34d-f918-44e3-b310-5bf190a7174d,f6deb34d-f918-44e3-b310-5bf190a7174d,2019-10-14T10:26:56,,
2023,2019-10-14T08:48:00.000+02:00,-15.336326666666666 28.29533333333333 1222.2 4.7,-15.336326666666666,28.29533333333333,1222.2,4.7,382,2,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Annie Mumba,uuid:8e4e0fc2-d06a-4c23-8484-52fa853101f7,8e4e0fc2-d06a-4c23-8484-52fa853101f7,2019-10-14T10:26:57,,
2024,2019-10-14T08:59:00.000+02:00,-15.336938333333334 28.294340000000002 1205.3 3.4,-15.336938333333334,28.294340000000002,1205.3,3.4,382,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,1,n/a,n/a,3,n/a,4,n/a,2,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Annie Mumba,uuid:2c179147-b1dd-4e5c-b997-9a85f0f2e3e6,2c179147-b1dd-4e5c-b997-9a85f0f2e3e6,2019-10-14T10:26:59,,
2013,2019-10-14T09:25:00.000+02:00,-15.3244169 28.31512486 1204.0 4.5509996,-15.3244169,28.31512486,1204.0,4.5509996,382,1,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Keron,uuid:ea109261-b3f8-4a77-b392-cf80d5df1866,ea109261-b3f8-4a77-b392-cf80d5df1866,2019-10-14T10:32:28,,
2014,2019-10-14T09:46:00.000+02:00,-15.32558602 28.31436194 1205.0 4.5509996,-15.32558602,28.31436194,1205.0,4.5509996,382,2,0,4,1,4,n/a,4,n/a,4,n/a,5,n/a,3,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,5,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Keron,uuid:4c8c2707-5db9-4985-bea7-feb94898b14b,4c8c2707-5db9-4985-bea7-feb94898b14b,2019-10-14T10:32:29,,
2015,2019-10-14T10:12:00.000+02:00,-15.32613232 28.3127657 1192.0 4.5509996,-15.32613232,28.3127657,1192.0,4.5509996,382,2,0,8,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Keron,uuid:519fba81-3709-4c82-bffb-e86de4d81fb8,519fba81-3709-4c82-bffb-e86de4d81fb8,2019-10-14T10:32:30,,
2007,2019-10-14T09:06:00.000+02:00,-15.3249025 28.30717625 1208.1912841796875 4.288,-15.3249025,28.30717625,1208.1912841796875,4.288,382,2,0,7,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:94ef359f-be68-413f-9013-24da22fd0109,94ef359f-be68-413f-9013-24da22fd0109,2019-10-14T11:33:21,,
2008,2019-10-14T09:27:00.000+02:00,-15.3259104 28.31151797 1209.6806640625 4.288,-15.3259104,28.31151797,1209.6806640625,4.288,382,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,n/a,2,n/a,2,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,True,False,True,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:e3f13a6c-779b-4b2f-ac0c-5a43bf16dff7,e3f13a6c-779b-4b2f-ac0c-5a43bf16dff7,2019-10-14T11:33:22,,
2011,2019-10-14T09:51:00.000+02:00,-15.32691679 28.31419599 1154.0728759765625 4.288,-15.32691679,28.31419599,1154.0728759765625,4.288,382,1,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,5,n/a,5,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,3,n/a,3,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:4839411b-64ff-4a99-b251-c97fdee69100,4839411b-64ff-4a99-b251-c97fdee69100,2019-10-14T11:33:23,,
2039,2019-10-15T08:56:00.000+02:00,-15.33448148 28.30576746 1228.928466796875 4.288,-15.33448148,28.30576746,1228.928466796875,4.288,382,2,0,5,1,4,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,False,False,False,True,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:bf39bbd8-3c6d-43ab-9c18-7d71254a54fd,bf39bbd8-3c6d-43ab-9c18-7d71254a54fd,2019-10-15T10:07:56,,
2042,2019-10-15T09:48:00.000+02:00,-15.33452907 28.31704501 1220.8355712890625 4.288,-15.33452907,28.31704501,1220.8355712890625,4.288,382,2,0,7,1,4,n/a,4,n/a,3,n/a,3,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,False,False,False,False,True,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:44dc7c3a-a2d2-4b4e-9311-83242c1e7e73,44dc7c3a-a2d2-4b4e-9311-83242c1e7e73,2019-10-15T10:07:57,,
2046,2019-10-15T10:01:00.000+02:00,-15.33434123 28.31815215 1212.535400390625 4.288,-15.33434123,28.31815215,1212.535400390625,4.288,382,1,0,6,1,4,n/a,4,n/a,4,n/a,5,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:07545880-156f-4d82-9e85-3f59facd4d68,07545880-156f-4d82-9e85-3f59facd4d68,2019-10-15T10:07:57,,
2031,2019-10-15T08:52:00.000+02:00,-15.33433044 28.30668111 1223.0 4.5509996,-15.33433044,28.30668111,1223.0,4.5509996,382,1,0,4,1,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,2,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:d7172490-793d-49d0-8db8-7711a8266de4,d7172490-793d-49d0-8db8-7711a8266de4,2019-10-15T10:08:37,,
2032,2019-10-15T09:09:00.000+02:00,-15.33432048 28.30802099 1235.0 4.5509996,-15.33432048,28.30802099,1235.0,4.5509996,382,2,0,9,1,5,n/a,5,n/a,4,n/a,4,n/a,1,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:974db923-1a9b-4f81-bf6d-e5d1c9f14baa,974db923-1a9b-4f81-bf6d-e5d1c9f14baa,2019-10-15T10:08:38,,
2033,2019-10-15T09:24:00.000+02:00,-15.33494728 28.30898778 1224.0 4.5509996,-15.33494728,28.30898778,1224.0,4.5509996,382,2,0,4,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,3,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,False,False,False,True,False,False,n/a,n/a,Muleya,uuid:2b447cb8-96a9-411e-8446-217943b1235a,2b447cb8-96a9-411e-8446-217943b1235a,2019-10-15T10:08:39,,
2034,2019-10-15T09:36:00.000+02:00,-15.33588863 28.30824488 1235.0 4.5509996,-15.33588863,28.30824488,1235.0,4.5509996,382,2,0,7,1,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,2,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Muleya,uuid:5a9e0f9a-e053-44c9-852c-773f577c14e8,5a9e0f9a-e053-44c9-852c-773f577c14e8,2019-10-15T10:08:39,,
2041,2019-10-15T09:13:00.000+02:00,-15.33360094 28.30462499 1217.5560302734375 4.288,-15.33360094,28.30462499,1217.5560302734375,4.288,382,2,0,5,1,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,3,n/a,3,n/a,2,n/a,3,n/a,3,n/a,2,n/a,n/a,2,n/a,2,n/a,1,n/a,3,n/a,3,n/a,3,n/a,3,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Mulemwa Mukelabai,uuid:a2716eec-59f6-47b9-b0d8-634064dd71d8,a2716eec-59f6-47b9-b0d8-634064dd71d8,2019-10-15T10:10:08,,
2040,2019-10-15T08:53:00.000+02:00,-15.334311666666668 28.305335 1207.9 4.8,-15.334311666666668,28.305335,1207.9,4.8,382,1,0,7,1,4,n/a,4,n/a,4,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,2,n/a,3,n/a,2,n/a,n/a,4,n/a,3,n/a,2,n/a,4,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,True,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:df113808-c9a3-4b38-bb89-4e8de7eef92e,df113808-c9a3-4b38-bb89-4e8de7eef92e,2019-10-15T10:13:53,,
2043,2019-10-15T09:11:00.000+02:00,-15.334791666666668 28.316631666666662 1221.7 2.9,-15.334791666666668,28.316631666666662,1221.7,2.9,382,1,0,8,1,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,1,n/a,1,n/a,4,n/a,4,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,1,n/a,n/a,1,n/a,5,n/a,1,n/a,1,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:bc5a582f-8e8d-4a2d-ad8d-664d4744a929,bc5a582f-8e8d-4a2d-ad8d-664d4744a929,2019-10-15T10:13:53,,
2044,2019-10-15T09:49:00.000+02:00,-15.333761666666666 28.31668666666667 1214.5 2.6,-15.333761666666666,28.31668666666667,1214.5,2.6,382,2,0,6,1,4,n/a,4,n/a,3,n/a,3,n/a,2,n/a,2,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,4,n/a,4,n/a,1,n/a,4,n/a,4,n/a,3,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,3,n/a,True,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:ebcff2cd-7366-4499-8fe2-d905fd3117d5,ebcff2cd-7366-4499-8fe2-d905fd3117d5,2019-10-15T10:13:54,,
2045,2019-10-15T10:05:00.000+02:00,-15.334636666666665 28.3177 1222.5 10.0,-15.334636666666665,28.3177,1222.5,10.0,382,2,0,3,1,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,2,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,4,n/a,1,n/a,3,n/a,3,n/a,2,n/a,n/a,1,n/a,1,n/a,1,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,True,True,False,False,False,False,False,n/a,n/a,Mwewa kasonde,uuid:c3f587f9-2422-47cd-a346-e9905311ccac,c3f587f9-2422-47cd-a346-e9905311ccac,2019-10-15T10:14:07,,
2063,2019-10-15T08:37:00.000+02:00,-15.343681666666665 28.28753166666667 1245.4 5.0,-15.343681666666665,28.28753166666667,1245.4,5.0,382,1,0,9,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,3,n/a,3,n/a,3,n/a,1,n/a,1,n/a,4,n/a,4,n/a,2,n/a,1,n/a,1,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,3,n/a,3,n/a,1,n/a,1,n/a,2,n/a,2,n/a,3,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:26604cc6-ffdb-414e-9694-1e142e8a537b,26604cc6-ffdb-414e-9694-1e142e8a537b,2019-10-15T10:17:06,,
2064,2019-10-15T09:11:00.000+02:00,-15.343148333333334 28.286238333333337 1242.1 4.7,-15.343148333333334,28.286238333333337,1242.1,4.7,382,2,0,6,1,4,n/a,4,n/a,4,n/a,4,n/a,3,n/a,3,n/a,4,n/a,4,n/a,1,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,1,n/a,2,n/a,n/a,3,n/a,3,n/a,1,n/a,4,n/a,4,n/a,1,n/a,1,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,False,True,False,False,False,False,False,n/a,n/a,Jennifer,uuid:e420a947-84b2-4ae7-a6f9-11ff8c052ee9,e420a947-84b2-4ae7-a6f9-11ff8c052ee9,2019-10-15T10:17:07,,
