col_neighborhood,col_sample_type,col_id,col_id_val,col_start,action,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_id,col_bw_cl_free,col_bw_cl_total,col_f_latrine_distance,col_p_type,col_p_type_other,col_p_num,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_gender,col_l_toilet_hw,col_s_type,col_s_type_other,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_notes,col_enum,col_photo,meta/instanceID,_uuid,_submission_time,_tags,_notes
312,3,1037,1037,2019-01-14T13:11:00.000+03,,0.27981833333333334 32.55173666666667 1184.6 5.0,0.279818333,32.55173667,1184.6,5,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:8d03d3ac-0c30-45f5-8c4a-9b79befe599e,8d03d3ac-0c30-45f5-8c4a-9b79befe599e,2019-01-14T14:09:31,,
312,3,1038,1038,2019-01-14T13:15:00.000+03,,0.2797483333333333 32.551695 1189.0 4.8,0.279748333,32.551695,1189,4.8,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:a44d8921-cacf-436b-8887-39782f55a538,a44d8921-cacf-436b-8887-39782f55a538,2019-01-14T14:09:33,,
312,3,1039,1039,2019-01-14T13:23:00.000+03,,0.28004833333333334 32.551696666666665 1186.8 4.2,0.280048333,32.55169667,1186.8,4.2,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b0047b5b-3ee1-4fda-8223-ed69f5169d37,b0047b5b-3ee1-4fda-8223-ed69f5169d37,2019-01-14T14:09:35,,
312,3,1040,1040,2019-01-14T13:27:00.000+03,,0.28012333333333334 32.55179833333333 1187.1 4.3,0.280123333,32.55179833,1187.1,4.3,2,0,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:520e0056-99df-4489-97ad-58f216d507e2,520e0056-99df-4489-97ad-58f216d507e2,2019-01-14T14:09:37,,
311,9,1051,1051,2018-11-16T11:52:00.000+03,,n/a,n/a,n/a,n/a,n/a,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:b1bca057-45f2-42d4-860c-6ba056af3a07,b1bca057-45f2-42d4-860c-6ba056af3a07,2019-01-14T14:17:59,,
311,9,1052,1052,2018-11-16T12:24:00.000+03,,0.36133666666666664 32.55972 1163.3 5.0,0.361336667,32.55972,1163.3,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:01ffc04e-4c43-4264-855e-da6b1eed7152,01ffc04e-4c43-4264-855e-da6b1eed7152,2018-11-26T17:45:37,,
311,9,1053,1053,2018-11-16T12:25:00.000+03,,0.3608116666666667 32.55971 1163.4 4.4,0.360811667,32.55971,1163.4,4.4,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:58d8f025-2cee-49b4-896f-9e80486b4cdf,58d8f025-2cee-49b4-896f-9e80486b4cdf,2018-11-26T17:45:39,,
311,9,1054,1054,2018-11-16T13:06:00.000+03,,0.35645666666666664 32.56171166666666 1179.0 4.9,0.356456667,32.56171167,1179,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:65c8ddc1-50bd-4757-a42a-d2257a8a1701,65c8ddc1-50bd-4757-a42a-d2257a8a1701,2019-01-14T14:18:06,,
311,9,1055,1055,2018-11-16T12:44:00.000+03,del,0.35838166666666665 32.56135166666666 1164.1 4.9,0.358381667,32.56135167,1164.1,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:1a0d408f-1d63-4c21-a261-505235cc4466,1a0d408f-1d63-4c21-a261-505235cc4466,2018-11-26T17:45:44,,
311,9,1055,1055,2019-01-17T13:28:00.000+03,,0.35839 32.56138 1139.7 4.9,0.35839,32.56138,1139.7,4.9,2,1,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,1,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:35a368f4-5dd6-4a99-b3fa-7c308d3afbd4,35a368f4-5dd6-4a99-b3fa-7c308d3afbd4,2019-01-17T15:00:01,,
311,9,1056,1056,2018-11-16T12:46:00.000+03,,0.3583983333333334 32.56136166666667 1164.5 4.2,0.358398333,32.56136167,1164.5,4.2,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:6b3c1ea8-9be0-4477-b9cb-39b840dd5093,6b3c1ea8-9be0-4477-b9cb-39b840dd5093,2018-11-26T17:45:46,,
311,9,1057,1057,2019-01-17T13:37:00.000+03,,0.36000166666666666 32.560595 1152.7 5.0,0.360001667,32.560595,1152.7,5,2,1,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:28d9c399-48e7-4ffb-a971-d958adb34fad,28d9c399-48e7-4ffb-a971-d958adb34fad,2019-01-17T15:00:06,,
311,9,1059,1059,2018-11-16T12:29:00.000+03,,0.36044166666666666 32.55919166666667 1163.3 4.7,0.360441667,32.55919167,1163.3,4.7,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:a493e8f2-4c88-4c92-adf9-7f0869f1c7ac,a493e8f2-4c88-4c92-adf9-7f0869f1c7ac,2018-11-26T17:45:40,,
311,9,1060,1060,2018-11-16T12:32:00.000+03,,0.36049666666666663 32.55916833333333 1163.9 5.0,0.360496667,32.55916833,1163.9,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,0,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:ff953154-618e-4f63-ae00-f78e61fc3c8b,ff953154-618e-4f63-ae00-f78e61fc3c8b,2018-11-26T17:45:42,,
313,9,1061,1061,2018-11-23T13:21:00.000+03,id,0.33267166666666664 32.635891666666666 1169.6 6.7,0.332671667,32.63589167,1169.6,6.7,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:181ac832-9103-4ee4-ab53-91987444fb9b,181ac832-9103-4ee4-ab53-91987444fb9b,2018-11-26T17:48:02,,
313,9,1061,1061,2019-01-29T10:24:00.000+03,,0.33545833333333336 32.63482666666666 1169.4 4.9,0.335458333,32.63482667,1169.4,4.9,1,1,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:1838e0e2-2337-411e-aa9c-5c858d08f992,1838e0e2-2337-411e-aa9c-5c858d08f992,2019-01-30T07:51:05,,
313,9,1062,1062,2018-11-23T13:23:00.000+03,id,0.33266333333333337 32.63596166666667 1169.8 4.9,0.332663333,32.63596167,1169.8,4.9,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:9dd3cbed-e813-4d69-b758-57a335bcba47,9dd3cbed-e813-4d69-b758-57a335bcba47,2018-11-26T17:48:04,,
313,9,1063,1063,2018-11-23T13:29:00.000+03,id,0.3333566666666667 32.63563 1147.7 5.7,0.333356667,32.63563,1147.7,5.7,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:4a8b6034-85b1-4572-9e30-2a7c5da56d50,4a8b6034-85b1-4572-9e30-2a7c5da56d50,2018-11-26T17:48:06,,
313,9,1064,1064,2018-11-23T13:30:00.000+03,id,0.33386666666666664 32.63681166666667 1147.8 4.9,0.333866667,32.63681167,1147.8,4.9,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:2377a95d-edd8-4d8f-b137-99210ee555c4,2377a95d-edd8-4d8f-b137-99210ee555c4,2018-11-26T17:48:08,,
313,9,1065,1065,2018-11-23T13:36:00.000+03,id,0.33460833333333334 32.635905 1153.7 5.2,0.334608333,32.635905,1153.7,5.2,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:1e074e98-d0ef-4680-87c1-adec3bae09d7,1e074e98-d0ef-4680-87c1-adec3bae09d7,2018-11-26T17:48:10,,
313,9,1065,1065,2019-01-29T11:13:00.000+03,del,0.33465333333333336 32.635909999999996 1165.5 5.0,0.334653333,32.63591,1165.5,5,1,1,n/a,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,No protected but covered,Masaba Chris,1,uuid:def3610f-1e23-4e2c-b800-2bca9c4c08cf,def3610f-1e23-4e2c-b800-2bca9c4c08cf,2019-01-30T07:51:20,,
313,9,1066,1066,2018-11-23T13:38:00.000+03,id,0.334725 32.63589 1153.7 13.0,0.334725,32.63589,1153.7,13,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:7949d6fc-5402-4e35-86e0-34aeb78f4559,7949d6fc-5402-4e35-86e0-34aeb78f4559,2018-11-26T17:48:12,,
313,9,1067,1067,2018-11-23T13:48:00.000+03,id,0.335395 32.634856666666664 1153.7 8.1,0.335395,32.63485667,1153.7,8.1,1,0,1,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:d14f16dc-dc6e-4d82-ac00-676136571716,d14f16dc-dc6e-4d82-ac00-676136571716,2018-11-26T17:48:14,,
313,9,1068,1068,2018-11-23T13:49:00.000+03,id,0.3355616666666667 32.634695 1153.6 7.2,0.335561667,32.634695,1153.6,7.2,1,0,1,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:330f9d15-1070-4bb8-84e7-f785bf2d6443,330f9d15-1070-4bb8-84e7-f785bf2d6443,2018-11-26T17:48:16,,
313,9,1068,1068,2019-01-29T10:42:00.000+03,,0.33514166666666667 32.635305 1167.1 4.7,0.335141667,32.635305,1167.1,4.7,1,1,n/a,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:c64f60d7-59cf-4415-8ef5-804423698bcb,c64f60d7-59cf-4415-8ef5-804423698bcb,2019-01-30T07:51:16,,
313,9,1069,1069,2018-11-23T13:52:00.000+03,id,0.335315 32.63182166666666 1161.7 5.4,0.335315,32.63182167,1161.7,5.4,1,0,1,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:ca74443b-8044-47d6-8d37-01b35b869055,ca74443b-8044-47d6-8d37-01b35b869055,2018-11-26T17:48:18,,
313,9,1070,1070,2018-11-23T14:00:00.000+03,id,n/a,n/a,n/a,n/a,n/a,1,0,1,n/a,n/a,n/a,n/a,n/a,1,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Constance,1,uuid:a97d8cd4-73f9-4682-9df3-ebdb76d99b36,a97d8cd4-73f9-4682-9df3-ebdb76d99b36,2018-11-26T17:48:20,,
310,9,1071,1071,2019-01-09T11:31:00.000+03,,0.34498500000000004 32.58727666666667 1162.5 4.9,0.344985,32.58727667,1162.5,4.9,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:7885df6c-3e75-420e-9f3c-101b3615ec41,7885df6c-3e75-420e-9f3c-101b3615ec41,2019-01-17T13:39:29,,
310,9,1072,1072,2019-01-09T11:46:00.000+03,,0.34479 32.587125 1149.9 4.7,0.34479,32.587125,1149.9,4.7,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:b81d300c-9185-433b-a921-55bab4490387,b81d300c-9185-433b-a921-55bab4490387,2019-01-17T13:39:42,,
309,9,1073,1073,2018-12-14T10:05:00.000+03,del,0.2987966666666667 32.624114999999996 1117.8 5.0,0.298796667,32.624115,1117.8,5,2,0,1,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:f2d5421d-a683-4b7c-afd8-77c61efe28ef,f2d5421d-a683-4b7c-afd8-77c61efe28ef,2018-12-14T15:56:06,,
310,9,1073,1073,2019-01-09T11:58:00.000+03,,0.3444816666666667 32.58710833333334 1164.5 5.0,0.344481667,32.58710833,1164.5,5,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:3c394a39-ba43-4658-975f-ca4cb6405da1,3c394a39-ba43-4658-975f-ca4cb6405da1,2019-01-17T13:39:47,,
310,9,1074,1074,2019-01-09T12:04:00.000+03,,0.3444733333333333 32.586998333333334 1185.3 4.9,0.344473333,32.58699833,1185.3,4.9,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:4199dbfb-2147-430c-bc92-26b88af94940,4199dbfb-2147-430c-bc92-26b88af94940,2019-01-17T13:39:51,,
310,9,1075,1075,2019-01-09T12:19:00.000+03,,0.3440283333333333 32.586800000000004 1181.7 4.7,0.344028333,32.5868,1181.7,4.7,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:bd0916d7-5d0f-42ea-8dca-214fe96cad45,bd0916d7-5d0f-42ea-8dca-214fe96cad45,2019-01-17T13:39:57,,
309,9,1076,1076,2018-12-14T10:51:00.000+03,del,0.300655 32.621725 1147.8 4.8,0.300655,32.621725,1147.8,4.8,2,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:11e7990c-e7f2-4624-9285-16cc24cf62ad,11e7990c-e7f2-4624-9285-16cc24cf62ad,2018-12-14T15:58:05,,
310,9,1076,1076,2019-01-09T15:54:00.000+03,,0.34534000000000004 32.58545 1175.2 3.5,0.34534,32.58545,1175.2,3.5,2,0,1,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:17838a69-98d7-4e1d-88b1-5c00a2c17155,17838a69-98d7-4e1d-88b1-5c00a2c17155,2019-01-18T11:36:16,,
310,9,1077,1077,2019-01-09T16:19:00.000+03,,0.3453616666666666 32.592255 1175.0 4.5,0.345361667,32.592255,1175,4.5,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:bf23f883-ace1-433f-b312-ec98e7a3fb30,bf23f883-ace1-433f-b312-ec98e7a3fb30,2019-01-18T11:36:36,,
310,9,1078,1078,2019-01-09T16:34:00.000+03,,0.3452083333333333 32.591454999999996 1187.2 4.7,0.345208333,32.591455,1187.2,4.7,1,0,1,n/a,n/a,n/a,n/a,n/a,4,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:30e87c25-bd40-4148-bd6b-ee3af8ccecc1,30e87c25-bd40-4148-bd6b-ee3af8ccecc1,2019-01-18T11:36:42,,
310,9,1079,1079,2019-01-09T16:40:00.000+03,,0.345105 32.592038333333335 1197.5 4.8,0.345105,32.59203833,1197.5,4.8,1,0,1,n/a,n/a,n/a,n/a,n/a,5,n/a,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Masaba Chris,1,uuid:8f448f42-906c-408c-a629-e797225fe226,8f448f42-906c-408c-a629-e797225fe226,2019-01-18T11:36:44,,
