"deviceid","h_id","h_start","h_coordinates","X_h_coordinates_latitude","X_h_coordinates_longitude","X_h_coordinates_altitude","X_h_coordinates_precision","h_neighborhood","h_home_type","h_rainweek","h_population","h_c","h_s","h_s_a","h_s_a_other","h_s_c","h_s_c_other","h_d","h_d_a","h_d_a_other","h_d_c","h_d_c_other","h_f","h_f_a","h_f_a_other","h_f_c","h_f_c_other","h_dw","h_dw_a","h_dw_a_other","h_dw_c","h_dw_c_other","h_dw_e_wt_note","h_dw_e_wt","h_dw_e_wt_other","h_o","h_o_a","h_o_a_other","h_o_c","h_o_c_other","h_bw","h_bw_a","h_bw_a_other","h_bw_c","h_bw_c_other","h_p","h_p_a","h_p_a_other","h_p_c","h_p_c_other","h_p_e","h_p_e_other","h_sf","h_sf_a","h_sf_a_other","h_sf_c","h_sf_c_other","h_l","h_l_a","h_l_a_other","h_l_c","h_l_c_other","h_pl","h_pl_a_th","h_pl_a_th_other","h_pl_a_tu","h_pl_a_tu_other","h_pl_a_tw","h_pl_a_tw_other","h_pl_a_tf","h_pl_a_tf_other","h_pl_a_ts","h_pl_a_ts_other","h_pl_a_od","h_pl_a_od.1","h_pl_a_od.2","h_pl_a_od.3","h_pl_a_od.4","h_pl_a_od.5","h_pl_a_od.6","h_pl_a_od.7","h_pl_a_od_other","h_end","h_notes","h_enum","X_id","X_uuid","X_submission_time","X_index","h_odw","h_odw_a","h_odw_a_other","h_odw_c","h_odw_c_other","h_odw2","h_odw2_a","h_odw2_a_other","h_odw2_c","h_odw2_c_other","h_extra_data","dply_num","h_UID","h_date","neighb_UID","city.x","citylabel","city.y"
,1057,"2019-11-15T10:47:00.000Z","14.782618333333335 -17.36891166666667 18.8 4.2",14.7826183333333,-17.3689116666667,18.8,4.2,409,2,0,8,1,,,"",,"",,6,"Il y a pas de
 Canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Sokhna sall","Abdou Aziz fall",,"ac22d326-7830-4ef6-9dc9-ffae87dbfb14","2019-11-15T16:54:17",,,,"",,"",,,"",,"",0,12,"12_1057","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1058,"2019-11-15T11:05:00.000Z","14.783151666666667 -17.368675 -23.1 5.0",14.7831516666667,-17.368675,-23.1,5,409,2,0,10,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","Sabel toure","Abdou Aziz fall",,"58cd4876-07f6-4550-a2d9-e1fbf5b7063b","2019-11-15T16:54:17",,,,"",,"",,,"",,"",0,12,"12_1058","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1059,"2019-11-15T11:26:00.000Z","14.783288333333333 -17.36858 72.7 5.0",14.7832883333333,-17.36858,72.7,5,409,2,0,8,1,,,"",,"",,6,"Y'a pas canal",6,"Y'a pas canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Ndeye fatou mbaye","Abdou Aziz fall",,"42780293-ec62-4e07-b60c-9494e48a83da","2019-11-15T16:54:18",,,,"",,"",,,"",,"",0,12,"12_1059","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1060,"2019-11-15T11:39:00.000Z","14.783585 -17.368513333333333 90.0 5.0",14.783585,-17.3685133333333,90,5,409,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Yacine dial fall","Abdou Aziz fall",,"c1b1b71c-b7cc-413d-aab6-41d430182b1c","2019-11-15T16:54:18",,,,"",,"",,,"",,"",0,12,"12_1060","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1061,"2019-11-15T11:54:00.000Z","14.784068333333334 -17.368260000000003 23.1 5.0",14.7840683333333,-17.36826,23.1,5,409,2,0,40,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas de canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,6,"Il le prépare chez eux il donne pas de l argent a ses enfants",6,"Ils préparent chez eux",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Serigne mbacke mbaye","Abdoul Aziz fall",,"36969ac5-0560-48ab-93e9-7a44a45aacd6","2019-11-15T16:54:19",,,,"",,"",,,"",,"",0,12,"12_1061","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1062,"2019-11-15T12:37:00.000Z","14.783135 -17.369398333333333 70.5 4.8",14.783135,-17.3693983333333,70.5,4.8,409,2,0,10,1,,,"",,"",,6,"Y'a pas de canal",6,"Y'a pas canal",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Samba mbaye","Abdou Aziz fall",,"8e958930-3e7d-4086-92f5-132a790ddf89","2019-11-15T16:54:19",,,,"",,"",,,"",,"",0,12,"12_1062","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1063,"2019-11-15T12:53:00.000Z","14.782028333333335 -17.369188333333334 14.8 4.8",14.7820283333333,-17.3691883333333,14.8,4.8,409,2,0,15,1,,,"",,"",,6,"Y'a pas de canal",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Binta sonko","Abdou Aziz fall",,"4b79bd44-5cd3-4cf6-95bb-41514c748c4e","2019-11-15T16:54:20",,,,"",,"",,,"",,"",0,12,"12_1063","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1064,"2019-11-15T13:04:00.000Z","14.781868333333334 -17.368955000000003 57.9 5.0",14.7818683333333,-17.368955,57.9,5,409,2,0,30,1,,,"",,"",,6,"Loin du canal",6,"Loin du canal",,6,"Pas d'eau stagnante",6,"Pas d'eau stagnante",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Aissatou balde","Abdou Aziz fall",,"941dd690-6c19-4355-917f-c06a2162fcb1","2019-11-15T16:54:20",,,,"",,"",,,"",,"",0,12,"12_1064","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1065,"2019-11-15T10:32:00.000Z","14.783240000000001 -17.369466666666664 20.7 4.9",14.78324,-17.3694666666667,20.7,4.9,409,1,0,18,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"545b724e-c4ea-4965-8409-2648f8e599ec","2019-11-15T16:59:01",,,,"",,"",,,"",,"",0,12,"12_1065","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1066,"2019-11-15T10:41:00.000Z","14.78343 -17.369356666666665 20.1 4.9",14.78343,-17.3693566666667,20.1,4.9,409,1,0,7,1,,,"",,"",,4,"",4,"",,4,"",3,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,2,"",2,,1,"","",0,0,0,0,1,0,0,"","","","Salimata Ciss",,"af1cdfdb-b6ab-4168-84aa-c4858af4e8b2","2019-11-15T16:59:01",,,,"",,"",,,"",,"",0,12,"12_1066","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1067,"2019-11-15T10:51:00.000Z","14.783813333333335 -17.36959166666667 9.7 4.5",14.7838133333333,-17.3695916666667,9.7,4.5,409,2,0,35,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,5,,3,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,2,"",1,,4,"","",0,1,0,0,0,0,0,"","","","Salimata Ciss",,"a5538406-f3b3-4e5f-86b8-b59a51acfaa2","2019-11-15T16:59:02",,,,"",,"",,,"",,"",0,12,"12_1067","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1068,"2019-11-15T11:04:00.000Z","14.783435 -17.36958 -177.1 4.8",14.783435,-17.36958,-177.1,4.8,409,2,0,10,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,2,"",2,,4,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"595c09e6-b2e3-4528-995e-145078472895","2019-11-15T16:59:02",,,,"",,"",,,"",,"",0,12,"12_1068","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1069,"2019-11-15T11:30:00.000Z","14.783665000000001 -17.368733333333335 38.2 5.0",14.783665,-17.3687333333333,38.2,5,409,1,0,13,1,,,"",,"",,4,"",4,"",,4,"",4,"",,1,"",1,"",,2,"",,,,,,,3,,3,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"a3c7a6f3-7b82-4512-b117-3dcb00862e27","2019-11-15T16:59:03",,,,"",,"",,,"",,"",0,12,"12_1069","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1070,"2019-11-15T11:53:00.000Z","14.783228333333334 -17.368918333333333 17.6 4.7",14.7832283333333,-17.3689183333333,17.6,4.7,409,1,0,8,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,2,"",2,,1,"","",0,0,0,0,1,0,0,"","","","Salimata Ciss",,"e6bb0c0f-e731-43c7-adc2-5e00f2f52b38","2019-11-15T16:59:03",,,,"",,"",,,"",,"",0,12,"12_1070","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1071,"2019-11-15T12:16:00.000Z","14.783313333333334 -17.368878333333335 11.8 4.6",14.7833133333333,-17.3688783333333,11.8,4.6,409,1,0,10,1,,,"",,"",,3,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,2,,2,,,3,"",3,"",1,"",,2,"",2,"",,,"",,"",,1,"",1,,2,"",2,,1,"","",1,0,0,0,0,0,0,"","","","Salimata Ciss",,"8f49ce7f-9101-4e65-8bfa-78533854b6f7","2019-11-15T16:59:03",,,,"",,"",,,"",,"",0,12,"12_1071","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1072,"2019-11-15T11:46:00.000+01:00","14.78199 -17.37027833333333 2.7 4.8",14.78199,-17.3702783333333,2.7,4.8,409,2,0,15,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Les enfants ont des problèmes de santé comme la diarrhée ","Adama ndiaye ",,"e73e7158-8910-421e-afc5-f1f6977716cb","2019-11-15T17:05:55",,,,"",,"",,,"",,"",0,12,"12_1072","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1073,"2019-11-15T12:09:00.000+01:00","14.781748333333333 -17.369998333333335 45.5 4.5",14.7817483333333,-17.3699983333333,45.5,4.5,409,2,0,9,1,,,"",,"",,4,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Remerciements ","Adama ndiaye ",,"57b9a2bb-9c12-438c-b0be-f456f836455e","2019-11-15T17:05:55",,,,"",,"",,,"",,"",0,12,"12_1073","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1074,"2019-11-15T12:28:00.000+01:00","14.781718333333334 -17.370113333333332 57.4 4.3",14.7817183333333,-17.3701133333333,57.4,4.3,409,1,0,21,1,,,"",,"",,4,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye ",,"4f2d5de3-d5f6-4c71-acfb-0204e41b8c84","2019-11-15T17:05:56",,,,"",,"",,,"",,"",0,12,"12_1074","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1075,"2019-11-15T12:49:00.000+01:00","14.781844999999999 -17.37049 35.2 4.8",14.781845,-17.37049,35.2,4.8,409,1,0,20,1,,,"",,"",,4,"",4,"",,3,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye",,"cb650f20-8b87-4933-b1e8-0164a864d7a9","2019-11-15T17:05:56",,,,"",,"",,,"",,"",0,12,"12_1075","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1076,"2019-11-15T13:11:00.000+01:00","14.781858333333332 -17.369596666666666 -10.0 4.9",14.7818583333333,-17.3695966666667,-10,4.9,409,1,0,7,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye",,"9e49c076-5a8b-443b-b007-b3dda63d4bec","2019-11-15T17:05:56",,,,"",,"",,,"",,"",0,12,"12_1076","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1077,"2019-11-15T13:32:00.000+01:00","14.781794999999999 -17.369555 -15.2 4.9",14.781795,-17.369555,-15.2,4.9,409,1,0,9,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Adama ndiaye.",,"f3225680-a265-4816-8e87-c9eaa6edf257","2019-11-15T17:05:57",,,,"",,"",,,"",,"",0,12,"12_1077","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1078,"2019-11-15T11:07:00.000Z","14.781773333333335 -17.369224999999997 29.0 2.6",14.7817733333333,-17.369225,29,2.6,409,1,0,25,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Vidange de. Fosse.  Raproche","Ndeyeamie leye",,"45bdb9b6-f8f1-493c-9b7a-f8c1bd1f93c1","2019-11-15T17:24:31",,,,"",,"",,,"",,"",0,12,"12_1078","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1079,"2019-11-15T11:24:00.000Z","14.782150000000001 -17.36890833333333 10.0 3.1",14.78215,-17.3689083333333,10,3.1,409,1,0,8,1,,,"",,"",,3,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,2,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",1,0,0,0,0,0,0,"","","eau stagnante dans les maisons abandonné. Plus insecurite. Et insalubrite","Ndeye amie leye",,"c0d4c94d-4a38-4001-bfd8-d966fece5475","2019-11-15T17:24:31",,,,"",,"",,,"",,"",0,12,"12_1079","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1080,"2019-11-15T11:44:00.000Z","14.782381666666668 -17.368796666666665 12.4 2.7",14.7823816666667,-17.3687966666667,12.4,2.7,409,1,0,15,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Continuation. Des travaux de canalisations de drainage des eaux de pluie ","Ndeye amie leye ",,"5ca45e5d-06b3-4a58-b48d-74b0b919ad77","2019-11-15T17:24:32",,,,"",,"",,,"",,"",0,12,"12_1080","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1081,"2019-11-15T12:05:00.000Z","14.782513333333334 -17.368538333333333 4.2 1.8",14.7825133333333,-17.3685383333333,4.2,1.8,409,1,0,9,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,4,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Toilettes. Un abri de. Zinc. 2enfants handicap de 10 et18,ans. Famille deminue","Ndeye amie leye ",,"f4327e5a-e6c4-4ed0-9183-9475364f2afa","2019-11-15T17:24:32",,,,"",,"",,,"",,"",0,12,"12_1081","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1082,"2019-11-15T12:30:00.000Z","14.781368333333335 -17.369028333333333 19.0 2.6",14.7813683333333,-17.3690283333333,19,2.6,409,1,0,25,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",3,,1,"","",1,0,0,0,0,0,0,"","","Famille. Nombreuses. Possibilité. Limite lux par fete","Ndeye amie leye ",,"dc55b722-8f3b-4e96-8186-70c05dbef46e","2019-11-15T17:24:33",,,,"",,"",,,"",,"",0,12,"12_1082","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1083,"2019-11-15T12:50:00.000Z","14.781179999999999 -17.369115 7.4 3.9",14.78118,-17.369115,7.4,3.9,409,1,0,13,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",1,0,0,0,0,0,0,"","","Jamais. De vidange.  Fosse. Déverser dans. Larue","Ndeye amie leye ",,"8d5a42d2-728c-480b-93f0-cf68570289e0","2019-11-15T17:24:33",,,,"",,"",,,"",,"",0,12,"12_1083","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1084,"2019-11-15T12:59:00.000Z","14.781059999999998 -17.369291666666665 9.5 2.5",14.78106,-17.3692916666667,9.5,2.5,409,2,0,16,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",1,0,0,0,0,0,0,"","","Pavage. Élevé déverser sement des eaux dns les relles transversales..  Inondations ","Ndeye amie leye ",,"426c217d-4e5f-465c-97b6-8ee544966fc2","2019-11-15T17:24:34",,,,"",,"",,,"",,"",0,12,"12_1084","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1085,"2019-11-15T11:29:00.000+01:00","14.782311666666665 -17.369488333333333 30.8 4.8",14.7823116666667,-17.3694883333333,30.8,4.8,409,2,0,17,1,,,"",,"",,3,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"8212cfa6-72ba-43e9-9974-be5906e23567","2019-11-15T17:28:48",,,,"",,"",,,"",,"",0,12,"12_1085","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1086,"2019-11-15T11:49:00.000+01:00","14.78274 -17.369415 6.3 5.0",14.78274,-17.369415,6.3,5,409,1,0,20,1,,,"",,"",,3,"",2,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou fall",,"613a2996-2b30-41eb-94bd-446e99d6893b","2019-11-15T17:28:50",,,,"",,"",,,"",,"",0,12,"12_1086","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1087,"2019-11-15T12:18:00.000+01:00","14.782846666666668 -17.36938 9.3 5.0",14.7828466666667,-17.36938,9.3,5,409,2,0,12,1,,,"",,"",,3,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,3,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"eb24a8c4-2257-47a1-95bb-835ae354dcda","2019-11-15T17:28:51",,,,"",,"",,,"",,"",0,12,"12_1087","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1088,"2019-11-15T12:30:00.000+01:00","14.782915 -17.36954666666667 11.2 5.0",14.782915,-17.3695466666667,11.2,5,409,1,0,15,1,,,"",,"",,4,"",3,"",,3,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",3,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamdou Fall",,"d46eb177-ccd8-46c7-8231-788cb9ba0d50","2019-11-15T17:28:52",,,,"",,"",,,"",,"",0,12,"12_1088","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1089,"2019-11-15T12:44:00.000+01:00","14.783078333333332 -17.36939166666667 -42.9 5.0",14.7830783333333,-17.3693916666667,-42.9,5,409,1,0,6,1,,,"",,"",,4,"",4,"",,3,"",3,"",,1,"",1,"",,1,"",,,,,,,1,,1,,,1,"",1,"",1,"",,4,"",4,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"3f00a72f-a511-4507-a396-f2bfe7f409ad","2019-11-15T17:28:53",,,,"",,"",,,"",,"",0,12,"12_1089","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1090,"2019-11-15T12:51:00.000+01:00","14.78297 -17.36901333333333 -1.7 5.0",14.78297,-17.3690133333333,-1.7,5,409,1,0,9,1,,,"",,"",,2,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",2,"",,,"",,"",,1,"",1,,1,"",2,,1,"","",0,1,0,0,0,0,0,"","","","Mamdou Fall",,"b2fa78a1-2c44-4d1e-ab5f-bceb443713f2","2019-11-15T17:28:55",,,,"",,"",,,"",,"",0,12,"12_1090","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1091,"2019-11-15T13:20:00.000+01:00","14.782798333333336 -17.368706666666665 60.9 4.7",14.7827983333333,-17.3687066666667,60.9,4.7,409,1,0,12,1,,,"",,"",,3,"",3,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,3,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Hausse de le nappe ","Mamdou fall",,"fd5a3567-e2d4-4ea9-aadf-fde378927e60","2019-11-15T17:28:57",,,,"",,"",,,"",,"",0,12,"12_1091","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1092,"2019-11-15T13:29:00.000+01:00","14.782958333333333 -17.36856166666667 -21.0 4.8",14.7829583333333,-17.3685616666667,-21,4.8,409,2,0,23,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,1,"",1,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",2,,2,"","",0,1,0,0,0,0,0,"","","Hausse de la nappe","Mamadou Fall",,"35d1e5af-45a3-4a4d-aca8-21ae21803b71","2019-11-15T17:29:01",,,,"",,"",,,"",,"",0,12,"12_1092","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1093,"2019-11-15T13:42:00.000+01:00","14.782056666666666 -17.368491666666667 -13.8 5.0",14.7820566666667,-17.3684916666667,-13.8,5,409,1,0,23,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,1,"",1,,1,"",1,,1,"","",0,1,0,0,0,0,0,"","","Probleme de toillette","Mamadou Fall",,"a4649382-97da-4ed9-8fe8-7fbb0b29bdfe","2019-11-15T17:29:02",,,,"",,"",,,"",,"",0,12,"12_1093","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1094,"2019-11-15T14:00:00.000+01:00","14.781833333333335 -17.36874 17.3 4.2",14.7818333333333,-17.36874,17.3,4.2,409,1,0,8,1,,,"",,"",,1,"",1,"",,1,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,1,,,3,"",3,"",1,"",,1,"",1,"",,,"",,"",,2,"",,,,"",,,,"","",0,1,0,0,0,0,0,"","","","Mamadou Fall",,"0c9df1e6-7427-4290-9aab-a5348bf6daec","2019-11-15T17:29:03",,,,"",,"",,,"",,"",0,12,"12_1094","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1095,"2019-11-15T10:23:00.000Z","14.781843333333333 -17.369638333333334 2.9 3.9",14.7818433333333,-17.3696383333333,2.9,3.9,409,1,0,10,1,,,"",,"",,2,"",1,"",,2,"",1,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,3,"",2,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",0,1,0,0,0,0,0,"","","","Aissatou ndiaye",,"3875dd08-44d6-4a1f-912d-cbc14079bd06","2019-11-15T17:32:00",,,,"",,"",,,"",,"",0,12,"12_1095","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
,1096,"2019-11-15T10:38:00.000Z","14.781648333333331 -17.369638333333334 27.3 4.8",14.7816483333333,-17.3696383333333,27.3,4.8,409,1,0,21,1,,,"",,"",,2,"",3,"",,2,"",3,"",,1,"",1,"",,2,"",,,,,,,1,,2,,,3,"",3,"",1,"",,2,"",1,"",,,"",,"",,1,"",1,,1,"",2,,3,"","",1,0,0,0,0,0,0,"","","","Aissatou ndiaye",,"e4b35904-5ed3-4c80-b299-efeefe628787","2019-11-15T17:32:00",,,,"",,"",,,"",,"",0,12,"12_1096","2019-11-15",12409,"Dakar","Dakar 19","Dakar"
